,year,actual,predicted,typhoon
16861,,0.0,0.20376523,nock-ten2016
16862,,0.0,0.26047954,nock-ten2016
16863,,0.0,0.08340657,nock-ten2016
16864,,0.0,0.3166827,nock-ten2016
16865,,0.0,0.33088893,nock-ten2016
16869,,0.0,0.55884045,nock-ten2016
16873,,0.0,0.25787374,nock-ten2016
16874,,0.0,0.17502455,nock-ten2016
16876,,0.0,0.75673455,nock-ten2016
16878,,0.0,0.11225581,nock-ten2016
16879,,0.0,0.3414321,nock-ten2016
16882,,0.0,0.042142347,nock-ten2016
16883,,0.0,0.03481461,nock-ten2016
16887,,0.0,0.23707904,nock-ten2016
16888,,55.0069905627403,18.856226,nock-ten2016
16889,,0.0,-0.049487386,nock-ten2016
16890,,1.0393914287866235,9.070359,nock-ten2016
16891,,6.166748889985199,9.053706,nock-ten2016
16892,,30.93394077448747,11.894863,nock-ten2016
16893,,0.0,0.1569401,nock-ten2016
16894,,0.0,0.24934609,nock-ten2016
16896,,10.838803792851932,12.553085,nock-ten2016
16898,,0.0,0.04717753,nock-ten2016
16899,,0.0,0.20249756,nock-ten2016
16900,,0.0,0.028963737,nock-ten2016
16901,,0.0,0.05460869,nock-ten2016
16902,,0.0,0.09235504,nock-ten2016
16903,,0.0,0.112215534,nock-ten2016
16905,,0.0,0.030056078,nock-ten2016
16906,,0.0162022034996759,1.2459855,nock-ten2016
16907,,0.0,0.24917309,nock-ten2016
16908,,0.0,0.50588256,nock-ten2016
16909,,0.0,0.002429049,nock-ten2016
16910,,0.0,0.059062086,nock-ten2016
16913,,0.0719424460431654,6.611425,nock-ten2016
16914,,32.51505326540065,10.827454,nock-ten2016
16915,,0.0,0.12370917,nock-ten2016
16916,,0.0,0.7277693,nock-ten2016
16917,,0.0,0.06466569,nock-ten2016
16919,,16.619868966439363,16.257057,nock-ten2016
16921,,0.0,0.4021827,nock-ten2016
16922,,0.0,0.6345069,nock-ten2016
25386,,0.0,0.1461122,noul2015
25387,,0.0,0.059859782,noul2015
25388,,0.0,-0.025089676,noul2015
25389,,0.0,0.20717958,noul2015
25391,,0.0,-0.030493764,noul2015
25394,,0.0,0.043494247,noul2015
25396,,0.0,0.42333683,noul2015
25397,,0.0,-0.064669706,noul2015
25401,,0.0,0.070417,noul2015
25402,,0.0,0.022956707,noul2015
25403,,0.0,0.31149998,noul2015
25404,,0.0,0.048945576,noul2015
25405,,0.0,-0.113090605,noul2015
25406,,0.0,0.018428443,noul2015
25408,,0.0,0.07558486,noul2015
25409,,0.0,0.28243542,noul2015
25411,,0.0,0.04598227,noul2015
25412,,0.0,0.29332477,noul2015
25413,,0.0,0.09765941,noul2015
25416,,0.0,-0.01298636,noul2015
25417,,0.0,0.0011603207,noul2015
25418,,0.0,0.021817846,noul2015
25419,,0.0,0.16499001,noul2015
25420,,0.0,-0.012011832,noul2015
25422,,0.0,-0.012387719,noul2015
25424,,0.0,0.22715488,noul2015
25425,,0.0,0.049645588,noul2015
25426,,0.0,0.0035237982,noul2015
25427,,0.0,0.27610114,noul2015
25428,,0.0,0.25114444,noul2015
25429,,0.0,0.0255077,noul2015
25431,,0.0,0.20277627,noul2015
25432,,0.0,0.14541793,noul2015
25434,,0.0,0.3158366,noul2015
25435,,0.0,0.007871596,noul2015
25438,,0.0,15.095926,noul2015
25440,,0.0,0.023916882,noul2015
25441,,0.0,0.14360209,noul2015
25442,,0.0,0.05237619,noul2015
25444,,0.0,0.048839025,noul2015
25445,,0.0,0.046761096,noul2015
25446,,0.0,0.42182785,noul2015
25447,,0.0,0.41394797,noul2015
25448,,0.0,0.07126724,noul2015
25449,,0.0,-0.0124646425,noul2015
25450,,0.0,0.28852558,noul2015
25451,,0.0,0.023194134,noul2015
25452,,0.0,0.17799987,noul2015
25453,,0.0,0.2690642,noul2015
25454,,0.0,-0.01260359,noul2015
25455,,0.0,0.17876607,noul2015
25457,,0.0,0.08182845,noul2015
25458,,0.0,0.07098697,noul2015
25459,,0.0,0.8013311,noul2015
25460,,0.0,0.14180975,noul2015
25461,,0.0,0.26690286,noul2015
25462,,0.0,0.066408426,noul2015
25463,,0.0,0.052995864,noul2015
25464,,0.0,0.17392473,noul2015
25465,,0.0,1.8535124e-05,noul2015
25467,,0.0,0.12952717,noul2015
25469,,0.0,0.019532252,noul2015
25470,,0.0,0.04383892,noul2015
25472,,0.0,0.109652564,noul2015
25474,,0.0,0.36855787,noul2015
25476,,0.0,0.043313034,noul2015
25478,,0.0,-0.06278383,noul2015
25480,,0.0,0.5776148,noul2015
25481,,0.0,0.22369286,noul2015
25482,,0.0,0.24962693,noul2015
25483,,0.0,0.064507365,noul2015
25484,,0.0,0.21490937,noul2015
25485,,0.0,0.30478424,noul2015
25486,,0.0,0.4360394,noul2015
25490,,0.0,0.11780275,noul2015
25492,,0.0,0.25956807,noul2015
25493,,0.0,0.017654704,noul2015
25494,,0.0,-0.012858164,noul2015
25495,,0.0,0.7111543,noul2015
25496,,0.0,0.26382518,noul2015
25497,,0.0,0.041311458,noul2015
25498,,0.0,0.035111915,noul2015
25499,,0.0,-0.019416282,noul2015
25500,,0.0,0.05253575,noul2015
25501,,0.0,0.050518807,noul2015
25503,,0.0,0.06791998,noul2015
25504,,0.0,0.37171525,noul2015
25505,,0.0,0.05878325,noul2015
25506,,0.0,0.07630296,noul2015
25507,,0.0,0.055280503,noul2015
25508,,0.0,0.36425054,noul2015
25510,,0.0,-0.021671921,noul2015
25511,,0.0,0.26174268,noul2015
25514,,0.0,0.059141587,noul2015
25515,,0.0,0.14439327,noul2015
25516,,0.0,0.07271012,noul2015
25517,,0.0,0.029897202,noul2015
25518,,0.0,-0.036781028,noul2015
25519,,0.0,0.026469309,noul2015
25520,,0.0,0.0027207902,noul2015
25521,,0.0,0.23105781,noul2015
25523,,0.0,-0.10602408,noul2015
25524,,0.0,0.014571045,noul2015
25528,,0.0,-0.03592669,noul2015
25529,,0.0,0.18594177,noul2015
25532,,0.0,0.050613824,noul2015
25533,,0.0,0.14556842,noul2015
25534,,0.0,-0.010457061,noul2015
25535,,0.0,0.06352563,noul2015
25537,,0.0,0.061071202,noul2015
25538,,0.0,0.018791977,noul2015
25542,,0.0,-0.04129757,noul2015
25543,,0.0,0.12377599,noul2015
25544,,0.0,0.25730172,noul2015
25545,,0.0,0.22137496,noul2015
25547,,0.0,0.095530614,noul2015
25550,,0.0,0.019451257,noul2015
25551,,0.0,0.24209076,noul2015
25552,,0.0,0.017565172,noul2015
25556,,0.0,0.04472188,noul2015
25557,,0.0,0.044782855,noul2015
25558,,0.0,0.08603596,noul2015
25559,,0.0,0.02030673,noul2015
25560,,0.0,0.14557107,noul2015
25561,,0.0,-0.07456314,noul2015
25562,,0.0,0.1965017,noul2015
25563,,0.0,-0.004194841,noul2015
25564,,0.0,0.02561568,noul2015
25567,,0.0,-0.027725775,noul2015
25568,,0.0,-0.025936326,noul2015
25569,,0.0,0.22093737,noul2015
25571,,0.0,0.047621693,noul2015
25572,,0.0,2.3171744,noul2015
25573,,0.0,0.081581414,noul2015
25574,,0.0,0.31825754,noul2015
25575,,0.0,0.39600694,noul2015
25577,,0.0,0.08227272,noul2015
25578,,0.0,0.45252892,noul2015
25579,,0.0,0.14705692,noul2015
25580,,0.0,0.07682449,noul2015
25582,,0.0,0.044617254,noul2015
25583,,0.0,-0.070996046,noul2015
25584,,0.0,-0.0512555,noul2015
25585,,0.0,-0.0077180434,noul2015
25586,,0.0,-0.0033139975,noul2015
25587,,0.0,0.21798335,noul2015
25588,,0.0,-0.012366476,noul2015
25589,,0.0,0.067322426,noul2015
25590,,0.0,0.012672113,noul2015
25591,,0.0,0.016405482,noul2015
25592,,0.0,0.0073463926,noul2015
25593,,0.0,0.044800974,noul2015
25596,,0.0,-0.002166232,noul2015
25597,,0.0,0.10003024,noul2015
25598,,0.0,0.2997882,noul2015
25599,,0.0,0.023450393,noul2015
25600,,0.0,0.16450304,noul2015
25601,,0.0,0.3553929,noul2015
25602,,0.0,0.101986505,noul2015
25604,,0.0,0.15657794,noul2015
25605,,0.0,0.31983626,noul2015
25606,,0.0,-0.006074883,noul2015
25607,,0.0,-0.012034703,noul2015
25608,,0.0,0.12515852,noul2015
25609,,0.0,-0.011620976,noul2015
25610,,0.0,0.1562078,noul2015
25611,,0.0,0.1148429,noul2015
25612,,0.0,0.10535632,noul2015
25613,,0.0,0.019780684,noul2015
25614,,0.0,0.012440966,noul2015
25615,,0.0,0.039431658,noul2015
25616,,0.0,0.2619406,noul2015
25619,,0.0,0.07400717,noul2015
25620,,0.0,0.09065823,noul2015
25623,,0.0,0.06871197,noul2015
25624,,0.0,0.30880445,noul2015
25625,,0.0,0.26842627,noul2015
25627,,0.0,0.7525693,noul2015
25628,,0.0,0.22747609,noul2015
25629,,0.0,0.65238565,noul2015
25631,,0.0,0.06322633,noul2015
25632,,0.0,0.035229616,noul2015
25633,,0.0,0.6223836,noul2015
25634,,0.0,0.15321745,noul2015
25635,,0.0,0.4154517,noul2015
25636,,0.0,0.26224986,noul2015
25637,,0.0,-0.015960839,noul2015
25638,,0.0,0.17426991,noul2015
25639,,0.0,0.17378241,noul2015
25640,,0.0,0.11952863,noul2015
25641,,0.0,-0.041270148,noul2015
25642,,0.0,0.38028625,noul2015
25643,,0.0,-0.019211642,noul2015
25645,,0.0,0.45584077,noul2015
25646,,0.0,0.10117956,noul2015
25647,,0.0,4.758966,noul2015
25648,,0.0,0.099628255,noul2015
25649,,0.0,0.18803039,noul2015
25650,,0.0,-0.12838334,noul2015
25651,,0.0,0.08554639,noul2015
25652,,0.0,-0.0717825,noul2015
25653,,0.0,0.27320915,noul2015
25655,,0.0,0.019221721,noul2015
25657,,0.0,0.09457863,noul2015
25658,,0.0,0.02041542,noul2015
25659,,0.0,0.030015899,noul2015
25660,,0.0,0.10771134,noul2015
25661,,0.0,0.24995314,noul2015
25662,,0.0,0.21541886,noul2015
25663,,0.0,0.070415646,noul2015
25666,,0.0,1.1904243,noul2015
25667,,0.0,-0.017334152,noul2015
25668,,0.0,0.41580677,noul2015
25670,,0.0,0.22105701,noul2015
25673,,0.0,0.012088407,noul2015
25674,,0.0,0.3350667,noul2015
25675,,0.0,0.15302482,noul2015
25676,,0.0,0.043783356,noul2015
25678,,0.0,0.10269408,noul2015
25679,,0.0,0.0816475,noul2015
25680,,0.0,0.027069628,noul2015
25681,,0.0,0.102837555,noul2015
25682,,0.0,0.3535927,noul2015
25684,,0.0,0.2608142,noul2015
25685,,0.0,0.12302854,noul2015
25686,,0.0,0.28173602,noul2015
25689,,0.0,0.2690642,noul2015
25690,,0.0,0.111466594,noul2015
25691,,0.0,0.021949405,noul2015
25692,,0.0,-0.025936326,noul2015
25693,,0.0,0.28559637,noul2015
25695,,0.0,0.03319639,noul2015
25696,,0.0,0.019926447,noul2015
25697,,0.0,0.34439096,noul2015
25698,,0.0,0.029206023,noul2015
25700,,0.0,0.27449486,noul2015
25702,,0.0,0.07218687,noul2015
25704,,0.0,0.0073463926,noul2015
25705,,0.0,0.19806184,noul2015
25706,,0.0,0.015870698,noul2015
25708,,0.0,0.068173975,noul2015
25709,,0.0,0.14974698,noul2015
25710,,0.0,0.1833142,noul2015
25711,,0.0,0.055534564,noul2015
25714,,0.0,0.082410954,noul2015
25716,,0.0,0.039626602,noul2015
25717,,0.0,0.37845343,noul2015
25720,,0.0,0.05357245,noul2015
25722,,0.0,0.041687697,noul2015
25723,,0.0,0.040851735,noul2015
25725,,0.0,0.30249482,noul2015
25726,,0.0,0.06063743,noul2015
25727,,0.0,-0.07011662,noul2015
25729,,0.0,-0.06506103,noul2015
25731,,0.0,0.713165,noul2015
25732,,0.0,-0.043751653,noul2015
25733,,0.0,0.16248561,noul2015
25734,,0.0,-0.028597113,noul2015
25735,,0.0,0.37415904,noul2015
25736,,0.0,-0.10740128,noul2015
25738,,0.0,2.898918,noul2015
25740,,0.0,0.25852755,noul2015
25741,,0.0,0.13903257,noul2015
25742,,0.0,0.13046834,noul2015
25743,,0.0,0.08208005,noul2015
25745,,0.0,1.5098113,noul2015
25746,,0.0,-0.027952932,noul2015
25747,,0.0,0.0657995,noul2015
25748,,0.0,0.29902008,noul2015
25749,,0.0,0.099795565,noul2015
25750,,0.0,0.0007618562,noul2015
25751,,0.0,0.2270995,noul2015
25752,,0.0,0.24573374,noul2015
25753,,0.0,-0.010051589,noul2015
25754,,0.0,0.023236116,noul2015
25759,,0.0,-0.061973885,noul2015
25760,,0.0,0.27684945,noul2015
25761,,0.0,0.07098642,noul2015
25763,,0.0,0.10930654,noul2015
25764,,0.0,0.45060605,noul2015
25765,,0.0,0.06990492,noul2015
25766,,0.0,0.29114613,noul2015
25767,,0.0,5.683018,noul2015
25768,,0.0,0.25018293,noul2015
25769,,0.0,0.14064527,noul2015
25770,,0.0,0.27816722,noul2015
25772,,0.0,0.16970968,noul2015
25773,,0.634468470801502,2.2585385,noul2015
25774,,0.0,0.31612942,noul2015
25775,,0.0,0.14147705,noul2015
25776,,0.0,0.24132596,noul2015
25777,,0.0,0.0043313187,noul2015
25778,,0.0,0.25387508,noul2015
25779,,0.0,0.3501439,noul2015
25781,,0.0,0.31444058,noul2015
25782,,0.0,0.15693659,noul2015
25783,,0.0,0.15039,noul2015
25786,,0.0700607192900513,0.9392729,noul2015
25787,,0.0,0.23404208,noul2015
25788,,0.0,0.16663307,noul2015
25789,,0.0,0.117806196,noul2015
25790,,0.0,0.21015094,noul2015
25792,,0.0,0.13433193,noul2015
25794,,0.0,-0.061304174,noul2015
25795,,0.0,0.28092256,noul2015
25796,,0.0,0.43257555,noul2015
25797,,0.0,-0.06817207,noul2015
25798,,0.0,1.1408714,noul2015
25799,,0.0,0.16797915,noul2015
25800,,0.0,-0.04537165,noul2015
25802,,0.0,0.0052439203,noul2015
25804,,0.0,0.09754104,noul2015
25805,,0.0,0.17791834,noul2015
25806,,0.0,0.041233383,noul2015
25807,,0.0,-0.03544175,noul2015
25808,,0.0,0.2253843,noul2015
25809,,0.0,-0.06146186,noul2015
25810,,0.0,0.068775855,noul2015
25811,,0.0,0.20993742,noul2015
25812,,0.0,0.13102056,noul2015
25813,,0.0,0.12608315,noul2015
25814,,0.0,0.0017365692,noul2015
25815,,0.0,0.25733092,noul2015
25816,,0.0,0.18658552,noul2015
25818,,0.0,0.03796618,noul2015
25819,,0.0,0.21429344,noul2015
25822,,0.0,-0.08376321,noul2015
25823,,0.0,-0.059433237,noul2015
25824,,0.0,-0.046282236,noul2015
25825,,0.0,0.1444441,noul2015
25827,,0.0,0.04403154,noul2015
25828,,0.0,0.25729185,noul2015
25829,,0.0,0.018428443,noul2015
25830,,0.0,0.09320682,noul2015
25833,,0.0,0.016180659,noul2015
25834,,1.1299435028248588,2.3171744,noul2015
25835,,0.0,0.9816792,noul2015
25837,,0.0,0.040671796,noul2015
25838,,0.0,0.03646364,noul2015
25839,,0.0,0.015538629,noul2015
25841,,0.0,0.19623041,noul2015
16924,,0.0,0.06760952,phanfone2019
16929,,0.2220029600394672,1.1284317,phanfone2019
16932,,4.47714218270517,11.550876,phanfone2019
16933,,0.2089199745662639,0.7458167,phanfone2019
16935,,0.702576112412178,0.15548106,phanfone2019
16937,,0.0,0.01797743,phanfone2019
16938,,0.0,0.106614366,phanfone2019
16945,,0.3822264691829909,2.203909,phanfone2019
16946,,5.450941526263628,1.8295925,phanfone2019
16948,,2.857142857142857,4.2916136,phanfone2019
16953,,0.0,-0.0033458145,phanfone2019
16959,,0.0,-0.29782677,phanfone2019
16967,,6.929055730114106,10.77976,phanfone2019
16971,,0.0,0.11089245,phanfone2019
16976,,0.0,-0.030289039,phanfone2019
16980,,3.6019536019536016,3.687821,phanfone2019
16981,,7.666385846672282,28.90711,phanfone2019
16982,,35.18495608066312,2.8821099,phanfone2019
16986,,2.554585152838428,0.009411839,phanfone2019
16989,,0.0,0.0048133954,phanfone2019
16993,,0.0,0.018042834,phanfone2019
16994,,1.1090814196242171,0.9297083,phanfone2019
16995,,8.795845504706264,5.702187,phanfone2019
16997,,0.3323526206821401,2.6423218,phanfone2019
17004,,0.0,0.010189289,phanfone2019
17007,,1.1064201484932306,3.0597208,phanfone2019
17008,,6.812960468985185,14.95335,phanfone2019
17010,,0.0,0.26175508,phanfone2019
17011,,7.6803422127163135,2.768067,phanfone2019
17012,,4.035817883717997,6.3418913,phanfone2019
17025,,5.751633986928105,2.3533733,phanfone2019
17034,,0.0,0.1969282,phanfone2019
17039,,0.0,0.021657402,phanfone2019
17043,,0.0,-0.021433193,phanfone2019
17049,,31.325869180907485,7.6583176,phanfone2019
17054,,11.543019672908272,2.3959084,phanfone2019
17057,,0.0,-0.00081294734,phanfone2019
17058,,0.0,0.06967708,phanfone2019
17061,,4.390243902439024,1.5676414,phanfone2019
17062,,0.0,0.58112705,phanfone2019
17064,,0.0,-0.0061751287,phanfone2019
17067,,10.677574994755611,2.002829,phanfone2019
17078,,0.648075412411626,7.651579,phanfone2019
17080,,1.5552099533437014,4.54342,phanfone2019
17082,,4.066187788609543,4.3751907,phanfone2019
17084,,19.528703935823515,4.364771,phanfone2019
17094,,0.0,-0.022211516,phanfone2019
17095,,5.759736697750959,6.499718,phanfone2019
17100,,1.5761353517364205,6.9905353,phanfone2019
17101,,22.98511377795265,5.228011,phanfone2019
17110,,0.0,-0.028670723,phanfone2019
17123,,0.0,-0.04549785,phanfone2019
17124,,0.011606313834726,0.43340236,phanfone2019
17125,,0.0,-0.09699583,phanfone2019
17127,,0.0,-0.14388153,phanfone2019
17128,,0.0312223552063277,0.7448791,phanfone2019
17129,,0.1793781557268137,3.8101037,phanfone2019
17134,,0.0728084651975536,1.6693906,phanfone2019
17153,,0.0,0.014135777,phanfone2019
17168,,0.0,-0.1098671,phanfone2019
17170,,0.0,0.009583449,phanfone2019
17180,,0.357809583074051,2.2390993,phanfone2019
17182,,5.44918998527246,3.2841086,phanfone2019
17186,,26.956213257652543,1.9746256,phanfone2019
17187,,0.0,0.028966948,phanfone2019
17188,,0.7165034631000716,2.493266,phanfone2019
17193,,0.116580310880829,2.6599872,phanfone2019
17196,,12.98521256931608,10.2600155,phanfone2019
17199,,0.0,0.09850295,phanfone2019
17203,,0.0,-0.020965157,phanfone2019
17211,,0.1528532608695652,2.4532967,phanfone2019
17212,,0.0,2.4961686,phanfone2019
17215,,0.0,-0.33624262,phanfone2019
17216,,0.0,1.6616243,phanfone2019
17217,,0.0,0.07751262,phanfone2019
17221,,0.0,-0.16506964,phanfone2019
17222,,13.448027382453612,2.0223572,phanfone2019
17224,,0.1814882032667876,3.964725,phanfone2019
17225,,0.0,-0.032616526,phanfone2019
17236,,9.713322091062397,5.2455525,phanfone2019
17241,,0.0,0.20830062,phanfone2019
17242,,0.0,-0.27205977,phanfone2019
17243,,12.932377687753194,5.529165,phanfone2019
17246,,0.0,-0.0133004505,phanfone2019
17254,,17.032435049217362,2.8420503,phanfone2019
17258,,0.0,0.06059603,phanfone2019
17259,,7.26120857699805,6.55913,phanfone2019
17260,,0.0,1.7842847,phanfone2019
17261,,0.2157497303128371,4.5057793,phanfone2019
17262,,0.0,-0.1440153,phanfone2019
17266,,0.0,-0.0043447255,phanfone2019
17268,,4.976671850699844,7.441345,phanfone2019
17271,,0.0,-0.5821382,phanfone2019
17280,,0.0089790787465206,0.6915082,phanfone2019
17281,,5.225007550588947,3.5076847,phanfone2019
17287,,0.6940128444168221,5.4041824,phanfone2019
17290,,0.0,2.5406468,phanfone2019
17298,,6.562078272604587,4.1137342,phanfone2019
17300,,8.89950075971348,1.964214,phanfone2019
17315,,0.0,-0.09468661,phanfone2019
17319,,3.957432657133356,2.5468328,phanfone2019
17326,,3.495727444234824,1.3761632,phanfone2019
17327,,7.419077628186765,2.764343,phanfone2019
17329,,0.0,0.1302957,phanfone2019
17330,,0.1372788285539963,2.0398045,phanfone2019
17332,,3.633360858794385,0.93912435,phanfone2019
17334,,0.0,-0.09887642,phanfone2019
17344,,9.13154533844189,3.9335783,phanfone2019
17348,,1.7429193899782136,0.337955,phanfone2019
17356,,0.0,-0.014210222,phanfone2019
17361,,0.0,0.0011490919,phanfone2019
17362,,1.9145484045429964,2.120129,phanfone2019
17364,,0.0,-0.029921208,phanfone2019
17370,,0.0196966712625566,1.0464064,phanfone2019
17372,,0.9907997169143666,3.2914326,phanfone2019
17374,,1.190623837281409,3.0193777,phanfone2019
17378,,0.0,0.22724245,phanfone2019
17389,,5.01682471703885,4.921537,phanfone2019
17390,,0.0,0.1566052,phanfone2019
17392,,6.28467268980821,2.832937,phanfone2019
17395,,1.7029134181370538,1.7759109,phanfone2019
17398,,0.0,-0.23520263,phanfone2019
17402,,1.0143877445399028,2.7559426,phanfone2019
17408,,2.4666498867354645,1.9603862,phanfone2019
17412,,0.0,0.11226207,phanfone2019
17414,,1.5051173991571345,3.065723,phanfone2019
17419,,0.5744586831639417,1.7845112,phanfone2019
17425,,0.0236742424242424,2.4946218,phanfone2019
17426,,1.0024469176730602,1.5877427,phanfone2019
17429,,4.757960611080434,-0.051926274,phanfone2019
17445,,0.0,0.0130579695,phanfone2019
17447,,0.0,1.3673311,phanfone2019
17449,,12.594201047387918,2.213337,phanfone2019
17454,,0.0,0.19955361,phanfone2019
17457,,5.892341653931058,1.8871404,phanfone2019
17459,,10.998151571164511,6.5706687,phanfone2019
17463,,15.95744680851064,6.0580816,phanfone2019
17467,,0.0,0.939538,phanfone2019
17468,,0.0,-0.04080844,phanfone2019
17469,,0.0,0.044253293,phanfone2019
17472,,0.3060893537663179,1.5159242,phanfone2019
17473,,0.0,0.10027616,phanfone2019
17481,,0.0551267916207276,1.7621211,phanfone2019
17486,,0.0,0.0059760017,phanfone2019
17487,,1.26411704312115,8.672624,phanfone2019
17488,,0.2217448548264153,1.7561092,phanfone2019
17492,,20.29621503017005,7.119922,phanfone2019
17494,,14.408396946564888,0.1526695,phanfone2019
17500,,0.355722954593011,2.40682,phanfone2019
17503,,0.0,2.2200294,phanfone2019
17504,,0.0,0.19488016,phanfone2019
17506,,3.236994219653179,5.212409,phanfone2019
17512,,16.830612906712787,0.41822013,phanfone2019
17520,,6.1886586695747,11.003182,phanfone2019
17535,,0.0,-0.02980646,phanfone2019
17541,,4.620078454162429,3.0348458,phanfone2019
17543,,0.0,-0.07538613,phanfone2019
17544,,0.0,0.2983234,phanfone2019
17545,,0.0,-0.10893541,phanfone2019
17550,,14.569144210838022,3.9013753,phanfone2019
17551,,0.0,-0.075907566,phanfone2019
17563,,0.0,0.045090616,phanfone2019
17565,,0.0,0.0136485305,phanfone2019
17566,,20.892440535249797,4.1710463,phanfone2019
17567,,1.4020462296324363,1.8899086,phanfone2019
17573,,6.056527590847914,22.74074,phanfone2019
17574,,0.0,0.068907395,phanfone2019
17575,,0.0,0.08864704,phanfone2019
17578,,0.0,0.08253242,phanfone2019
17580,,0.0347101700798333,0.060329903,phanfone2019
17583,,0.0,0.1054745,phanfone2019
17587,,1.0601495368820444,2.7903144,phanfone2019
17589,,0.0,0.11326567,phanfone2019
17597,,0.0,-0.040796883,phanfone2019
17607,,0.0,-0.24116024,phanfone2019
17619,,0.0892060660124888,3.0758195,phanfone2019
17621,,0.0,0.05011426,phanfone2019
17624,,0.0,-0.30329472,phanfone2019
17625,,0.0,0.039385103,phanfone2019
17627,,0.2371846185774852,0.06290152,phanfone2019
17634,,0.0,0.92276037,phanfone2019
17642,,0.0090698834519976,-0.060752504,phanfone2019
17644,,0.1063991488068095,2.4234364,phanfone2019
17648,,0.7177033492822966,11.347727,phanfone2019
17651,,0.0,-0.020380694,phanfone2019
17653,,0.0,0.1375756,phanfone2019
17669,,0.425531914893617,0.94929343,phanfone2019
17671,,11.540203850509627,0.19172718,phanfone2019
17674,,0.0,-0.07492597,phanfone2019
17677,,1.3602941176470589,3.074173,phanfone2019
17678,,0.0,0.16955243,phanfone2019
17680,,14.084507042253522,6.8258615,phanfone2019
17681,,0.411522633744856,1.4771261,phanfone2019
17683,,0.0,0.11178907,phanfone2019
17684,,2.711523976901833,3.137303,phanfone2019
17691,,0.75952800759528,3.778406,phanfone2019
17697,,0.0,-0.32245454,phanfone2019
17699,,0.0,0.24539971,phanfone2019
17705,,0.0,-0.005266477,phanfone2019
17710,,5.706953440058658,7.098451,phanfone2019
17711,,0.0104931794333683,0.6664176,phanfone2019
17712,,1.261715933669791,2.3098803,phanfone2019
17714,,1.9539371429724877,0.8983071,phanfone2019
17717,,1.5483182060864922,2.1443987,phanfone2019
17720,,0.0,1.7845963,phanfone2019
17724,,0.0,-0.006015226,phanfone2019
17725,,7.908927501497903,13.709106,phanfone2019
17728,,0.0,0.16997734,phanfone2019
17730,,4.24831712789828,1.4499826,phanfone2019
17732,,6.971544715447155,4.3929744,phanfone2019
17735,,0.1683186833738545,3.5156784,phanfone2019
17738,,0.0,-0.15655494,phanfone2019
17745,,0.0,-0.17982842,phanfone2019
17750,,5.782988871224165,3.5214417,phanfone2019
17763,,3.1446540880503147,3.9584062,phanfone2019
17774,,5.982987670840103,3.8789392,phanfone2019
17775,,4.072017499579337,17.620993,phanfone2019
17776,,0.0,0.14750086,phanfone2019
17779,,2.860658258997232,13.194947,phanfone2019
17780,,0.0835073068893528,0.90177435,rammasun2014
17781,,0.3889369057908383,0.6887835,rammasun2014
17783,,41.88846641318124,12.547611,rammasun2014
17784,,0.0,0.1584732,rammasun2014
17786,,1.7934921854983348,1.4604667,rammasun2014
17789,,0.0,0.040645637,rammasun2014
17791,,4.012432890647076,11.4337015,rammasun2014
17792,,1.0884353741496595,0.930486,rammasun2014
17797,,1.300799183812277,0.8629597,rammasun2014
17799,,0.0,0.073185496,rammasun2014
17801,,0.0,0.17047372,rammasun2014
17803,,1.689919434073492,1.3661394,rammasun2014
17804,,5.731906403047343,2.4206445,rammasun2014
17805,,1.0033444816053512,0.6630195,rammasun2014
17809,,0.0,0.045612868,rammasun2014
17813,,0.0,0.10731634,rammasun2014
17823,,3.033772180881511,2.6174216,rammasun2014
17825,,0.0,0.031618573,rammasun2014
17827,,9.624185272500346,4.5194592,rammasun2014
17829,,3.459174714661984,13.630109,rammasun2014
17832,,0.0,0.109063484,rammasun2014
17833,,0.0606207565470417,0.8530092,rammasun2014
17835,,0.4049562218828391,2.5966208,rammasun2014
17838,,0.0166444740346205,3.3261425,rammasun2014
17849,,4.3096017927943455,15.923493,rammasun2014
17853,,3.820960698689956,2.8880937,rammasun2014
17858,,0.0067847208087387,0.5979528,rammasun2014
17859,,0.0,0.12749782,rammasun2014
17861,,0.0,0.0795679,rammasun2014
17868,,0.0617817867292722,1.1946412,rammasun2014
17869,,0.1429592566118656,2.4311497,rammasun2014
17871,,5.889724310776942,4.7381725,rammasun2014
17876,,0.0,0.16170721,rammasun2014
17878,,1.2998457810090327,7.77836,rammasun2014
17881,,0.1602967476982182,1.2777297,rammasun2014
17890,,11.12297324347768,1.5887651,rammasun2014
17892,,0.0,0.1281118,rammasun2014
17896,,0.3671291995084964,2.3261266,rammasun2014
17899,,100.0,2.648359,rammasun2014
17900,,15.473032714412025,5.1678376,rammasun2014
17901,,0.1422699968384445,0.9021602,rammasun2014
17902,,7.265933153414989,2.694162,rammasun2014
17903,,0.0115110122016729,2.1416025,rammasun2014
17904,,0.0,0.14676805,rammasun2014
17912,,0.3889337344976884,0.8600862,rammasun2014
17913,,9.72756884809002,17.492878,rammasun2014
17914,,0.1506875117724618,1.41292,rammasun2014
17918,,7.3343169802041075,12.3064165,rammasun2014
17919,,6.927755525886367,15.519258,rammasun2014
17922,,1.058355180114574,3.0072434,rammasun2014
17923,,4.257332071901608,2.0810065,rammasun2014
17933,,0.1843781428092524,1.0628531,rammasun2014
17934,,0.0,0.09924702,rammasun2014
17938,,17.859892224788297,34.402847,rammasun2014
17940,,0.0,0.24618644,rammasun2014
