,year,actual,predicted,typhoon
25044,,0.4100761570005858,0.5122199,conson2010
25051,,0.0131475151196423,0.43990684,conson2010
25054,,0.0,0.22103098,conson2010
25055,,0.2256545928490837,0.38006303,conson2010
25058,,0.1377862344990486,0.3266366,conson2010
25060,,0.0,0.12661932,conson2010
25064,,1.2175324675324677,0.36165336,conson2010
25069,,0.0,0.45753774,conson2010
25079,,0.1043732387015969,0.8321182,conson2010
25080,,0.6781885801793919,0.24687107,conson2010
25090,,0.5725190839694656,2.797536,conson2010
25094,,1.3721490821435194,0.26824504,conson2010
25099,,0.0534514355528405,2.4357412,conson2010
25100,,0.0,0.12470667,conson2010
25107,,0.0362581580855692,2.1317532,conson2010
25108,,0.2737065159809289,0.48089984,conson2010
25113,,5.420817092536452,0.597385,conson2010
25139,,0.0,0.12661932,conson2010
25140,,0.0,0.12470667,conson2010
25142,,0.0,0.13298744,conson2010
25145,,0.414833438089252,1.7404642,conson2010
25146,,0.0,0.13107353,conson2010
25150,,0.0012295132357099,0.31979382,conson2010
25157,,0.0,0.1304065,conson2010
25159,,0.0,0.20061824,conson2010
25162,,0.0,0.12661932,conson2010
25166,,0.1314924391847468,0.41744962,conson2010
25191,,0.0,0.12958202,conson2010
25209,,0.8243500317057704,0.821572,conson2010
25214,,0.0,0.12470667,conson2010
25218,,0.0,0.13420132,conson2010
25228,,0.0115154306771073,0.39071748,conson2010
25245,,0.1699863271867263,0.5308401,conson2010
25273,,0.0175572072335693,0.8403537,conson2010
25277,,0.0035111743122487,2.232701,conson2010
25279,,4.004810583283224,0.47528732,conson2010
25281,,0.0265816055289739,2.3133092,conson2010
25285,,0.0,0.13278933,conson2010
25295,,0.0688834617070574,0.21438791,conson2010
25296,,0.0344026834093059,1.0975715,conson2010
25301,,0.0929272070211667,0.29167303,conson2010
25304,,0.3770176334288968,0.42002702,conson2010
25306,,0.1787975862325858,0.33200794,conson2010
25309,,0.1118182194674139,0.56772876,conson2010
25311,,0.9171575572291404,0.53872347,conson2010
25312,,3.011514614703277,5.004592,conson2010
25321,,0.0213447171824973,0.4736944,conson2010
25325,,0.0,0.12470667,conson2010
25326,,0.0298983456248754,0.62015,conson2010
25338,,0.0,0.13852982,conson2010
0,,3.632567849686848,9.564332,durian2006
2,,0.0,0.11684214,durian2006
4,,0.0,0.12580232,durian2006
6,,0.0,0.11986291,durian2006
7,,0.0,0.12987469,durian2006
8,,0.0,0.11681651,durian2006
10,,0.2721088435374149,1.0329233,durian2006
11,,0.0,0.12093081,durian2006
12,,0.0,0.11986291,durian2006
13,,0.0,0.1733989,durian2006
17,,0.0,0.13991518,durian2006
18,,0.0,0.118978225,durian2006
25,,0.0,0.13965811,durian2006
27,,0.0,0.12683965,durian2006
29,,0.0,0.118978225,durian2006
31,,0.0,0.12199994,durian2006
32,,0.0,0.15611069,durian2006
33,,0.0117377780386172,1.0139834,durian2006
35,,0.0,0.17275028,durian2006
36,,0.0,1.9852328,durian2006
37,,1.0535557506584723,12.148391,durian2006
38,,0.0,0.12304126,durian2006
39,,39.36437134095344,9.232156,durian2006
40,,16.58583899127061,14.24679,durian2006
43,,0.0,0.118978225,durian2006
45,,9.343853820598008,3.0668738,durian2006
47,,0.0,0.118978225,durian2006
48,,0.0,0.118978225,durian2006
49,,0.0,0.15611069,durian2006
50,,0.1723840717117738,7.0452223,durian2006
58,,0.0,0.1384268,durian2006
59,,0.0,0.12986042,durian2006
60,,0.0,0.118978225,durian2006
62,,0.0,0.2229846,durian2006
64,,0.0,0.12093081,durian2006
67,,47.140814867762685,25.977823,durian2006
68,,0.0,0.118978225,durian2006
70,,0.0,0.1292719,durian2006
71,,0.0,0.11684214,durian2006
72,,0.0,0.118978225,durian2006
73,,0.0,0.12093081,durian2006
74,,0.0,0.1384268,durian2006
75,,0.5617977528089888,2.8499615,durian2006
76,,0.0,0.118978225,durian2006
78,,0.1112803868318208,1.8969089,durian2006
79,,50.15432098765432,7.689228,durian2006
80,,51.07372149656852,29.32246,durian2006
82,,0.004940467368213,1.2601146,durian2006
83,,0.0,0.13896294,durian2006
85,,0.0,0.13629071,durian2006
86,,0.0,0.118978225,durian2006
87,,0.0,0.118978225,durian2006
88,,0.0,0.12613256,durian2006
90,,0.0,0.118978225,durian2006
91,,0.0,0.13457711,durian2006
94,,2.750553272209927,6.7495303,durian2006
97,,21.679744260389423,31.244888,durian2006
99,,0.0,0.6786666,durian2006
100,,0.0,0.118978225,durian2006
101,,0.0,0.12606291,durian2006
103,,2.957242418534564,7.7986484,durian2006
104,,0.0,0.12171366,durian2006
105,,0.0,0.118978225,durian2006
106,,43.8522070576663,19.739138,durian2006
107,,11.585818127874202,29.890278,durian2006
111,,0.7190160832544938,0.9566784,durian2006
112,,0.0,0.11684214,durian2006
114,,0.0,0.12718399,durian2006
119,,0.0,0.15120646,durian2006
120,,0.0,0.11684214,durian2006
122,,0.0,0.118978225,durian2006
123,,49.62791891198358,21.795519,durian2006
128,,20.945113002641623,11.341629,durian2006
130,,0.0,0.122556075,durian2006
137,,0.0,0.11684214,durian2006
140,,0.0,0.13505816,durian2006
143,,44.2051073630021,3.7547355,durian2006
144,,25.50137217648301,23.923744,durian2006
145,,6.396453451551615,23.923744,durian2006
146,,0.0,0.13849172,durian2006
148,,12.916188289322616,31.461987,durian2006
150,,0.0,0.1361999,durian2006
153,,0.0,0.11684214,durian2006
154,,0.0,0.12306689,durian2006
156,,5.56792873051225,10.323282,durian2006
157,,9.17306052855925,4.285763,durian2006
159,,0.0,0.11986291,durian2006
160,,0.0,0.12536384,durian2006
163,,0.0,0.15085529,durian2006
164,,4.881489841986456,1.3908666,durian2006
166,,0.0,0.14279924,durian2006
174,,0.0,0.11866727,durian2006
177,,0.0,0.11684214,durian2006
179,,0.0,0.11684214,durian2006
180,,0.0,0.11681651,durian2006
182,,0.936551906080992,1.9382515,durian2006
188,,16.864523587212663,5.738122,durian2006
200,,0.0,0.11684214,durian2006
207,,32.343006573929465,10.166918,durian2006
208,,0.0267193929353925,0.7596472,durian2006
209,,0.0,0.11941766,durian2006
211,,0.0,0.13501127,durian2006
213,,0.3275466754012447,2.1957464,durian2006
214,,0.0,0.1233338,durian2006
215,,0.0,0.1292719,durian2006
219,,0.0,0.118978225,durian2006
222,,0.0,0.12718399,durian2006
224,,0.0,0.17017429,durian2006
225,,0.0,0.12578602,durian2006
226,,0.0,0.12093081,durian2006
227,,0.0,0.9485093,durian2006
228,,0.0,0.12838721,durian2006
229,,0.0,0.14855532,durian2006
230,,0.0,0.118978225,durian2006
231,,20.27512612972306,1.6006408,durian2006
233,,0.0,0.13212751,durian2006
234,,1.544917032233454,2.4014595,durian2006
237,,0.0,0.124163225,durian2006
239,,0.0,0.11986291,durian2006
241,,0.417762648924648,1.073304,durian2006
245,,0.0,0.118978225,durian2006
246,,0.0,0.12093081,durian2006
247,,0.0,0.118978225,durian2006
248,,0.0,0.11684214,durian2006
249,,0.0,0.11684214,durian2006
250,,0.0,0.12156051,durian2006
252,,0.0,0.13028698,durian2006
255,,0.0,0.16640437,durian2006
258,,0.0,0.12237455,durian2006
260,,19.17497733454216,29.999672,durian2006
263,,4.377699254024343,4.8986754,durian2006
264,,2.963611354257847,6.1286716,durian2006
267,,2.947405577126721,22.741295,durian2006
268,,0.0,0.12306689,durian2006
272,,0.0,0.11684214,durian2006
273,,14.105504587155965,7.7898984,durian2006
274,,0.0,0.12306689,durian2006
275,,0.3684312584836145,1.4871043,durian2006
276,,14.76037839105621,18.655014,durian2006
282,,28.537076389665582,4.7773414,durian2006
283,,0.0,0.12910675,durian2006
287,,0.0,0.12306689,durian2006
289,,0.0,0.15305479,durian2006
290,,0.0333194502290712,1.222643,durian2006
292,,0.0,0.118978225,durian2006
295,,0.0,0.16037591,durian2006
298,,1.3675922088686283,16.832924,durian2006
300,,0.0,0.1292719,durian2006
302,,0.0,0.12666868,durian2006
304,,0.0,0.11595746,durian2006
305,,0.0,0.11684214,durian2006
306,,0.0,0.11986291,durian2006
307,,0.0,0.118978225,durian2006
311,,0.0074732830132277,1.0273148,durian2006
312,,55.73340330621884,3.0848038,durian2006
314,,0.0,0.12306689,durian2006
317,,0.0,0.11684214,durian2006
320,,0.0,0.12126189,durian2006
321,,0.0,0.118978225,durian2006
322,,1.3693076888428448,1.2591583,durian2006
323,,0.0,0.1361999,durian2006
324,,13.636363636363637,10.092407,durian2006
325,,0.0,0.11684214,durian2006
326,,0.0,0.12469219,durian2006
330,,0.0,0.118978225,durian2006
334,,0.0,0.118978225,durian2006
335,,11.265294302193691,2.006936,durian2006
337,,0.0,0.118978225,durian2006
338,,0.0,0.11684214,durian2006
339,,0.0,0.12093081,durian2006
342,,0.0,0.13247588,durian2006
344,,20.665724199974296,24.533522,durian2006
345,,14.326369575059829,7.289893,durian2006
346,,0.0,0.13991518,durian2006
349,,0.0,0.14148098,durian2006
350,,0.0,0.15735514,durian2006
351,,0.0,1.3515434,durian2006
353,,0.0,0.118978225,durian2006
359,,0.0,0.49762577,durian2006
360,,0.1507970702283498,1.3008797,durian2006
363,,0.0086590582408257,1.0233713,durian2006
367,,3.187535734705546,6.4134884,durian2006
368,,0.0,0.11986291,durian2006
369,,0.0,0.118978225,durian2006
370,,0.0,0.12683965,durian2006
371,,0.0,0.118978225,durian2006
375,,1.249788887012329,6.4803247,durian2006
376,,0.0,0.118978225,durian2006
377,,0.0,0.12306689,durian2006
378,,0.0,0.12306689,durian2006
379,,0.0,0.12683965,durian2006
382,,18.149332330261423,30.06928,durian2006
386,,0.0,0.118978225,durian2006
389,,0.0,0.13370843,durian2006
392,,76.77131157711875,4.6251855,durian2006
393,,71.8096019696348,8.416467,durian2006
396,,0.3531073446327684,3.1112561,durian2006
397,,0.0,0.120954745,durian2006
398,,0.0,0.12464212,durian2006
400,,0.0,0.13937278,durian2006
401,,0.0,0.11986291,durian2006
402,,59.86946202531646,3.6282501,durian2006
405,,0.0,0.141887,durian2006
406,,0.0,0.12306689,durian2006
407,,0.0,0.4272093,durian2006
413,,0.0,0.13212751,durian2006
416,,0.0,0.118978225,durian2006
417,,1.6293279022403258,0.7854508,durian2006
420,,0.0,0.118978225,durian2006
421,,0.0,0.118978225,durian2006
422,,0.0,0.12306689,durian2006
423,,0.0,0.13336056,durian2006
426,,0.0,0.118978225,durian2006
427,,0.0,0.118978225,durian2006
430,,1.1049723756906076,32.144077,durian2006
431,,0.0,0.118978225,durian2006
432,,28.178895059924,27.2968,durian2006
435,,3.02956564058888,8.244983,durian2006
436,,0.0,0.12557684,durian2006
442,,4.927086029855897,21.095213,durian2006
444,,18.499000545157188,21.517757,durian2006
445,,7.218992248062015,16.704626,durian2006
449,,0.0,0.17212264,durian2006
452,,11.75659962964558,4.4343348,durian2006
454,,0.0,0.118978225,durian2006
459,,49.30179538330008,13.166431,durian2006
461,,100.0,26.620136,durian2006
467,,0.0,0.11684214,durian2006
470,,0.1483954739380449,1.4387603,durian2006
472,,0.0700525394045534,1.8810102,durian2006
478,,0.0,0.13212751,durian2006
480,,0.0,0.12093081,durian2006
481,,0.0,0.11681651,durian2006
482,,0.8043665613329504,7.7210827,durian2006
487,,2.242366412213741,2.2041864,durian2006
490,,7.573492775286497,3.4586966,durian2006
492,,0.0,0.120529525,durian2006
493,,0.0,0.120954745,durian2006
499,,39.286440333401096,22.10151,durian2006
501,,0.0,0.12306689,durian2006
504,,0.0,0.118978225,durian2006
509,,10.56149732620321,2.2374535,durian2006
510,,0.0,0.13185418,durian2006
511,,0.0,0.12304126,durian2006
512,,13.841213597608238,18.921038,durian2006
514,,0.0,0.12306689,durian2006
515,,0.0,1.7096018,durian2006
516,,21.328819297503173,2.3901036,durian2006
518,,1.6448672215616331,7.13785,durian2006
520,,0.0123936214161778,0.34081438,durian2006
522,,1.4444852491124986,6.1494884,durian2006
523,,26.22608313173521,7.5891585,durian2006
525,,0.0,0.12244518,durian2006
526,,0.0,0.12130722,durian2006
528,,0.0,0.11684214,durian2006
529,,0.0,0.13931148,durian2006
530,,18.152550767706785,16.453068,durian2006
531,,0.0,0.12007006,durian2006
533,,5.451037144235408,3.0441222,durian2006
535,,0.0,0.12469219,durian2006
540,,0.0,0.118952595,durian2006
541,,6.263550951577932,6.6698666,durian2006
542,,0.0,0.13965811,durian2006
543,,35.86206896551724,16.490408,durian2006
550,,0.0,0.13931148,durian2006
551,,0.1732701859766662,2.5905526,durian2006
556,,0.2435987657662534,2.2172027,durian2006
557,,47.315387937239095,31.22987,durian2006
558,,0.0,0.118952595,durian2006
564,,45.4747580434214,13.08458,durian2006
566,,0.3788966071531086,0.12126189,durian2006
567,,0.0,0.1356421,durian2006
570,,0.0,0.11684214,durian2006
571,,0.0,0.118978225,durian2006
572,,0.0,0.11986291,durian2006
573,,0.0,0.118978225,durian2006
574,,0.0,0.17233934,durian2006
575,,0.0,0.1361999,durian2006
576,,25.50596063210424,17.575144,durian2006
582,,0.0,0.122628406,durian2006
584,,0.0,0.19221778,durian2006
587,,0.0,0.12306689,durian2006
589,,2.1053855996277773,16.093563,durian2006
595,,0.0,4.057105,durian2006
597,,0.0,0.1273639,durian2006
598,,0.0634115409004438,1.819677,durian2006
602,,0.0,0.15699537,durian2006
603,,0.0,0.13991518,durian2006
604,,0.0,0.12082379,durian2006
607,,53.350940904588974,24.013748,durian2006
608,,0.0,0.12306689,durian2006
610,,33.03495311167946,0.13013528,durian2006
612,,0.0,0.16141821,durian2006
613,,0.2012072434607646,0.9693971,durian2006
617,,28.078215704246865,4.1569266,durian2006
621,,0.0,0.118978225,durian2006
622,,0.0,0.13247588,durian2006
623,,0.0,0.12090518,durian2006
627,,4.753651894033176,3.4206402,durian2006
628,,0.2506265664160401,0.9784598,durian2006
632,,0.0,0.12557684,durian2006
633,,0.0,0.11684214,durian2006
634,,0.0,0.13212751,durian2006
637,,3.321060936208581,8.659005,durian2006
638,,1.62016201620162,6.3483357,durian2006
641,,0.0,0.12580232,durian2006
642,,0.0,0.12306689,durian2006
644,,0.0,0.11986291,durian2006
647,,0.0,0.17212264,durian2006
652,,0.0,0.12090518,durian2006
653,,0.0,0.12464212,durian2006
654,,0.0,1.7865298,durian2006
656,,51.46325016857721,4.595578,durian2006
658,,0.0,0.1378711,durian2006
662,,0.0,0.11684214,durian2006
663,,0.0673026277286826,2.778951,durian2006
667,,0.0,0.11684214,durian2006
668,,0.0,0.12007006,durian2006
672,,1.3732185273159143,17.60451,durian2006
673,,9.516214779372676,2.6829436,durian2006
674,,0.0,0.12613256,durian2006
676,,0.0,0.118978225,durian2006
677,,0.0,0.12171366,durian2006
680,,0.0084033613445378,1.1961172,durian2006
681,,0.0,0.12004613,durian2006
682,,0.0,0.13336056,durian2006
683,,0.0,0.118978225,durian2006
684,,0.0,0.12306689,durian2006
685,,0.0,0.11681651,durian2006
691,,0.0,0.12306689,durian2006
696,,0.0,0.12093081,durian2006
700,,0.0,0.12093081,durian2006
702,,0.4363722137044463,1.5713158,durian2006
704,,0.0,0.12278156,durian2006
705,,0.0,0.15957136,durian2006
708,,0.0314084443846188,1.6332216,durian2006
709,,0.0,0.118978225,durian2006
710,,60.14505417686124,25.44435,durian2006
711,,11.644196731189274,10.33346,durian2006
713,,38.123006833712985,10.650892,durian2006
714,,0.0,0.12306689,durian2006
716,,3.223924142961342,5.5200205,durian2006
718,,0.0,0.118978225,durian2006
719,,0.0,0.11684214,durian2006
720,,0.0,0.118978225,durian2006
724,,0.0,0.13931148,durian2006
726,,0.0,0.12306689,durian2006
727,,0.0,0.14231922,durian2006
731,,5.07179249652617,7.1222577,durian2006
732,,0.0,0.11684214,durian2006
733,,0.0,0.12306689,durian2006
734,,0.0,0.13931148,durian2006
736,,38.37411418638855,14.005487,durian2006
737,,0.0,0.12126189,durian2006
738,,0.0,0.12100481,durian2006
742,,0.0,0.47944754,fengshen2008
743,,0.0,0.124005,fengshen2008
744,,15.050697084917616,5.184365,fengshen2008
747,,0.0128106584678452,0.41317987,fengshen2008
750,,0.0,0.13149588,fengshen2008
752,,1.4964643973030751,4.957102,fengshen2008
754,,0.0090702947845804,1.2704179,fengshen2008
756,,0.0,0.6159559,fengshen2008
759,,0.0,0.12340764,fengshen2008
761,,6.41025641025641,8.243887,fengshen2008
767,,0.0,0.12443472,fengshen2008
769,,0.0,0.12899211,fengshen2008
772,,1.141864217450664,1.0003724,fengshen2008
774,,0.0,0.122582175,fengshen2008
777,,1.8582755203171455,2.430771,fengshen2008
779,,1.3445378151260503,8.911948,fengshen2008
782,,0.0,0.122582175,fengshen2008
787,,0.0,0.12340764,fengshen2008
791,,7.681671531725303,2.6944818,fengshen2008
792,,0.7590544350466276,0.7878743,fengshen2008
800,,0.0,1.5992819,fengshen2008
804,,0.6240465954791291,2.293818,fengshen2008
806,,0.0,0.1350036,fengshen2008
810,,0.0,0.1454165,fengshen2008
818,,0.1701258931609391,3.4028003,fengshen2008
819,,0.0,0.1283034,fengshen2008
820,,0.0,0.15762268,fengshen2008
823,,0.0,0.12083554,fengshen2008
829,,2.8998778998779,6.8755674,fengshen2008
830,,1.4743049705139006,4.9247675,fengshen2008
832,,25.10206606457998,16.14792,fengshen2008
834,,0.0,0.43968877,fengshen2008
835,,0.0,0.12091841,fengshen2008
836,,0.0,1.8399141,fengshen2008
843,,0.0,0.1299421,fengshen2008
844,,12.189213311232946,13.249266,fengshen2008
848,,1.0568893528183716,7.5044885,fengshen2008
849,,0.0,0.13149588,fengshen2008
850,,0.0,0.1328382,fengshen2008
851,,10.04003029319485,8.028846,fengshen2008
853,,0.0,0.121661015,fengshen2008
854,,0.0,0.1358947,fengshen2008
856,,0.0,0.121661015,fengshen2008
858,,0.0,0.1321731,fengshen2008
859,,7.627765064836003,9.982732,fengshen2008
863,,5.478948336091193,0.840333,fengshen2008
866,,0.0,0.13549079,fengshen2008
868,,1.2903225806451613,1.5611228,fengshen2008
869,,1.164680390032503,4.8110476,fengshen2008
871,,95.06456468351422,3.0152347,fengshen2008
875,,8.16643982111608,11.752719,fengshen2008
876,,4.023205952831378,8.480776,fengshen2008
877,,0.0,1.9870212,fengshen2008
881,,0.0,1.8794959,fengshen2008
883,,0.0,0.85813004,fengshen2008
885,,0.0,0.14516778,fengshen2008
887,,0.0934142923867351,1.4333833,fengshen2008
891,,1.8682399213372665,0.52563673,fengshen2008
892,,0.0,0.122582175,fengshen2008
893,,0.0,0.13549079,fengshen2008
896,,3.4509803921568625,4.065335,fengshen2008
898,,0.0,0.5673331,fengshen2008
899,,0.0,3.661481,fengshen2008
904,,0.4347138792285804,2.906609,fengshen2008
909,,0.0,0.11774896,fengshen2008
914,,0.1063506532968702,0.5048535,fengshen2008
915,,0.0,0.1643822,fengshen2008
918,,0.0,0.121661015,fengshen2008
919,,0.0,0.11774896,fengshen2008
926,,4.168369431957499,7.2403817,fengshen2008
931,,0.9310548025928108,0.85459906,fengshen2008
934,,0.0,0.71154404,fengshen2008
936,,0.0,0.1358947,fengshen2008
937,,0.0,0.13232134,fengshen2008
940,,0.0,0.12350682,fengshen2008
942,,5.261910405309314,1.6120306,fengshen2008
947,,0.0,0.121661015,fengshen2008
950,,0.0,0.14205678,fengshen2008
951,,0.0,0.13626811,fengshen2008
954,,1.823966065747614,4.7649493,fengshen2008
955,,0.0,0.12513395,fengshen2008
961,,3.8598699391650935,5.0124016,fengshen2008
963,,4.322359119369825,12.980893,fengshen2008
966,,0.0,0.11774896,fengshen2008
969,,0.0,0.42631197,fengshen2008
972,,0.0454778011483144,1.3965545,fengshen2008
973,,0.0026450128283122,4.524787,fengshen2008
974,,0.0981932443047918,6.016197,fengshen2008
975,,1.92822710230316,4.365335,fengshen2008
978,,0.2180605438686506,6.225623,fengshen2008
980,,0.0,0.8539625,fengshen2008
984,,0.0,6.4514785,fengshen2008
991,,0.0,0.17810796,fengshen2008
998,,0.0,0.12609498,fengshen2008
999,,0.1262512399675354,0.5128319,fengshen2008
1000,,18.628673196794303,3.4205408,fengshen2008
1001,,22.13259885894157,12.301623,fengshen2008
1013,,0.1858045336306205,6.755298,fengshen2008
1020,,0.0933706816059757,1.7194725,fengshen2008
1021,,0.7344300822561692,0.9203673,fengshen2008
1022,,0.7048340980118359,5.820483,fengshen2008
1028,,0.0,0.12340764,fengshen2008
1029,,0.3404518724852987,0.39952675,fengshen2008
1032,,0.379871988343654,2.543949,fengshen2008
1033,,1.32208344406059,5.3363323,fengshen2008
1035,,0.0,0.55130416,fengshen2008
1037,,0.0,0.31381384,fengshen2008
1039,,0.4028735074264634,4.640313,fengshen2008
1040,,0.0,0.13490441,fengshen2008
1041,,0.0,0.9165506,fengshen2008
1046,,0.0215842866393265,0.38183725,fengshen2008
1052,,0.0,2.3381155,fengshen2008
1059,,1.1404845745519523,2.2747965,fengshen2008
1065,,0.0,0.6149297,fengshen2008
1066,,0.0,0.14556475,fengshen2008
1069,,0.0,0.121661015,fengshen2008
1070,,0.076196587194963,0.4217476,fengshen2008
1071,,0.0,0.5572457,fengshen2008
1074,,0.2241572549357703,2.3171082,fengshen2008
1077,,0.0,0.19868988,fengshen2008
1085,,9.551098376313275,11.276527,fengshen2008
1086,,0.0,0.11774896,fengshen2008
1088,,10.579651398459667,9.760851,fengshen2008
1089,,0.0,0.13232134,fengshen2008
1090,,0.0,0.60470694,fengshen2008
1095,,0.2022401991288114,5.9836097,fengshen2008
1097,,6.443298969072164,2.5351136,fengshen2008
1098,,3.251689189189189,3.4642005,fengshen2008
1100,,0.0,0.13764133,fengshen2008
1103,,4.338130954794242,7.465796,fengshen2008
1107,,0.0,0.11774896,fengshen2008
1112,,0.0,0.121661015,fengshen2008
1121,,0.0,0.12340764,fengshen2008
1122,,0.0,0.13109158,fengshen2008
1123,,0.0,0.29459074,fengshen2008
1124,,0.0,0.1732678,fengshen2008
1125,,0.2413665057556628,3.5639575,fengshen2008
1130,,0.0,0.13079868,fengshen2008
1132,,2.315484804630969,1.5858225,fengshen2008
1133,,0.0,0.12467215,fengshen2008
1135,,0.0,0.1309066,fengshen2008
1136,,3.868172675228222,1.3492944,fengshen2008
1138,,0.0,0.121661015,fengshen2008
1141,,0.6784434203789043,2.3824253,fengshen2008
1144,,0.4553215708594195,2.0055032,fengshen2008
1145,,0.0,0.12483046,fengshen2008
1146,,1.118925831202046,1.7683195,fengshen2008
1148,,0.3822351656352384,3.275224,fengshen2008
1151,,0.0,0.12991999,fengshen2008
1152,,0.0,0.13114111,fengshen2008
1155,,0.51698670605613,11.162371,fengshen2008
1157,,17.897676094397404,17.674976,fengshen2008
1158,,0.4707837164220438,1.3917198,fengshen2008
1159,,0.7259528130671506,12.786638,fengshen2008
1160,,0.0,0.122582175,fengshen2008
1164,,0.0,0.13109158,fengshen2008
1166,,0.0,0.12889293,fengshen2008
1170,,0.7127672877328999,3.5412226,fengshen2008
1171,,0.0,0.121661015,fengshen2008
1172,,0.0235890782567671,0.6000165,fengshen2008
1174,,0.953053300388281,1.9224483,fengshen2008
1176,,2.1922428330522767,4.9133554,fengshen2008
1186,,0.0,4.728932,fengshen2008
1189,,0.0,0.13426103,fengshen2008
1194,,0.5372011818426001,0.49174798,fengshen2008
1196,,0.0415627597672485,0.45083225,fengshen2008
1199,,1.9041471679845088,1.4521843,fengshen2008
1200,,0.1903772931810315,2.6690278,fengshen2008
1202,,0.0,0.85876846,fengshen2008
1203,,0.0,0.46361482,fengshen2008
1204,,0.7797270955165692,4.0696163,fengshen2008
1205,,0.1670727462582666,0.8729843,fengshen2008
1206,,4.386911183027688,6.4947357,fengshen2008
1208,,0.4008819402685909,0.5631445,fengshen2008
1209,,0.0,0.13149588,fengshen2008
1211,,0.0,0.59158874,fengshen2008
1212,,0.0,0.1723904,fengshen2008
1214,,0.0,1.0608191,fengshen2008
1215,,4.775409386149483,8.6774645,fengshen2008
