id,adm3_en,adm3_pcode,glat,glon
"40993",Hilongos,PH083719000,10.400,124.850
"41251",Hilongos,PH083719000,10.500,124.900
"40472",Hindang,PH083720000,10.450,124.750
"40471",Inopacan,PH083721000,10.500,124.750
"40731",Inopacan,PH083721000,10.500,124.800
"40990",Inopacan,PH083721000,10.550,124.850
"40991",Inopacan,PH083721000,10.500,124.850
"38902",Isabel,PH083722000,10.950,124.450
"38903",Isabel,PH083722000,10.900,124.450
"40198",Jaro,PH083723000,11.150,124.700
"40457",Jaro,PH083723000,11.200,124.750
"40458",Jaro,PH083723000,11.150,124.750
"40717",Jaro,PH083723000,11.200,124.800
"40718",Jaro,PH083723000,11.150,124.800
"40719",Jaro,PH083723000,11.100,124.800
"41245",Javier,PH083724000,10.800,124.900
"41246",Javier,PH083724000,10.750,124.900
"41247",Javier,PH083724000,10.700,124.900
"41248",Javier,PH083724000,10.650,124.900
"41505",Javier,PH083724000,10.800,124.950
"41506",Javier,PH083724000,10.750,124.950
"47295",Maragusan,PH118205000,7.300,126.050
"47553",Maragusan,PH118205000,7.400,126.100
"47554",Maragusan,PH118205000,7.350,126.100
"47555",Maragusan,PH118205000,7.300,126.100
"47813",Maragusan,PH118205000,7.400,126.150
"47814",Maragusan,PH118205000,7.350,126.150
"47815",Maragusan,PH118205000,7.300,126.150
"48073",Maragusan,PH118205000,7.400,126.200
"48074",Maragusan,PH118205000,7.350,126.200
"48075",Maragusan,PH118205000,7.300,126.200
"48334",Maragusan,PH118205000,7.350,126.250
"48335",Maragusan,PH118205000,7.300,126.250
"41502",Julita,PH083725000,10.950,124.950
"39157",Kananga,PH083726000,11.200,124.500
"39417",Kananga,PH083726000,11.200,124.550
"39418",Kananga,PH083726000,11.150,124.550
"39677",Kananga,PH083726000,11.200,124.600
"39678",Kananga,PH083726000,11.150,124.600
"39937",Kananga,PH083726000,11.200,124.650
"39938",Kananga,PH083726000,11.150,124.650
"40197",Kananga,PH083726000,11.200,124.700
"41243",La Paz,PH083728000,10.900,124.900
"41244",La Paz,PH083728000,10.850,124.900
"41503",La Paz,PH083728000,10.900,124.950
"41504",La Paz,PH083728000,10.850,124.950
"38893",Leyte,PH083729000,11.400,124.450
"39153",Leyte,PH083729000,11.400,124.500
"39154",Leyte,PH083729000,11.350,124.500
"39155",Leyte,PH083729000,11.300,124.500
"39156",Leyte,PH083729000,11.250,124.500
"39415",Leyte,PH083729000,11.300,124.550
"41764",Macarthur,PH083730000,10.850,125.000
"41765",Macarthur,PH083730000,10.800,125.000
"41508",Mahaplag,PH083731000,10.650,124.950
"41509",Mahaplag,PH083731000,10.600,124.950
"41510",Mahaplag,PH083731000,10.550,124.950
"41768",Mahaplag,PH083731000,10.650,125.000
"41769",Mahaplag,PH083731000,10.600,125.000
"41770",Mahaplag,PH083731000,10.550,125.000
"38898",Matag-Ob,PH083733000,11.150,124.450
"38899",Matag-Ob,PH083733000,11.100,124.450
"39158",Matag-Ob,PH083733000,11.150,124.500
"40735",Matalom,PH083734000,10.300,124.800
"40736",Matalom,PH083734000,10.250,124.800
"40737",Matalom,PH083734000,10.200,124.800
"40995",Matalom,PH083734000,10.300,124.850
"40996",Matalom,PH083734000,10.250,124.850
"41255",Matalom,PH083734000,10.300,124.900
"41763",Mayorga,PH083735000,10.900,125.000
"39161",Merida,PH083736000,11.000,124.500
"39162",Merida,PH083736000,10.950,124.500
"39163",Merida,PH083736000,10.900,124.500
"39159",Ormoc City,PH083738000,11.100,124.500
"39160",Ormoc City,PH083738000,11.050,124.500
"39419",Ormoc City,PH083738000,11.100,124.550
"39420",Ormoc City,PH083738000,11.050,124.550
"39421",Ormoc City,PH083738000,11.000,124.550
"39679",Ormoc City,PH083738000,11.100,124.600
"39680",Ormoc City,PH083738000,11.050,124.600
"39939",Ormoc City,PH083738000,11.100,124.650
"39940",Ormoc City,PH083738000,11.050,124.650
"39941",Ormoc City,PH083738000,11.000,124.650
"40199",Ormoc City,PH083738000,11.100,124.700
"40200",Ormoc City,PH083738000,11.050,124.700
"40201",Ormoc City,PH083738000,11.000,124.700
"40459",Ormoc City,PH083738000,11.100,124.750
"40460",Ormoc City,PH083738000,11.050,124.750
"40461",Ormoc City,PH083738000,11.000,124.750
"40720",Ormoc City,PH083738000,11.050,124.800
"40721",Ormoc City,PH083738000,11.000,124.800
"41498",Palo,PH083739000,11.150,124.950
"41758",Palo,PH083739000,11.150,125.000
"38639",Palompon,PH083740000,11.100,124.400
"38640",Palompon,PH083740000,11.050,124.400
"38642",Palompon,PH083740000,10.950,124.400
"38900",Palompon,PH083740000,11.050,124.450
"38901",Palompon,PH083740000,11.000,124.450
"41239",Pastrana,PH083741000,11.100,124.900
"38111",San Isidro,PH083742000,11.500,124.300
"38372",San Isidro,PH083742000,11.450,124.350
"38373",San Isidro,PH083742000,11.400,124.350
"38633",San Isidro,PH083742000,11.400,124.400
"40714",San Miguel,PH083743000,11.350,124.800
"40974",San Miguel,PH083743000,11.350,124.850
"40975",San Miguel,PH083743000,11.300,124.850
"41235",San Miguel,PH083743000,11.300,124.900
"41238",Santa Fe,PH083744000,11.150,124.900
"41497",Santa Fe,PH083744000,11.200,124.950
"38374",Tabango,PH083745000,11.350,124.350
"38634",Tabango,PH083745000,11.350,124.400
"38635",Tabango,PH083745000,11.300,124.400
"38894",Tabango,PH083745000,11.350,124.450
"38895",Tabango,PH083745000,11.300,124.450
"41500",Tabontabon,PH083746000,11.050,124.950
"41495",Tacloban City,PH083747000,11.300,124.950
"41496",Tacloban City,PH083747000,11.250,124.950
"41757",Tacloban City,PH083747000,11.200,125.000
"41499",Tanauan,PH083748000,11.100,124.950
"41759",Tanauan,PH083748000,11.100,125.000
"41760",Tanauan,PH083748000,11.050,125.000
"46511",Mawab,PH118206000,7.500,125.900
"46770",Mawab,PH118206000,7.550,125.950
"46771",Mawab,PH118206000,7.500,125.950
"40456",Tunga,PH083750000,11.250,124.750
"38636",Villaba,PH083751000,11.250,124.400
"38637",Villaba,PH083751000,11.200,124.400
"38638",Villaba,PH083751000,11.150,124.400
"38896",Villaba,PH083751000,11.250,124.450
"38897",Villaba,PH083751000,11.200,124.450
"38091",Allen,PH084801000,12.500,124.300
"39133",Bobon,PH084803000,12.400,124.500
"39134",Bobon,PH084803000,12.350,124.500
"39391",Bobon,PH084803000,12.500,124.550
"39392",Bobon,PH084803000,12.450,124.550
"37312",Capul,PH084804000,12.450,124.150
"39393",Catarman,PH084805000,12.400,124.550
"39394",Catarman,PH084805000,12.350,124.550
"39651",Catarman,PH084805000,12.500,124.600
"39652",Catarman,PH084805000,12.450,124.600
"39653",Catarman,PH084805000,12.400,124.600
"39911",Catarman,PH084805000,12.500,124.650
"39912",Catarman,PH084805000,12.450,124.650
"39913",Catarman,PH084805000,12.400,124.650
"39914",Catarman,PH084805000,12.350,124.650
"40172",Catarman,PH084805000,12.450,124.700
"41733",Catubig,PH084806000,12.400,125.000
"41993",Catubig,PH084806000,12.400,125.050
"42252",Catubig,PH084806000,12.450,125.100
"42253",Catubig,PH084806000,12.400,125.100
"42254",Catubig,PH084806000,12.350,125.100
"42513",Catubig,PH084806000,12.400,125.150
"42514",Catubig,PH084806000,12.350,125.150
"42774",Catubig,PH084806000,12.350,125.200
"43033",Gamay,PH084807000,12.400,125.250
"43034",Gamay,PH084807000,12.350,125.250
"43293",Gamay,PH084807000,12.400,125.300
"41728",Laoang,PH084808000,12.650,125.000
"41730",Laoang,PH084808000,12.550,125.000
"41731",Laoang,PH084808000,12.500,125.000
"41732",Laoang,PH084808000,12.450,125.000
"41988",Laoang,PH084808000,12.650,125.050
"41990",Laoang,PH084808000,12.550,125.050
"41991",Laoang,PH084808000,12.500,125.050
"41992",Laoang,PH084808000,12.450,125.050
"39923",Tarangnan,PH086020000,11.900,124.650
"40443",Tarangnan,PH086020000,11.900,124.750
"40702",Tarangnan,PH086020000,11.950,124.800
"40703",Tarangnan,PH086020000,11.900,124.800
"40963",Tarangnan,PH086020000,11.900,124.850
"41230",Villareal,PH086021000,11.550,124.900
"41490",Villareal,PH086021000,11.550,124.950
"41491",Villareal,PH086021000,11.500,124.950
"41750",Villareal,PH086021000,11.550,125.000
"42003",Paranas,PH086022000,11.900,125.050
"42004",Paranas,PH086022000,11.850,125.050
"42005",Paranas,PH086022000,11.800,125.050
"42006",Paranas,PH086022000,11.750,125.050
"42262",Paranas,PH086022000,11.950,125.100
"42263",Paranas,PH086022000,11.900,125.100
"42264",Paranas,PH086022000,11.850,125.100
"42265",Paranas,PH086022000,11.800,125.100
"42266",Paranas,PH086022000,11.750,125.100
"42521",Paranas,PH086022000,12.000,125.150
"42522",Paranas,PH086022000,11.950,125.150
"42523",Paranas,PH086022000,11.900,125.150
"42524",Paranas,PH086022000,11.850,125.150
"42525",Paranas,PH086022000,11.800,125.150
"42782",Paranas,PH086022000,11.950,125.200
"42783",Paranas,PH086022000,11.900,125.200
"42784",Paranas,PH086022000,11.850,125.200
"40968",Zumarraga,PH086023000,11.650,124.850
"37320",Tagapul-An,PH086024000,12.050,124.150
"37580",Tagapul-An,PH086024000,12.050,124.200
"34272",La Libertad,PH097204000,8.450,123.550
"28561",Labason,PH097205000,8.000,122.450
"28820",Labason,PH097205000,8.050,122.500
"28821",Labason,PH097205000,8.000,122.500
"29080",Labason,PH097205000,8.050,122.550
"29081",Labason,PH097205000,8.000,122.550
"29339",Labason,PH097205000,8.100,122.600
"29340",Labason,PH097205000,8.050,122.600
"29599",Liloy,PH097206000,8.100,122.650
"29600",Liloy,PH097206000,8.050,122.650
"29859",Liloy,PH097206000,8.100,122.700
"29860",Liloy,PH097206000,8.050,122.700
"31671",Manukan,PH097207000,8.500,123.050
"31931",Manukan,PH097207000,8.500,123.100
"31932",Manukan,PH097207000,8.450,123.100
"31933",Manukan,PH097207000,8.400,123.100
"32191",Manukan,PH097207000,8.500,123.150
"34013",Mutia,PH097208000,8.400,123.500
"34273",Mutia,PH097208000,8.400,123.550
"34274",Mutia,PH097208000,8.350,123.550
"33492",Pi̱an,PH097209000,8.450,123.400
"33752",Pi̱an,PH097209000,8.450,123.450
"33753",Pi̱an,PH097209000,8.400,123.450
"33754",Pi̱an,PH097209000,8.350,123.450
"34014",Pi̱an,PH097209000,8.350,123.500
"33231",Polanco,PH097210000,8.500,123.350
"33490",Polanco,PH097210000,8.550,123.400
"33491",Polanco,PH097210000,8.500,123.400
"33493",Polanco,PH097210000,8.400,123.400
"32192",Pres. Manuel A. Roxas,PH097211000,8.450,123.150
"32193",Pres. Manuel A. Roxas,PH097211000,8.400,123.150
"32194",Pres. Manuel A. Roxas,PH097211000,8.350,123.150
"32451",Pres. Manuel A. Roxas,PH097211000,8.500,123.200
"32452",Pres. Manuel A. Roxas,PH097211000,8.450,123.200
"32453",Pres. Manuel A. Roxas,PH097211000,8.400,123.200
"32454",Pres. Manuel A. Roxas,PH097211000,8.350,123.200
"32711",Pres. Manuel A. Roxas,PH097211000,8.500,123.250
"32712",Pres. Manuel A. Roxas,PH097211000,8.450,123.250
"34269",Rizal,PH097212000,8.600,123.550
"34270",Rizal,PH097212000,8.550,123.550
"34271",Rizal,PH097212000,8.500,123.550
"30119",Salug,PH097213000,8.100,122.750
"30120",Salug,PH097213000,8.050,122.750
"30379",Salug,PH097213000,8.100,122.800
"30380",Salug,PH097213000,8.050,122.800
"30639",Salug,PH097213000,8.100,122.850
"32715",Sergio Osme̱a Sr.,PH097214000,8.300,123.250
"32716",Sergio Osme̱a Sr.,PH097214000,8.250,123.250
"32975",Sergio Osme̱a Sr.,PH097214000,8.300,123.300
"32976",Sergio Osme̱a Sr.,PH097214000,8.250,123.300
"33234",Sergio Osme̱a Sr.,PH097214000,8.350,123.350
"33235",Sergio Osme̱a Sr.,PH097214000,8.300,123.350
"33236",Sergio Osme̱a Sr.,PH097214000,8.250,123.350
"33494",Sergio Osme̱a Sr.,PH097214000,8.350,123.400
"33495",Sergio Osme̱a Sr.,PH097214000,8.300,123.400
"33496",Sergio Osme̱a Sr.,PH097214000,8.250,123.400
"33755",Sergio Osme̱a Sr.,PH097214000,8.300,123.450
"33756",Sergio Osme̱a Sr.,PH097214000,8.250,123.450
"34015",Sergio Osme̱a Sr.,PH097214000,8.300,123.500
"34275",Sergio Osme̱a Sr.,PH097214000,8.300,123.550
"47549",New Bataan,PH118210000,7.600,126.100
"47550",New Bataan,PH118210000,7.550,126.100
"47551",New Bataan,PH118210000,7.500,126.100
"47552",New Bataan,PH118210000,7.450,126.100
"47809",New Bataan,PH118210000,7.600,126.150
"47810",New Bataan,PH118210000,7.550,126.150
"47811",New Bataan,PH118210000,7.500,126.150
"47812",New Bataan,PH118210000,7.450,126.150
"48069",New Bataan,PH118210000,7.600,126.200
"48070",New Bataan,PH118210000,7.550,126.200
"48071",New Bataan,PH118210000,7.500,126.200
"48072",New Bataan,PH118210000,7.450,126.200
"48329",New Bataan,PH118210000,7.600,126.250
"48330",New Bataan,PH118210000,7.550,126.250
"48331",New Bataan,PH118210000,7.500,126.250
"48332",New Bataan,PH118210000,7.450,126.250
"48333",New Bataan,PH118210000,7.400,126.250
"46517",Pantukan,PH118211000,7.200,125.900
"46518",Pantukan,PH118211000,7.150,125.900
"46776",Pantukan,PH118211000,7.250,125.950
"46777",Pantukan,PH118211000,7.200,125.950
"46778",Pantukan,PH118211000,7.150,125.950
"46779",Pantukan,PH118211000,7.100,125.950
"47036",Pantukan,PH118211000,7.250,126.000
"47037",Pantukan,PH118211000,7.200,126.000
"47038",Pantukan,PH118211000,7.150,126.000
"47296",Pantukan,PH118211000,7.250,126.050
"47297",Pantukan,PH118211000,7.200,126.050
"47298",Pantukan,PH118211000,7.150,126.050
"47556",Pantukan,PH118211000,7.250,126.100
"47557",Pantukan,PH118211000,7.200,126.100
"47816",Pantukan,PH118211000,7.250,126.150
"47817",Pantukan,PH118211000,7.200,126.150
"48076",Pantukan,PH118211000,7.250,126.200
"48336",Pantukan,PH118211000,7.250,126.250
"44719",Don Marcelino,PH118601000,6.100,125.550
"44720",Don Marcelino,PH118601000,6.050,125.550
"44977",Don Marcelino,PH118601000,6.200,125.600
"44978",Don Marcelino,PH118601000,6.150,125.600
"44979",Don Marcelino,PH118601000,6.100,125.600
"44980",Don Marcelino,PH118601000,6.050,125.600
"45235",Don Marcelino,PH118601000,6.300,125.650
"45236",Don Marcelino,PH118601000,6.250,125.650
"45237",Don Marcelino,PH118601000,6.200,125.650
"45238",Don Marcelino,PH118601000,6.150,125.650
"45239",Don Marcelino,PH118601000,6.100,125.650
"45240",Don Marcelino,PH118601000,6.050,125.650
"45497",Don Marcelino,PH118601000,6.200,125.700
"45498",Don Marcelino,PH118601000,6.150,125.700
"45499",Don Marcelino,PH118601000,6.100,125.700
"45500",Don Marcelino,PH118601000,6.050,125.700
"44193",Malita,PH118603000,6.400,125.450
"44194",Malita,PH118603000,6.350,125.450
"44453",Malita,PH118603000,6.400,125.500
"44454",Malita,PH118603000,6.350,125.500
"44455",Malita,PH118603000,6.300,125.500
"44456",Malita,PH118603000,6.250,125.500
"44711",Malita,PH118603000,6.500,125.550
"44712",Malita,PH118603000,6.450,125.550
"44713",Malita,PH118603000,6.400,125.550
"44714",Malita,PH118603000,6.350,125.550
"44715",Malita,PH118603000,6.300,125.550
"44716",Malita,PH118603000,6.250,125.550
"44717",Malita,PH118603000,6.200,125.550
"44718",Malita,PH118603000,6.150,125.550
"44973",Malita,PH118603000,6.400,125.600
"44974",Malita,PH118603000,6.350,125.600
"44975",Malita,PH118603000,6.300,125.600
"44976",Malita,PH118603000,6.250,125.600
"31679",Siayan,PH097215000,8.100,123.050
"31680",Siayan,PH097215000,8.050,123.050
"31681",Siayan,PH097215000,8.000,123.050
"31935",Siayan,PH097215000,8.300,123.100
"31936",Siayan,PH097215000,8.250,123.100
"31939",Siayan,PH097215000,8.100,123.100
"31940",Siayan,PH097215000,8.050,123.100
"31941",Siayan,PH097215000,8.000,123.100
"32195",Siayan,PH097215000,8.300,123.150
"32196",Siayan,PH097215000,8.250,123.150
"32197",Siayan,PH097215000,8.200,123.150
"32198",Siayan,PH097215000,8.150,123.150
"32199",Siayan,PH097215000,8.100,123.150
"32200",Siayan,PH097215000,8.050,123.150
"32455",Siayan,PH097215000,8.300,123.200
"32456",Siayan,PH097215000,8.250,123.200
"32457",Siayan,PH097215000,8.200,123.200
"25977",Sibuco,PH097216000,7.200,121.950
"26236",Sibuco,PH097216000,7.250,122.000
"26237",Sibuco,PH097216000,7.200,122.000
"26494",Sibuco,PH097216000,7.350,122.050
"26496",Sibuco,PH097216000,7.250,122.050
"26497",Sibuco,PH097216000,7.200,122.050
"26751",Sibuco,PH097216000,7.500,122.100
"26752",Sibuco,PH097216000,7.450,122.100
"26753",Sibuco,PH097216000,7.400,122.100
"26754",Sibuco,PH097216000,7.350,122.100
"26755",Sibuco,PH097216000,7.300,122.100
"26756",Sibuco,PH097216000,7.250,122.100
"26757",Sibuco,PH097216000,7.200,122.100
"27012",Sibuco,PH097216000,7.450,122.150
"27013",Sibuco,PH097216000,7.400,122.150
"27014",Sibuco,PH097216000,7.350,122.150
"27015",Sibuco,PH097216000,7.300,122.150
"27272",Sibuco,PH097216000,7.450,122.200
"34007",Sibutad,PH097217000,8.700,123.500
"34009",Sibutad,PH097217000,8.600,123.500
"34010",Sibutad,PH097217000,8.550,123.500
"31155",Sindangan,PH097218000,8.300,122.950
"31414",Sindangan,PH097218000,8.350,123.000
"31415",Sindangan,PH097218000,8.300,123.000
"31416",Sindangan,PH097218000,8.250,123.000
"31417",Sindangan,PH097218000,8.200,123.000
"31418",Sindangan,PH097218000,8.150,123.000
"31419",Sindangan,PH097218000,8.100,123.000
"31420",Sindangan,PH097218000,8.050,123.000
"31422",Sindangan,PH097218000,7.950,123.000
"31674",Sindangan,PH097218000,8.350,123.050
"31675",Sindangan,PH097218000,8.300,123.050
"31676",Sindangan,PH097218000,8.250,123.050
"31677",Sindangan,PH097218000,8.200,123.050
"31678",Sindangan,PH097218000,8.150,123.050
"31937",Sindangan,PH097218000,8.200,123.100
"31938",Sindangan,PH097218000,8.150,123.100
"26746",Siocon,PH097219000,7.750,122.100
"27006",Siocon,PH097219000,7.750,122.150
"27007",Siocon,PH097219000,7.700,122.150
"27008",Siocon,PH097219000,7.650,122.150
"27267",Siocon,PH097219000,7.700,122.200
"27268",Siocon,PH097219000,7.650,122.200
"27527",Siocon,PH097219000,7.700,122.250
"27528",Siocon,PH097219000,7.650,122.250
"27787",Siocon,PH097219000,7.700,122.300
"27788",Siocon,PH097219000,7.650,122.300
"28046",Siocon,PH097219000,7.750,122.350
"27009",Sirawai,PH097220000,7.600,122.150
"27010",Sirawai,PH097220000,7.550,122.150
"27011",Sirawai,PH097220000,7.500,122.150
"27269",Sirawai,PH097220000,7.600,122.200
"27270",Sirawai,PH097220000,7.550,122.200
"27271",Sirawai,PH097220000,7.500,122.200
"27529",Sirawai,PH097220000,7.600,122.250
"27530",Sirawai,PH097220000,7.550,122.250
"27531",Sirawai,PH097220000,7.500,122.250
"27789",Sirawai,PH097220000,7.600,122.300
"29601",Tampilisan,PH097221000,8.000,122.650
"29602",Tampilisan,PH097221000,7.950,122.650
"29861",Tampilisan,PH097221000,8.000,122.700
"29862",Tampilisan,PH097221000,7.950,122.700
"29863",Tampilisan,PH097221000,7.900,122.700
"31413",Jose Dalman,PH097222000,8.400,123.000
"31672",Jose Dalman,PH097222000,8.450,123.050
"31673",Jose Dalman,PH097222000,8.400,123.050
"31934",Jose Dalman,PH097222000,8.350,123.100
"27522",Gutalac,PH097223000,7.950,122.250
"27781",Gutalac,PH097223000,8.000,122.300
"27782",Gutalac,PH097223000,7.950,122.300
"27783",Gutalac,PH097223000,7.900,122.300
"28041",Gutalac,PH097223000,8.000,122.350
"28042",Gutalac,PH097223000,7.950,122.350
"28043",Gutalac,PH097223000,7.900,122.350
"28044",Gutalac,PH097223000,7.850,122.350
"28301",Gutalac,PH097223000,8.000,122.400
"28302",Gutalac,PH097223000,7.950,122.400
"28303",Gutalac,PH097223000,7.900,122.400
"28560",Gutalac,PH097223000,8.050,122.450
"27005",Baliguian,PH097224000,7.800,122.150
"27264",Baliguian,PH097224000,7.850,122.200
"27265",Baliguian,PH097224000,7.800,122.200
"27266",Baliguian,PH097224000,7.750,122.200
"27523",Baliguian,PH097224000,7.900,122.250
"27524",Baliguian,PH097224000,7.850,122.250
"27525",Baliguian,PH097224000,7.800,122.250
"27526",Baliguian,PH097224000,7.750,122.250
"27784",Baliguian,PH097224000,7.850,122.300
"27785",Baliguian,PH097224000,7.800,122.300
"27786",Baliguian,PH097224000,7.750,122.300
"28045",Baliguian,PH097224000,7.800,122.350
"30121",Godod,PH097225000,8.000,122.750
"30381",Godod,PH097225000,8.000,122.800
"30640",Godod,PH097225000,8.050,122.850
"30641",Godod,PH097225000,8.000,122.850
"30642",Godod,PH097225000,7.950,122.850
"30901",Godod,PH097225000,8.000,122.900
"30902",Godod,PH097225000,7.950,122.900
"30899",Bacungan,PH097226000,8.100,122.900
"30900",Bacungan,PH097226000,8.050,122.900
"31158",Bacungan,PH097226000,8.150,122.950
"31159",Bacungan,PH097226000,8.100,122.950
"31160",Bacungan,PH097226000,8.050,122.950
"31161",Bacungan,PH097226000,8.000,122.950
"31162",Bacungan,PH097226000,7.950,122.950
"31421",Bacungan,PH097226000,8.000,123.000
"28562",Kalawit,PH097227000,7.950,122.450
"28563",Kalawit,PH097227000,7.900,122.450
"28822",Kalawit,PH097227000,7.950,122.500
"28823",Kalawit,PH097227000,7.900,122.500
"29082",Kalawit,PH097227000,7.950,122.550
"29083",Kalawit,PH097227000,7.900,122.550
"29341",Kalawit,PH097227000,8.000,122.600
"29342",Kalawit,PH097227000,7.950,122.600
"34022",Aurora,PH097302000,7.950,123.500
"34282",Aurora,PH097302000,7.950,123.550
"34542",Aurora,PH097302000,7.950,123.600
"34803",Aurora,PH097302000,7.900,123.650
"31163",Bayog,PH097303000,7.900,122.950
"31423",Bayog,PH097303000,7.900,123.000
"31424",Bayog,PH097303000,7.850,123.000
"31682",Bayog,PH097303000,7.950,123.050
"31683",Bayog,PH097303000,7.900,123.050
"31684",Bayog,PH097303000,7.850,123.050
"31942",Bayog,PH097303000,7.950,123.100
"31943",Bayog,PH097303000,7.900,123.100
"32201",Bayog,PH097303000,8.000,123.150
"32730",Dimataling,PH097305000,7.550,123.250
"32990",Dimataling,PH097305000,7.550,123.300
"33251",Dimataling,PH097305000,7.500,123.350
"32988",Dinas,PH097306000,7.650,123.300
"32989",Dinas,PH097306000,7.600,123.300
"33247",Dinas,PH097306000,7.700,123.350
"33248",Dinas,PH097306000,7.650,123.350
"33249",Dinas,PH097306000,7.600,123.350
"33245",Dumalinao,PH097307000,7.800,123.350
"33505",Dumalinao,PH097307000,7.800,123.400
"33506",Dumalinao,PH097307000,7.750,123.400
"39231",Alamada,PH124701000,7.500,124.500
"39232",Alamada,PH124701000,7.450,124.500
"39233",Alamada,PH124701000,7.400,124.500
"39489",Alamada,PH124701000,7.600,124.550
"39490",Alamada,PH124701000,7.550,124.550
"39491",Alamada,PH124701000,7.500,124.550
"39492",Alamada,PH124701000,7.450,124.550
"39493",Alamada,PH124701000,7.400,124.550
"39494",Alamada,PH124701000,7.350,124.550
"39749",Alamada,PH124701000,7.600,124.600
"39750",Alamada,PH124701000,7.550,124.600
"39751",Alamada,PH124701000,7.500,124.600
"39752",Alamada,PH124701000,7.450,124.600
"39753",Alamada,PH124701000,7.400,124.600
"39754",Alamada,PH124701000,7.350,124.600
"40010",Alamada,PH124701000,7.550,124.650
"40011",Alamada,PH124701000,7.500,124.650
"40012",Alamada,PH124701000,7.450,124.650
"40013",Alamada,PH124701000,7.400,124.650
"32458",Dumingag,PH097308000,8.150,123.200
"32717",Dumingag,PH097308000,8.200,123.250
"32718",Dumingag,PH097308000,8.150,123.250
"32977",Dumingag,PH097308000,8.200,123.300
"32978",Dumingag,PH097308000,8.150,123.300
"32979",Dumingag,PH097308000,8.100,123.300
"33237",Dumingag,PH097308000,8.200,123.350
"33238",Dumingag,PH097308000,8.150,123.350
"31945",Kumalarang,PH097311000,7.800,123.100
"31946",Kumalarang,PH097311000,7.750,123.100
"32205",Kumalarang,PH097311000,7.800,123.150
"32206",Kumalarang,PH097311000,7.750,123.150
"32982",Labangan,PH097312000,7.950,123.300
"33242",Labangan,PH097312000,7.950,123.350
"33502",Labangan,PH097312000,7.950,123.400
"34023",Labangan,PH097312000,7.900,123.500
"34024",Labangan,PH097312000,7.850,123.500
"32207",Lapuyan,PH097313000,7.700,123.150
"32208",Lapuyan,PH097313000,7.650,123.150
"32466",Lapuyan,PH097313000,7.750,123.200
"32467",Lapuyan,PH097313000,7.700,123.200
"32468",Lapuyan,PH097313000,7.650,123.200
"32727",Lapuyan,PH097313000,7.700,123.250
"32459",Midsalip,PH097318000,8.100,123.200
"32460",Midsalip,PH097318000,8.050,123.200
"32461",Midsalip,PH097318000,8.000,123.200
"32719",Midsalip,PH097318000,8.100,123.250
"32720",Midsalip,PH097318000,8.050,123.250
"32721",Midsalip,PH097318000,8.000,123.250
"32980",Midsalip,PH097318000,8.050,123.300
"32981",Midsalip,PH097318000,8.000,123.300
"33241",Midsalip,PH097318000,8.000,123.350
"33497",Mahayag,PH097315000,8.200,123.400
"33498",Mahayag,PH097315000,8.150,123.400
"33499",Mahayag,PH097315000,8.100,123.400
"33757",Mahayag,PH097315000,8.200,123.450
"33758",Mahayag,PH097315000,8.150,123.450
"33759",Mahayag,PH097315000,8.100,123.450
"31949",Margosatubig,PH097317000,7.600,123.100
"32210",Margosatubig,PH097317000,7.550,123.150
"32469",Margosatubig,PH097317000,7.600,123.200
"32470",Margosatubig,PH097317000,7.550,123.200
"32729",Margosatubig,PH097317000,7.600,123.250
"34016",Molave,PH097319000,8.250,123.500
"34017",Molave,PH097319000,8.200,123.500
"34018",Molave,PH097319000,8.150,123.500
"34019",Molave,PH097319000,8.100,123.500
"32462",Pagadian City,PH097322000,7.950,123.200
"32722",Pagadian City,PH097322000,7.950,123.250
"32723",Pagadian City,PH097322000,7.900,123.250
"32983",Pagadian City,PH097322000,7.900,123.300
"33243",Pagadian City,PH097322000,7.900,123.350
"33244",Pagadian City,PH097322000,7.850,123.350
"33503",Pagadian City,PH097322000,7.900,123.400
"33504",Pagadian City,PH097322000,7.850,123.400
"33763",Pagadian City,PH097322000,7.900,123.450
"33764",Pagadian City,PH097322000,7.850,123.450
"33760",Ramon Magsaysay,PH097323000,8.050,123.450
"33761",Ramon Magsaysay,PH097323000,8.000,123.450
"34021",Ramon Magsaysay,PH097323000,8.000,123.500
"32726",San Miguel,PH097324000,7.750,123.250
"32728",San Miguel,PH097324000,7.650,123.250
"32987",San Miguel,PH097324000,7.700,123.300
"33507",San Pablo,PH097325000,7.700,123.400
"33508",San Pablo,PH097325000,7.650,123.400
"33767",San Pablo,PH097325000,7.700,123.450
"33768",San Pablo,PH097325000,7.650,123.450
"33512",Tabina,PH097327000,7.450,123.400
"33513",Tabina,PH097327000,7.400,123.400
"34020",Tambulig,PH097328000,8.050,123.500
"34278",Tambulig,PH097328000,8.150,123.550
"34279",Tambulig,PH097328000,8.100,123.550
"34280",Tambulig,PH097328000,8.050,123.550
"34281",Tambulig,PH097328000,8.000,123.550
"34541",Tambulig,PH097328000,8.000,123.600
"34801",Tambulig,PH097328000,8.000,123.650
"33762",Tukuran,PH097330000,7.950,123.450
"34283",Tukuran,PH097330000,7.900,123.550
"34284",Tukuran,PH097330000,7.850,123.550
"34543",Tukuran,PH097330000,7.900,123.600
"34544",Tukuran,PH097330000,7.850,123.600
