"","GEN_mun_code","impact","impact_threshold_passed","WEA_dist_track"
"573","PH175208000",NA,NA,220.047745944846
"574","PH012904000",NA,NA,221.094195070429
"575","PH084808000",NA,NA,222.135636180808
"576","PH012918000",NA,NA,222.33140347509
"577","PH023119000",NA,NA,222.612376195146
"578","PH054102000",NA,NA,222.642428193038
"579","PH140114000",NA,NA,223.505408019846
"580","PH175905000",NA,NA,223.828347185019
"581","PH084814000",NA,NA,224.40592688968
"582","PH023114000",NA,NA,225.029613095889
"583","PH143215000",NA,NA,225.327060108209
"584","PH175215000",NA,NA,225.516352550957
"585","PH084811000",NA,NA,225.861883960579
"586","PH084801000",NA,NA,226.179920054946
"587","PH012926000",NA,NA,226.977747808031
"588","PH023121000",NA,NA,227.615626118748
"589","PH054104000",NA,NA,227.83405297504
"590","PH140119000",NA,NA,228.208503506136
"591","PH143214000",NA,NA,229.172485539656
"592","PH175214000",NA,NA,230.442967195431
"593","PH140127000",NA,NA,230.509445643815
"594","PH175209000",NA,NA,230.821980830363
"595","PH023118000",NA,NA,231.015581762661
"596","PH084804000",NA,NA,231.032146988327
"597","PH084816000",NA,NA,231.234791910538
"598","PH175908000",NA,NA,231.535273110707
"599","PH140102000",NA,NA,231.815052199124
"600","PH084815000",NA,NA,231.868170629413
"601","PH084812000",NA,NA,231.96507840396
"602","PH084820000",NA,NA,232.216634665114
"603","PH175903000",NA,NA,232.953161892182
"604","PH054111000",NA,NA,233.238516769887
"605","PH175106000",NA,NA,233.286098126485
"606","PH143208000",NA,NA,233.38088067943
"607","PH140116000",NA,NA,233.458264160008
"608","PH023122000",NA,NA,233.56175114985
"609","PH175910000",NA,NA,234.394911772111
"610","PH084819000",NA,NA,234.904215796885
"611","PH012913000",NA,NA,235.208353650566
"612","PH084817000",NA,NA,235.764087631197
"613","PH012914000",NA,NA,235.888522557333
"614","PH084807000",NA,NA,236.2741647119
"615","PH143206000",NA,NA,237.129861799301
"616","PH023137000",NA,NA,237.331226748034
"617","PH140104000",NA,NA,237.825014187097
"618","PH084806000",NA,NA,238.210556245519
"619","PH084823000",NA,NA,238.2271506567
"620","PH084821000",NA,NA,238.324905492562
"621","PH175904000",NA,NA,238.469210920168
"622","PH140121000",NA,NA,239.376893529884
"623","PH084813000",NA,NA,239.516911596534
"624","PH175913000",NA,NA,239.83037862648
"625","PH175206000",NA,NA,241.312411565062
"626","PH140105000",NA,NA,241.39796501932
"627","PH054113000",NA,NA,241.568176258756
"628","PH084805000",NA,NA,241.615426814569
"629","PH084803000",NA,NA,241.668996979517
"630","PH175111000",NA,NA,241.790688430962
"631","PH023136000",NA,NA,241.834490518317
"632","PH140120000",NA,NA,242.102762065721
"633","PH175911000",NA,NA,243.186788772562
"634","PH143213000",NA,NA,243.485835732477
"635","PH054110000",NA,NA,243.68128224527
"636","PH012922000",NA,NA,243.83171532437
"637","PH084809000",NA,NA,244.027667446103
"638","PH140123000",NA,NA,244.247008417297
"639","PH023111000",NA,NA,245.586201549899
"640","PH140103000",NA,NA,245.747559985961
"641","PH012907000",NA,NA,245.884134515112
"642","PH140118000",NA,NA,246.294444039489
"643","PH084818000",NA,NA,246.3795169447
"644","PH023106000",NA,NA,246.540016072827
"645","PH140117000",NA,NA,246.616859080208
"646","PH175912000",NA,NA,246.750877781225
"647","PH054112000",NA,NA,247.554308531309
"648","PH084810000",NA,NA,248.574283031556
"649","PH012934000",NA,NA,249.043858037656
"650","PH082611000",NA,NA,249.391235372823
"651","PH082601000",NA,NA,250.552035447816
"652","PH082621000",NA,NA,251.583588284881
"653","PH012923000",NA,NA,251.763499906087
"654","PH023134000",NA,NA,252.390157401565
"655","PH084822000",NA,NA,252.443538035338
"656","PH012903000",NA,NA,252.718001021343
"657","PH175202000",NA,NA,252.911700616266
"658","PH084824000",NA,NA,253.024475232322
"659","PH140113000",NA,NA,253.280558693306
"660","PH054121000",NA,NA,253.296960920477
"661","PH140112000",NA,NA,254.185972577509
"662","PH140101000",NA,NA,254.439529433381
"663","PH140124000",NA,NA,254.468040592815
"664","PH012921000",NA,NA,254.595325474983
"665","PH143211000",NA,NA,254.791070893732
"666","PH012919000",NA,NA,255.187554902109
"667","PH054108000",NA,NA,255.814614161675
"668","PH143201000",NA,NA,256.269250640534
"669","PH023133000",NA,NA,257.380269127145
"670","PH140115000",NA,NA,257.782512953072
"671","PH012928000",NA,NA,257.903315231621
"672","PH082617000",NA,NA,258.60931573644
"673","PH175917000",NA,NA,258.8221072866
"674","PH023117000",NA,NA,258.827096269686
"675","PH140110000",NA,NA,258.855130938847
"676","PH140107000",NA,NA,259.370791418647
"677","PH086011000",NA,NA,260.529929316794
"678","PH140108000",NA,NA,260.751585726986
"679","PH021512000",NA,NA,260.860271887372
"680","PH175109000",NA,NA,261.074813743686
"681","PH143209000",NA,NA,261.806495379007
"682","PH012912000",NA,NA,262.179201636323
"683","PH054115000",NA,NA,262.415579685971
"684","PH175909000",NA,NA,262.544764099931
"685","PH175203000",NA,NA,262.59890698627
"686","PH140122000",NA,NA,266.230133847227
"687","PH082614000",NA,NA,266.495043738947
"688","PH054103000",NA,NA,266.547764302616
"689","PH175212000",NA,NA,267.135902870457
"690","PH012920000",NA,NA,267.724101034477
"691","PH086003000",NA,NA,267.844081423439
"692","PH021529000",NA,NA,268.413417524886
"693","PH140109000",NA,NA,268.761082844028
"694","PH140106000",NA,NA,269.445873820981
"695","PH054106000",NA,NA,270.156944820887
"696","PH082606000",NA,NA,270.192226220127
"697","PH175901000",NA,NA,270.588093243033
"698","PH086024000",NA,NA,271.468436437027
"699","PH175916000",NA,NA,272.367119140202
"700","PH021527000",NA,NA,273.087763006661
"701","PH021528000",NA,NA,273.663195951619
"702","PH012905000",NA,NA,273.843126839117
"703","PH054105000",NA,NA,273.851417388841
"704","PH140111000",NA,NA,274.013455597397
"705","PH086014000",NA,NA,274.083867219262
"706","PH086007000",NA,NA,276.299484851776
"707","PH175907000",NA,NA,276.475846808301
"708","PH086016000",NA,NA,279.458274339357
"709","PH175207000",NA,NA,280.364034333747
"710","PH021519000",NA,NA,280.767233473843
"711","PH082605000",NA,NA,281.030891608157
"712","PH054117000",NA,NA,281.256174456001
"713","PH012930000",NA,NA,281.746452080304
"714","PH140125000",NA,NA,282.248655371877
"715","PH148102000",NA,NA,282.532894156924
"716","PH021515000",NA,NA,283.661615998289
"717","PH021520000",NA,NA,284.276609343634
"718","PH086025000",NA,NA,284.911049480955
"719","PH175915000",NA,NA,286.459037122359
"720","PH012803000",NA,NA,286.983099866637
"721","PH086001000",NA,NA,288.985058944574
"722","PH175102000",NA,NA,289.03376684324
"723","PH086026000",NA,NA,289.069398499602
"724","PH021504000",NA,NA,290.037051062933
"725","PH054116000",NA,NA,290.978003790873
"726","PH082623000",NA,NA,291.294454565682
"727","PH012819000",NA,NA,291.714350646655
"728","PH086018000",NA,NA,292.673019880011
"729","PH175108000",NA,NA,292.874495736165
"730","PH086012000",NA,NA,293.312280164657
"731","PH012811000",NA,NA,294.300528200731
"732","PH086020000",NA,NA,294.648220165797
"733","PH086022000",NA,NA,295.310134228982
"734","PH054109000",NA,NA,295.537406973109
"735","PH012814000",NA,NA,297.118075817386
"736","PH175204000",NA,NA,298.493843330187
"737","PH012808000",NA,NA,298.671454395469
"738","PH086009000",NA,NA,298.916273249489
"739","PH082622000",NA,NA,299.258396110957
"740","PH021521000",NA,NA,299.540761811844
"741","PH021526000",NA,NA,299.836952759735
"742","PH175914000",NA,NA,299.986424186313
"743","PH175110000",NA,NA,300.364345935342
"744","PH012813000",NA,NA,301.026366796312
"745","PH086005000",NA,NA,301.189120419895
"746","PH021502000",NA,NA,301.318204194701
"747","PH012805000",NA,NA,301.845345553656
"748","PH087807000",NA,NA,304.265974619657
"749","PH148104000",NA,NA,305.149490956473
"750","PH082620000",NA,NA,306.330231718127
"751","PH012816000",NA,NA,306.916690254278
"752","PH021506000",NA,NA,306.988603014455
"753","PH012809000",NA,NA,307.044991928831
"754","PH175105000",NA,NA,309.619053734975
"755","PH012822000",NA,NA,310.402532612107
"756","PH086008000",NA,NA,310.802389503098
"757","PH012821000",NA,NA,312.91157458575
"758","PH012820000",NA,NA,313.897633869759
"759","PH086015000",NA,NA,315.712365370335
"760","PH021517000",NA,NA,316.122859354492
"761","PH060412000",NA,NA,316.15268295621
"762","PH060414000",NA,NA,316.804737771173
"763","PH060416000",NA,NA,317.515351839248
"764","PH060407000",NA,NA,318.66957691201
"765","PH012818000",NA,NA,318.741529106765
"766","PH060417000",NA,NA,318.815644209187
"767","PH087806000",NA,NA,319.153980841632
"768","PH012812000",NA,NA,319.280586180272
"769","PH021513000",NA,NA,319.32488096811
"770","PH060411000",NA,NA,320.52967542144
"771","PH086023000",NA,NA,321.124026995126
"772","PH060406000",NA,NA,321.200213915176
"773","PH060408000",NA,NA,322.434796603374
"774","PH063014000",NA,NA,322.451222403539
"775","PH082604000",NA,NA,322.776288182803
"776","PH087801000",NA,NA,323.013941192602
"777","PH060415000",NA,NA,323.625950155873
"778","PH061914000",NA,NA,323.660780532003
"779","PH060405000",NA,NA,323.784958009433
"780","PH148103000",NA,NA,324.042664950618
"781","PH012807000",NA,NA,324.304078516036
"782","PH061909000",NA,NA,324.336964609547
"783","PH060611000",NA,NA,324.460842369947
"784","PH148106000",NA,NA,325.348800996338
"785","PH086006000",NA,NA,325.432069619371
"786","PH086004000",NA,NA,325.498231020633
"787","PH087805000",NA,NA,325.794451756232
"788","PH060610000",NA,NA,326.303190610315
"789","PH012802000",NA,NA,327.43917494958
"790","PH060404000",NA,NA,328.567240745799
"791","PH061905000",NA,NA,328.836155309446
"792","PH021516000",NA,NA,330.02795016215
"793","PH061911000",NA,NA,330.048218829052
"794","PH063019000",NA,NA,330.134291006867
"795","PH063005000",NA,NA,330.230053329517
"796","PH060403000",NA,NA,330.417583170949
"797","PH060605000",NA,NA,330.595839739316
"798","PH087808000",NA,NA,330.839549640091
"799","PH021503000",NA,NA,331.797704157999
"800","PH086013000",NA,NA,332.521756338303
"801","PH061915000",NA,NA,333.333391913053
"802","PH060413000",NA,NA,333.378366980935
"803","PH086021000",NA,NA,333.791805534875
"804","PH061912000",NA,NA,334.55303799201
"805","PH060401000",NA,NA,335.048699515927
"806","PH087804000",NA,NA,335.242599084816
"807","PH012823000",NA,NA,335.549859276157
"808","PH061913000",NA,NA,335.574229471604
"809","PH061910000",NA,NA,335.593708832233
"810","PH063009000",NA,NA,335.981657882365
"811","PH082615000",NA,NA,336.088682981256
"812","PH148101000",NA,NA,336.150684247079
"813","PH060402000",NA,NA,336.398243154867
"814","PH021525000",NA,NA,337.679458349229
"815","PH086019000",NA,NA,338.066696014434
"816","PH021508000",NA,NA,339.08463393744
"817","PH012817000",NA,NA,339.097806795232
"818","PH148107000",NA,NA,339.112081146635
"819","PH061916000",NA,NA,339.197706616515
"820","PH083713000",NA,NA,339.206591949441
"821","PH087802000",NA,NA,339.237517191991
"822","PH060615000",NA,NA,339.342779011775
"823","PH021510000",NA,NA,340.639995314596
"824","PH061908000",NA,NA,340.817282442888
"825","PH087803000",NA,NA,341.633624576033
"826","PH082603000",NA,NA,342.380386712675
"827","PH148105000",NA,NA,342.604833883989
"828","PH083742000",NA,NA,343.602325638489
"829","PH061907000",NA,NA,344.225637926254
"830","PH061902000",NA,NA,344.267317672472
"831","PH063038000",NA,NA,344.52000346336
"832","PH086017000",NA,NA,345.061280086153
"833","PH021514000",NA,NA,346.078770103803
"834","PH086002000",NA,NA,347.530561050674
"835","PH082613000",NA,NA,347.639815313824
"836","PH060410000",NA,NA,347.947793428691
"837","PH063044000",NA,NA,347.983599415212
"838","PH021507000",NA,NA,348.408289181713
"839","PH082610000",NA,NA,349.913200174617
"840","PH061901000",NA,NA,350.159265304807
"841","PH060409000",NA,NA,350.800221315524
"842","PH012801000",NA,NA,350.813861356599
"843","PH083705000",NA,NA,351.105462841627
"844","PH012806000",NA,NA,351.26783328411
"845","PH175307000",NA,NA,351.87172206915
"846","PH012810000",NA,NA,352.471110372747
"847","PH061906000",NA,NA,352.567961165533
"848","PH021501000",NA,NA,352.674344128724
"849","PH061903000",NA,NA,353.055990415076
"850","PH012804000",NA,NA,353.125366680984
"851","PH072228000",NA,NA,353.864853686466
"852","PH082607000",NA,NA,356.039336236302
"853","PH063015000",NA,NA,356.483126361652
"854","PH060606000",NA,NA,356.943732453683
"855","PH063027000",NA,NA,356.958301776387
"856","PH083729000",NA,NA,357.158544754812
"857","PH061904000",NA,NA,357.324311735288
"858","PH083745000",NA,NA,357.32706313511
"859","PH021518000",NA,NA,358.216758850203
"860","PH083743000",NA,NA,358.891270492959
"861","PH072244000",NA,NA,359.576043461089
"862","PH072221000",NA,NA,360.323222116812
"863","PH021524000",NA,NA,360.978656927761
"864","PH083706000",NA,NA,361.365654988998
"865","PH072209000",NA,NA,362.325354548682
"866","PH012815000",NA,NA,362.331505208037
"867","PH083747000",NA,NA,363.485714953452
"868","PH021523000",NA,NA,363.947091545907
"869","PH061917000",NA,NA,364.088325355613
"870","PH063010000",NA,NA,365.288829328188
"871","PH063001000",NA,NA,365.391764584036
"872","PH083714000",NA,NA,365.435895691476
"873","PH082602000",NA,NA,365.637585401451
"874","PH021522000",NA,NA,365.703034877516
"875","PH175309000",NA,NA,366.154568140608
"876","PH082618000",NA,NA,366.480953313607
"877","PH063042000",NA,NA,366.578185092307
"878","PH082612000",NA,NA,366.642748177489
"879","PH086010000",NA,NA,366.697222854261
"880","PH021511000",NA,NA,367.160956690787
"881","PH083750000",NA,NA,367.372401259013
"882","PH063035000",NA,NA,367.829903764737
"883","PH082619000",NA,NA,368.125228450392
"884","PH083715000",NA,NA,368.219108175898
"885","PH082608000",NA,NA,368.524280434668
"886","PH021505000",NA,NA,368.956432557341
"887","PH072231000",NA,NA,369.073990489766
"888","PH060617000",NA,NA,369.167139323725
"889","PH083751000",NA,NA,369.314193275086
"890","PH083702000",NA,NA,369.885888100144
"891","PH063008000",NA,NA,373.166295261164
"892","PH063013000",NA,NA,373.400749350093
"893","PH083744000",NA,NA,373.476884731611
"894","PH063039000",NA,NA,373.675079941444
"895","PH060602000",NA,NA,373.83428838144
"896","PH082616000",NA,NA,375.565333844501
"897","PH083739000",NA,NA,375.803994815258
"898","PH083726000",NA,NA,377.384810306929
"899","PH083723000",NA,NA,377.635616525424
"900","PH083733000",NA,NA,378.515870416576
"901","PH063006000",NA,NA,379.489710820159
"902","PH083741000",NA,NA,380.352408451985
"903","PH063025000",NA,NA,380.573770879778
"904","PH063017000",NA,NA,381.627491474057
"905","PH072211000",NA,NA,383.021613382439
"906","PH083748000",NA,NA,384.029730441312
"907","PH060609000",NA,NA,384.486119225335
"908","PH063003000",NA,NA,384.642244138387
"909","PH063016000",NA,NA,384.806489811164
"910","PH083717000",NA,NA,386.542987833695
"911","PH072243000",NA,NA,386.783254723841
"912","PH083749000",NA,NA,388.979308444163
"913","PH083740000",NA,NA,389.165798563108
"914","PH083746000",NA,NA,389.375735546128
"915","PH175322000",NA,NA,389.648026152148
"916","PH063004000",NA,NA,389.824450834451
"917","PH184518000",NA,NA,390.026773171924
"918","PH060604000",NA,NA,390.307842115194
"919","PH083738000",NA,NA,390.874675414638
"920","PH063023000",NA,NA,391.963910109395
"921","PH072248000",NA,NA,392.877249581589
"922","PH063037000",NA,NA,394.370510184542
"923","PH060618000",NA,NA,394.736098894845
"924","PH063007000",NA,NA,395.039484819244
"925","PH063031000",NA,NA,395.383477604365
"926","PH184504000",NA,NA,396.6340084624
"927","PH083725000",NA,NA,396.821650917697
"928","PH184523000",NA,NA,396.897405808382
"929","PH083718000",NA,NA,397.046490599986
"930","PH184531000",NA,NA,397.286867255123
"931","PH184508000",NA,NA,398.426794232915
"932","PH083736000",NA,NA,398.913218583164
"933","PH063029000",NA,NA,400.31435194098
"934","PH083722000",NA,NA,401.502170726711
"935","PH083710000",NA,NA,401.777413405065
"936","PH082609000",NA,NA,401.840491891288
"937","PH072213000",NA,NA,401.864658555477
"938","PH063032000",NA,NA,401.929811094159
"939","PH072249000",NA,NA,402.204142264595
"940","PH184509000",NA,NA,402.693405111892
"941","PH063012000",NA,NA,402.715610392331
"942","PH063018000",NA,NA,403.347288233388
"943","PH083703000",NA,NA,404.366720104146
"944","PH063047000",NA,NA,405.84834553544
"945","PH083735000",NA,NA,406.534369320221
"946","PH083728000",NA,NA,406.647606465908
"947","PH184526000",NA,NA,406.680421897347
"948","PH063043000",NA,NA,407.917305881414
"949","PH063002000",NA,NA,408.357702196207
"950","PH060614000",NA,NA,409.744022569634
"951","PH063026000",NA,NA,410.488635704436
"952","PH184529000",NA,NA,410.995599277287
"953","PH072247000",NA,NA,411.344908064597
"954","PH060612000",NA,NA,411.855410045765
"955","PH063028000",NA,NA,412.550908920488
"956","PH083730000",NA,NA,413.174741047369
"957","PH063041000",NA,NA,413.622909363008
"958","PH063036000",NA,NA,413.917085687433
"959","PH184528000",NA,NA,414.016991888427
"960","PH063046000",NA,NA,416.796968336015
"961","PH072252000",NA,NA,418.220952651952
"962","PH063022000",NA,NA,418.629550014792
"963","PH072236000",NA,NA,419.930943725326
"964","PH067901000",NA,NA,420.256170953479
"965","PH063034000",NA,NA,420.382201022675
"966","PH184505000",NA,NA,420.519117101206
"967","PH184501000",NA,NA,420.647847887656
"968","PH060603000",NA,NA,421.437937413951
"969","PH072216000",NA,NA,421.530228750163
"970","PH083724000",NA,NA,421.865806491924
"971","PH063021000",NA,NA,422.995086476447
"972","PH063045000",NA,NA,423.653106595192
"973","PH184532000",NA,NA,425.90991947651
"974","PH060616000",NA,NA,426.405392451168
"975","PH184520000",NA,NA,427.472630514436
"976","PH175302000",NA,NA,427.535316357211
"977","PH063020000",NA,NA,427.600556086048
"978","PH072238000",NA,NA,428.295028617599
"979","PH072242000",NA,NA,429.030029705955
"980","PH072215000",NA,NA,429.408385793488
"981","PH072206000",NA,NA,430.39884248949
"982","PH072253000",NA,NA,430.487134138471
"983","PH067904000",NA,NA,430.528948396421
"984","PH060613000",NA,NA,430.6128986323
"985","PH083708000",NA,NA,430.613783787545
"986","PH067902000",NA,NA,430.92050500973
"987","PH083701000",NA,NA,431.225773489629
"988","PH063030000",NA,NA,432.166462775789
"989","PH175313000",NA,NA,433.591212483209
"990","PH072223000",NA,NA,435.710505359171
"991","PH184522000",NA,NA,436.617473300862
"992","PH184524000",NA,NA,437.030062230619
"993","PH184502000",NA,NA,437.047791662991
"994","PH060608000",NA,NA,439.65779596934
"995","PH083731000",NA,NA,439.742201931885
"996","PH067905000",NA,NA,440.367335856634
"997","PH072208000",NA,NA,440.876675271501
"998","PH021509000",NA,NA,442.159215227866
"999","PH184530000",NA,NA,442.546455110395
"1000","PH072218000",NA,NA,443.502563063156
"1001","PH086416000",NA,NA,444.342597812322
"1002","PH063040000",NA,NA,445.09195695867
"1003","PH184516000",NA,NA,446.594943788132
"1004","PH067903000",NA,NA,446.731765466958
"1005","PH184525000",NA,NA,447.193710345936
"1006","PH083721000",NA,NA,448.545535964012
"1007","PH072227000",NA,NA,449.274193085363
"1008","PH184608000",NA,NA,449.585675350366
"1009","PH072219000",NA,NA,451.777789553051
"1010","PH072217000",NA,NA,453.075128385985
"1011","PH184521000",NA,NA,453.555885212637
"1012","PH072251000",NA,NA,453.655525444691
"1013","PH086417000",NA,NA,453.728660384805
"1014","PH184517000",NA,NA,453.872523708755
"1015","PH175312000",NA,NA,455.463827840459
"1016","PH083720000",NA,NA,455.466852617923
"1017","PH168505000",NA,NA,456.178696672371
"1018","PH060607000",NA,NA,456.359423944412
"1019","PH072230000",NA,NA,457.365633402316
"1020","PH175314000",NA,NA,457.897985832791
"1021","PH086403000",NA,NA,458.113983109467
"1022","PH083719000",NA,NA,459.54987761514
"1023","PH175310000",NA,NA,460.241848345112
"1024","PH086404000",NA,NA,461.463085991859
"1025","PH184519000",NA,NA,461.679313773241
"1026","PH086402000",NA,NA,462.431681476498
"1027","PH072237000",NA,NA,463.213134449162
"1028","PH184511000",NA,NA,463.395722096418
"1029","PH072250000",NA,NA,463.447531043992
"1030","PH072232000",NA,NA,463.778660335997
"1031","PH072226000",NA,NA,464.204556775669
"1032","PH060601000",NA,NA,464.532220434312
"1033","PH086405000",NA,NA,465.678994899551
"1034","PH168507000",NA,NA,465.726248362569
"1035","PH086412000",NA,NA,466.20750242635
"1036","PH072234000",NA,NA,466.83008708495
"1037","PH072220000",NA,NA,466.99147623456
"1038","PH086401000",NA,NA,467.658027048605
"1039","PH083707000",NA,NA,468.260515934811
"1040","PH184514000",NA,NA,469.339574112907
"1041","PH184611000",NA,NA,469.916281546874
"1042","PH086414000",NA,NA,470.042553474776
"1043","PH072204000",NA,NA,470.897543794013
"1044","PH072241000",NA,NA,472.739738251569
"1045","PH086418000",NA,NA,473.563300915263
"1046","PH166704000",NA,NA,475.477137201778
"1047","PH166721000",NA,NA,475.781306355645
"1048","PH168504000",NA,NA,476.032899036107
"1049","PH083734000",NA,NA,476.75108485168
"1050","PH184503000",NA,NA,477.723167910378
"1051","PH072210000",NA,NA,479.632506165263
"1052","PH072214000",NA,NA,479.697274193992
"1053","PH166720000",NA,NA,480.984219756328
"1054","PH071226000",NA,NA,483.971372824808
"1055","PH086407000",NA,NA,484.98490154499
"1056","PH086409000",NA,NA,485.334093411122
"1057","PH166718000",NA,NA,485.654824235944
"1058","PH086406000",NA,NA,485.799845322452
"1059","PH071243000",NA,NA,486.329624326539
"1060","PH184510000",NA,NA,486.39138621417
"1061","PH071248000",NA,NA,486.629159744799
"1062","PH166716000",NA,NA,486.928400454877
"1063","PH168501000",NA,NA,487.196285673758
"1064","PH072224000",NA,NA,487.320078771431
"1065","PH166710000",NA,NA,489.138582136445
"1066","PH072246000",NA,NA,489.67149705996
"1067","PH072239000",NA,NA,492.462853724171
"1068","PH071209000",NA,NA,492.678954845342
"1069","PH086413000",NA,NA,492.871592062763
"1070","PH071235000",NA,NA,493.089735022358
"1071","PH166708000",NA,NA,493.128792902071
"1072","PH086408000",NA,NA,493.748966364251
"1073","PH168502000",NA,NA,493.828924287755
"1074","PH071244000",NA,NA,495.037694277737
"1075","PH168506000",NA,NA,495.044314449843
"1076","PH086410000",NA,NA,495.396630500801
"1077","PH072201000",NA,NA,495.650418629574
"1078","PH175320000",NA,NA,496.862102203713
"1079","PH071224000",NA,NA,496.872134832113
"1080","PH072233000",NA,NA,498.584749428807
"1081","PH166707000",NA,NA,498.69291209812
"1082","PH168503000",NA,NA,499.940964492398
"1083","PH086415000",NA,NA,500.528522283894
"1084","PH072205000",NA,NA,501.367216694528
"1085","PH086411000",NA,NA,502.299762547655
"1086","PH071246000",NA,NA,502.459380394682
"1087","PH071238000",NA,NA,502.46609885283
"1088","PH071218000",NA,NA,502.469451761294
"1089","PH071214000",NA,NA,502.593856615241
"1090","PH071245000",NA,NA,504.124074096755
"1091","PH071236000",NA,NA,506.846616706392
"1092","PH184507000",NA,NA,508.008519430567
"1093","PH071210000",NA,NA,508.330858732264
"1094","PH072207000",NA,NA,508.346039939278
"1095","PH184602000",NA,NA,508.907214598615
"1096","PH086419000",NA,NA,509.371732564403
"1097","PH071217000",NA,NA,509.496861642367
"1098","PH184515000",NA,NA,509.990461212729
"1099","PH071237000",NA,NA,511.868025669949
"1100","PH071213000",NA,NA,513.156354406325
"1101","PH071202000",NA,NA,513.549043428181
"1102","PH166723000",NA,NA,513.761314252892
"1103","PH071231000",NA,NA,513.806205369078
"1104","PH184513000",NA,NA,514.05470452534
"1105","PH072222000",NA,NA,514.170486464151
"1106","PH071230000",NA,NA,514.930522246728
"1107","PH071212000",NA,NA,516.277125843129
"1108","PH071234000",NA,NA,517.433142605096
"1109","PH184607000",NA,NA,518.587424766093
"1110","PH071204000",NA,NA,518.8373114245
"1111","PH071207000",NA,NA,519.016573436952
"1112","PH072203000",NA,NA,520.065556047197
"1113","PH071211000",NA,NA,521.667510369064
"1114","PH071206000",NA,NA,522.043832399859
"1115","PH166724000",NA,NA,522.167528252099
"1116","PH071232000",NA,NA,522.606707246674
"1117","PH184506000",NA,NA,522.632087876142
"1118","PH071240000",NA,NA,523.657141101637
"1119","PH072202000",NA,NA,523.985328151203
"1120","PH071216000",NA,NA,526.67329621872
"1121","PH071223000",NA,NA,526.756711885365
"1122","PH184527000",NA,NA,526.891831660524
"1123","PH071239000",NA,NA,527.535317189909
"1124","PH175303000",NA,NA,528.523558084298
"1125","PH071203000",NA,NA,529.599738037834
"1126","PH166725000",NA,NA,529.681131882304
"1127","PH071221000",NA,NA,529.698240542956
"1128","PH166719000",NA,NA,529.750179235343
"1129","PH071208000",NA,NA,529.772249996369
"1130","PH072229000",NA,NA,529.82104725414
"1131","PH071215000",NA,NA,530.184054392582
"1132","PH071241000",NA,NA,530.372863121818
"1133","PH072212000",NA,NA,531.698409536089
"1134","PH071242000",NA,NA,532.411146126752
"1135","PH175311000",NA,NA,532.443890925361
"1136","PH071225000",NA,NA,534.136633295223
"1137","PH175319000",NA,NA,534.733008145689
"1138","PH071247000",NA,NA,535.549379163634
"1139","PH071205000",NA,NA,535.95684122663
"1140","PH071229000",NA,NA,535.992534923445
"1141","PH071201000",NA,NA,536.156960312285
"1142","PH071220000",NA,NA,536.400648934139
"1143","PH071222000",NA,NA,536.575060628399
"1144","PH166722000",NA,NA,536.734923597316
"1145","PH166717000",NA,NA,537.276298813152
"1146","PH184604000",NA,NA,537.756469568588
"1147","PH071219000",NA,NA,538.174287968603
"1148","PH072225000",NA,NA,538.362334896978
"1149","PH166808000",NA,NA,538.772880927129
"1150","PH071228000",NA,NA,539.410151401912
"1151","PH166706000",NA,NA,540.48645481593
"1152","PH071227000",NA,NA,540.536202966279
"1153","PH071233000",NA,NA,540.9260766168
"1154","PH166807000",NA,NA,541.791751926386
"1155","PH072235000",NA,NA,542.928186002131
"1156","PH184512000",NA,NA,543.238860907197
"1157","PH166702000",NA,NA,543.83155494862
"1158","PH166727000",NA,NA,544.5707935867
"1159","PH166802000",NA,NA,544.610498541483
"1160","PH166711000",NA,NA,544.934854949941
"1161","PH166715000",NA,NA,546.069397973306
"1162","PH166714000",NA,NA,546.141162223811
"1163","PH072240000",NA,NA,546.245324203492
"1164","PH166804000",NA,NA,546.304515143011
"1165","PH184606000",NA,NA,548.546376851641
"1166","PH166805000",NA,NA,549.389621248581
"1167","PH166819000",NA,NA,549.401911355509
"1168","PH175318000",NA,NA,549.697406960042
"1169","PH166810000",NA,NA,552.527123025224
"1170","PH166701000",NA,NA,552.584591541975
"1171","PH072245000",NA,NA,553.480908254314
"1172","PH166813000",NA,NA,553.909485611749
"1173","PH166818000",NA,NA,554.929496349527
"1174","PH184601000",NA,NA,555.162522913606
"1175","PH184605000",NA,NA,556.177044886636
"1176","PH160206000",NA,NA,556.516007901805
"1177","PH166814000",NA,NA,557.051861529137
"1178","PH166806000",NA,NA,558.382930574856
"1179","PH166815000",NA,NA,562.445416039464
"1180","PH160205000",NA,NA,564.231731615614
"1181","PH020905000",NA,NA,568.527171831944
"1182","PH160210000",NA,NA,568.797232040658
"1183","PH184610000",NA,NA,569.051464969008
"1184","PH166816000",NA,NA,571.040361025124
"1185","PH076101000",NA,NA,574.966866221307
"1186","PH184603000",NA,NA,575.068268999796
"1187","PH020906000",NA,NA,575.966482442864
"1188","PH020903000",NA,NA,576.856874066936
"1189","PH166809000",NA,NA,576.948233753483
"1190","PH076102000",NA,NA,577.09522804697
"1191","PH166811000",NA,NA,577.099407823656
"1192","PH160203000",NA,NA,578.016249453023
"1193","PH160211000",NA,NA,578.983755355172
"1194","PH020904000",NA,NA,579.951642251942
"1195","PH184609000",NA,NA,580.11314732226
"1196","PH076106000",NA,NA,581.916470505533
"1197","PH166801000",NA,NA,583.649404173386
