pcode,value,typhoon_name
PH02311800,0.0,nock-ten
PH02311900,56.0,nock-ten
PH02312000,0.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,27.0,nock-ten
PH02312100,27.0,nock-ten
PH02312100,27.0,nock-ten
PH02312100,123.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312100,21.0,nock-ten
PH02312200,27.0,nock-ten
PH02312300,1.0,nock-ten
PH02312400,9.0,nock-ten
PH02312500,0.0,nock-ten
PH02312600,1.0,nock-ten
PH02312700,166.0,nock-ten
PH02312800,68.0,nock-ten
PH02312900,0.0,nock-ten
PH02313000,0.0,nock-ten
PH02313100,50.0,nock-ten
PH02313200,18.0,nock-ten
PH02313300,13.0,nock-ten
PH02313400,0.0,nock-ten
PH02313500,0.0,nock-ten
PH02313600,9.0,nock-ten
PH02313700,0.0,nock-ten
PH02500100,0.0,nock-ten
PH02500200,93.0,nock-ten
PH02500300,8.0,nock-ten
PH02500400,68.0,nock-ten
PH02500500,25.0,nock-ten
PH02500600,4.0,nock-ten
PH02500700,92.0,nock-ten
PH02500800,159.0,nock-ten
PH02500900,19.0,nock-ten
PH02501000,43.0,nock-ten
PH02501100,12.0,nock-ten
PH02501200,125.0,nock-ten
PH02501300,0.0,nock-ten
PH02501400,0.0,nock-ten
PH02501500,470.0,nock-ten
PH02570100,23.0,nock-ten
PH02570200,12.0,nock-ten
PH02570300,3.0,nock-ten
PH02570400,167.0,nock-ten
PH02570500,4.0,nock-ten
PH02570600,266.0,nock-ten
PH03080100,32.0,nock-ten
PH03080200,45.0,nock-ten
PH03080200,52.0,nock-ten
PH03080300,39.0,nock-ten
PH03080400,43.0,nock-ten
PH03080500,43.0,nock-ten
PH03080600,118.0,nock-ten
PH03080700,151.0,nock-ten
PH03080700,151.0,nock-ten
PH03080700,151.0,nock-ten
PH03080700,114.0,nock-ten
PH03080800,28.0,nock-ten
PH03080900,32.0,nock-ten
PH03081000,118.0,nock-ten
PH03081000,48.0,nock-ten
PH03081100,48.0,nock-ten
PH03081200,32.0,nock-ten
PH03140100,323.0,nock-ten
PH03140100,573.0,nock-ten
PH03140200,872.0,nock-ten
PH03140300,405.0,nock-ten
PH03140400,410.0,nock-ten
PH03140500,164.0,nock-ten
PH03140600,323.0,nock-ten
PH03140700,235.0,nock-ten
PH03140800,336.0,nock-ten
PH03140900,331.0,nock-ten
PH03141000,336.0,nock-ten
PH03141100,410.0,nock-ten
PH03141200,410.0,nock-ten
PH03141300,573.0,nock-ten
PH03141300,382.0,nock-ten
PH03141400,410.0,nock-ten
PH03141500,872.0,nock-ten
PH03141600,331.0,nock-ten
PH03141700,336.0,nock-ten
PH03141800,405.0,nock-ten
PH03141900,1020.0,nock-ten
PH03142000,590.0,nock-ten
PH03142100,514.0,nock-ten
PH03142200,323.0,nock-ten
PH03142300,872.0,nock-ten
PH03142400,662.0,nock-ten
PH03490100,269.0,nock-ten
PH03490200,297.0,nock-ten
PH03490300,291.0,nock-ten
PH03490400,351.0,nock-ten
PH03490500,154.0,nock-ten
PH03490600,145.0,nock-ten
PH03490700,296.0,nock-ten
PH03490800,359.0,nock-ten
PH03490900,300.0,nock-ten
PH03491000,158.0,nock-ten
PH03491100,195.0,nock-ten
PH03491200,267.0,nock-ten
PH03491300,197.0,nock-ten
PH03491400,237.0,nock-ten
PH03491500,290.0,nock-ten
PH03491600,236.0,nock-ten
PH03491700,266.0,nock-ten
PH03491800,128.0,nock-ten
PH03491900,274.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,207.0,nock-ten
PH03492000,411.0,nock-ten
PH03492000,411.0,nock-ten
PH03492100,290.0,nock-ten
PH03492200,269.0,nock-ten
PH03492300,170.0,nock-ten
PH03492400,267.0,nock-ten
PH03492500,285.0,nock-ten
PH03492600,249.0,nock-ten
PH03492700,332.0,nock-ten
PH03492800,291.0,nock-ten
PH03492900,280.0,nock-ten
PH03493000,220.0,nock-ten
PH03493000,220.0,nock-ten
PH03493100,266.0,nock-ten
PH03493200,246.0,nock-ten
PH03540100,92.0,nock-ten
PH03540200,235.0,nock-ten
PH03540300,344.0,nock-ten
PH03540400,222.0,nock-ten
PH03540500,344.0,nock-ten
PH03540600,88.0,nock-ten
PH03540700,64.0,nock-ten
PH03540800,74.0,nock-ten
PH03540900,84.0,nock-ten
PH03541000,220.0,nock-ten
PH03541100,109.0,nock-ten
PH03541200,220.0,nock-ten
PH03541300,193.0,nock-ten
PH03541400,231.0,nock-ten
PH03541500,14.0,nock-ten
PH03541600,222.0,nock-ten
PH03541700,432.0,nock-ten
PH03541800,259.0,nock-ten
PH03541900,344.0,nock-ten
PH03542000,64.0,nock-ten
PH03542100,259.0,nock-ten
PH03542200,220.0,nock-ten
PH03690100,128.0,nock-ten
PH03690200,34.0,nock-ten
PH03690300,61.0,nock-ten
PH03690400,64.0,nock-ten
PH03690500,134.0,nock-ten
PH03690600,70.0,nock-ten
PH03690700,246.0,nock-ten
PH03690800,36.0,nock-ten
PH03690900,65.0,nock-ten
PH03691000,80.0,nock-ten
PH03691100,120.0,nock-ten
PH03691200,120.0,nock-ten
PH03691300,38.0,nock-ten
PH03691400,50.0,nock-ten
PH03691500,43.0,nock-ten
PH03691600,73.0,nock-ten
PH03691700,154.0,nock-ten
PH03691800,41.0,nock-ten
PH03710100,42.0,nock-ten
PH03710200,28.0,nock-ten
PH03710300,64.0,nock-ten
PH03710300,13.0,nock-ten
PH03710400,8.0,nock-ten
PH03710500,39.0,nock-ten
PH03710500,59.0,nock-ten
PH03710600,64.0,nock-ten
PH03710600,64.0,nock-ten
PH03710600,61.0,nock-ten
PH03710700,47.0,nock-ten
PH03710700,47.0,nock-ten
PH03710700,22.0,nock-ten
PH03710700,22.0,nock-ten
PH03710700,22.0,nock-ten
PH03710700,22.0,nock-ten
PH03710700,16.0,nock-ten
PH03710800,65.0,nock-ten
PH03710800,42.0,nock-ten
PH03710800,71.0,nock-ten
PH03710900,40.0,nock-ten
PH03710900,40.0,nock-ten
PH03710900,33.0,nock-ten
PH03711000,18.0,nock-ten
PH03711100,9.0,nock-ten
PH03711200,18.0,nock-ten
PH03711300,0.0,nock-ten
PH03711300,5.0,nock-ten
PH03711300,1.0,nock-ten
PH03711300,53.0,nock-ten
PH03711400,22.0,nock-ten
PH03711400,22.0,nock-ten
PH03770100,154.0,nock-ten
PH03770200,73.0,nock-ten
PH03770200,213.0,nock-ten
PH03770200,214.0,nock-ten
PH03770200,214.0,nock-ten
PH03770200,541.0,nock-ten
PH03770200,108.0,nock-ten
PH03770300,221.0,nock-ten
PH03770400,151.0,nock-ten
PH03770500,280.0,nock-ten
PH03770600,501.0,nock-ten
PH03770600,501.0,nock-ten
PH03770600,501.0,nock-ten
PH03770700,222.0,nock-ten
PH03770800,149.0,nock-ten
PH03770800,181.0,nock-ten
PH04100100,761.0,nock-ten
PH04100200,1031.0,nock-ten
PH04100300,595.0,nock-ten
PH04100400,1230.0,nock-ten
PH04100400,1320.0,nock-ten
PH04100500,1076.0,nock-ten
PH04100500,989.0,nock-ten
PH04100500,989.0,nock-ten
PH04100500,1042.0,nock-ten
PH04100500,1042.0,nock-ten
PH04100500,1161.0,nock-ten
PH04100600,904.0,nock-ten
PH04100700,663.0,nock-ten
PH04100700,663.0,nock-ten
PH04100700,595.0,nock-ten
PH04100800,371.0,nock-ten
PH04100800,371.0,nock-ten
PH04100800,593.0,nock-ten
PH04100900,1039.0,nock-ten
PH04101000,1408.0,nock-ten
PH04101100,799.0,nock-ten
PH04101200,904.0,nock-ten
PH04101200,663.0,nock-ten
PH04101300,578.0,nock-ten
PH04101400,1470.0,nock-ten
PH04101500,1450.0,nock-ten
PH04101600,951.0,nock-ten
PH04101700,1320.0,nock-ten
PH04101800,1470.0,nock-ten
PH04101900,137.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,271.0,nock-ten
PH04101900,403.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,403.0,nock-ten
PH04101900,403.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,271.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,335.0,nock-ten
PH04101900,271.0,nock-ten
PH04101900,271.0,nock-ten
PH04102000,1350.0,nock-ten
PH04102100,1350.0,nock-ten
PH04102200,1031.0,nock-ten
PH04102300,1798.0,nock-ten
PH04102400,904.0,nock-ten
PH04102500,761.0,nock-ten
PH04102500,761.0,nock-ten
PH04102600,1042.0,nock-ten
PH04102600,1031.0,nock-ten
PH04102700,904.0,nock-ten
PH04102800,1320.0,nock-ten
PH04102900,904.0,nock-ten
PH04103000,1230.0,nock-ten
PH04103000,799.0,nock-ten
PH04103000,1230.0,nock-ten
PH04103000,780.0,nock-ten
PH04103100,1230.0,nock-ten
PH04103200,1569.0,nock-ten
PH04103300,1199.0,nock-ten
PH04103300,1199.0,nock-ten
PH04103300,807.0,nock-ten
PH04103300,807.0,nock-ten
PH04103400,493.0,nock-ten
PH04210100,645.0,nock-ten
PH04210200,902.0,nock-ten
PH04210300,422.0,nock-ten
PH04210400,652.0,nock-ten
PH04210500,209.0,nock-ten
PH04210500,209.0,nock-ten
PH04210500,179.0,nock-ten
PH04210500,405.0,nock-ten
PH04210600,682.0,nock-ten
PH04210700,645.0,nock-ten
PH04210800,682.0,nock-ten
PH04210900,682.0,nock-ten
PH04211000,645.0,nock-ten
PH04211100,422.0,nock-ten
PH04211200,541.0,nock-ten
PH04211300,419.0,nock-ten
PH04211400,645.0,nock-ten
PH04211500,372.0,nock-ten
PH04211500,372.0,nock-ten
PH04211500,419.0,nock-ten
PH04211600,405.0,nock-ten
PH04211600,405.0,nock-ten
PH04211700,405.0,nock-ten
PH04211700,405.0,nock-ten
PH04211800,525.0,nock-ten
PH04211900,902.0,nock-ten
PH04212000,372.0,nock-ten
PH04212000,372.0,nock-ten
PH04212000,530.0,nock-ten
PH04212100,365.0,nock-ten
PH04212100,365.0,nock-ten
PH04212100,419.0,nock-ten
PH04212200,397.0,nock-ten
PH04212300,652.0,nock-ten
PH04340100,1280.0,nock-ten
PH04340200,719.0,nock-ten
PH04340300,652.0,nock-ten
PH04340400,549.0,nock-ten
PH04340500,568.0,nock-ten
PH04340500,633.0,nock-ten
PH04340600,719.0,nock-ten
PH04340700,486.0,nock-ten
PH04340800,317.0,nock-ten
PH04340900,287.0,nock-ten
PH04341000,870.0,nock-ten
PH04341100,719.0,nock-ten
PH04341200,742.0,nock-ten
PH04341300,486.0,nock-ten
PH04341300,529.0,nock-ten
PH04341300,529.0,nock-ten
PH04341300,529.0,nock-ten
PH04341300,529.0,nock-ten
PH04341400,529.0,nock-ten
PH04341400,317.0,nock-ten
PH04341500,714.0,nock-ten
PH04341600,870.0,nock-ten
PH04341700,870.0,nock-ten
PH04341800,287.0,nock-ten
PH04341900,714.0,nock-ten
PH04342000,744.0,nock-ten
PH04342000,319.0,nock-ten
PH04342100,529.0,nock-ten
PH04342100,317.0,nock-ten
PH04342200,572.0,nock-ten
PH04342300,811.0,nock-ten
PH04342400,915.0,nock-ten
PH04342500,652.0,nock-ten
PH04342600,714.0,nock-ten
PH04342600,529.0,nock-ten
PH04342700,186.0,nock-ten
PH04342800,537.0,nock-ten
PH04342900,317.0,nock-ten
PH04343000,572.0,nock-ten
PH04343000,572.0,nock-ten
PH04560100,2186.0,nock-ten
PH04560100,2186.0,nock-ten
PH04560200,544.0,nock-ten
PH04560300,1585.0,nock-ten
PH04560500,1849.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,181.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,181.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,317.0,nock-ten
PH04560600,223.0,nock-ten
PH04560600,317.0,nock-ten
PH04560600,317.0,nock-ten
PH04560600,394.0,nock-ten
PH04560600,394.0,nock-ten
PH04560600,317.0,nock-ten
PH04560600,317.0,nock-ten
PH04560600,317.0,nock-ten
PH04560600,394.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,149.0,nock-ten
PH04560600,181.0,nock-ten
PH04560600,290.0,nock-ten
PH04560600,213.0,nock-ten
PH04560600,158.0,nock-ten
PH04560600,158.0,nock-ten
PH04560600,158.0,nock-ten
PH04560600,158.0,nock-ten
PH04560700,622.0,nock-ten
PH04560700,1143.0,nock-ten
PH04560800,1303.0,nock-ten
PH04561000,1845.0,nock-ten
PH04561500,811.0,nock-ten
PH04561600,2390.0,nock-ten
PH04561600,2390.0,nock-ten
PH04561600,2390.0,nock-ten
PH04561700,170.0,nock-ten
PH04561700,257.0,nock-ten
PH04561800,1837.0,nock-ten
PH04561800,1401.0,nock-ten
PH04561900,1109.0,nock-ten
PH04562000,170.0,nock-ten
PH04562000,305.0,nock-ten
PH04562100,466.0,nock-ten
PH04562200,982.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1001.0,nock-ten
PH04562200,1144.0,nock-ten
PH04562200,1144.0,nock-ten
PH04562300,742.0,nock-ten
PH04562400,1876.0,nock-ten
PH04562400,1173.0,nock-ten
PH04562500,1987.0,nock-ten
PH04562700,411.0,nock-ten
PH04562700,384.0,nock-ten
PH04562800,3125.0,nock-ten
PH04562900,1585.0,nock-ten
PH04562900,1585.0,nock-ten
PH04562900,1779.0,nock-ten
PH04562900,1585.0,nock-ten
PH04562900,1585.0,nock-ten
PH04562900,1740.0,nock-ten
PH04563000,1740.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1173.0,nock-ten
PH04563000,1173.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563000,1779.0,nock-ten
PH04563100,174.0,nock-ten
PH04563100,158.0,nock-ten
PH04563100,158.0,nock-ten
PH04563100,158.0,nock-ten
PH04563200,532.0,nock-ten
PH04563200,532.0,nock-ten
PH04563200,394.0,nock-ten
PH04563200,394.0,nock-ten
PH04563200,394.0,nock-ten
PH04563200,394.0,nock-ten
PH04563200,532.0,nock-ten
PH04563200,532.0,nock-ten
PH04563200,532.0,nock-ten
PH04563200,352.0,nock-ten
PH04563200,532.0,nock-ten
PH04563200,394.0,nock-ten
PH04563200,394.0,nock-ten
PH04563200,394.0,nock-ten
PH04563300,369.0,nock-ten
PH04563300,582.0,nock-ten
PH04563300,582.0,nock-ten
PH04563400,1696.0,nock-ten
PH04563500,1149.0,nock-ten
PH04563600,196.0,nock-ten
PH04563600,196.0,nock-ten
PH04563600,196.0,nock-ten
PH04563600,196.0,nock-ten
PH04563600,178.0,nock-ten
PH04563700,797.0,nock-ten
PH04563700,752.0,nock-ten
PH04563700,752.0,nock-ten
PH04563800,218.0,nock-ten
PH04563800,218.0,nock-ten
PH04563800,218.0,nock-ten
PH04563800,212.0,nock-ten
PH04563900,626.0,nock-ten
PH04564000,2672.0,nock-ten
PH04564000,2426.0,nock-ten
PH04564100,980.0,nock-ten
PH04564200,3349.0,nock-ten
PH04564200,1412.0,nock-ten
PH04564400,2086.0,nock-ten
PH04564400,2628.0,nock-ten
PH04564500,1379.0,nock-ten
PH04564600,1376.0,nock-ten
PH04564600,1161.0,nock-ten
PH04564700,864.0,nock-ten
PH04564800,1026.0,nock-ten
PH04564900,2186.0,nock-ten
PH04564900,1696.0,nock-ten
PH04564900,2186.0,nock-ten
PH04580100,428.0,nock-ten
PH04580200,296.0,nock-ten
PH04580300,557.0,nock-ten
PH04580400,482.0,nock-ten
PH04580400,482.0,nock-ten
PH04580400,482.0,nock-ten
PH04580400,732.0,nock-ten
PH04580400,482.0,nock-ten
PH04580400,667.0,nock-ten
PH04580500,428.0,nock-ten
PH04580600,482.0,nock-ten
PH04580600,732.0,nock-ten
PH04580600,732.0,nock-ten
PH04580600,732.0,nock-ten
PH04580600,732.0,nock-ten
PH04580700,572.0,nock-ten
PH04580700,744.0,nock-ten
PH04580700,572.0,nock-ten
PH04580800,309.0,nock-ten
PH04580900,557.0,nock-ten
PH04581000,524.0,nock-ten
PH04581000,524.0,nock-ten
PH04581100,325.0,nock-ten
PH04581200,175.0,nock-ten
PH04581300,428.0,nock-ten
PH04581400,557.0,nock-ten
PH05050100,1559.0,nock-ten
PH05050100,1300.0,nock-ten
PH05050100,1559.0,nock-ten
PH05050100,1789.0,nock-ten
PH05050100,1706.0,nock-ten
PH05050200,1396.0,nock-ten
PH05050300,1396.0,nock-ten
PH05050400,1509.0,nock-ten
PH05050500,1648.0,nock-ten
PH05050600,1539.0,nock-ten
PH05050700,1556.0,nock-ten
PH05050800,1505.0,nock-ten
PH05050900,1426.0,nock-ten
PH05050900,1180.0,nock-ten
PH05051000,1011.0,nock-ten
PH05051100,1572.0,nock-ten
PH05051100,1812.0,nock-ten
PH05051200,1505.0,nock-ten
PH05051300,1678.0,nock-ten
PH05051400,1296.0,nock-ten
PH05051500,3052.0,nock-ten
PH05051500,1789.0,nock-ten
PH05051500,2532.0,nock-ten
PH05051500,2532.0,nock-ten
PH05051500,1706.0,nock-ten
PH05051500,2369.0,nock-ten
PH05051500,2999.0,nock-ten
PH05051600,1300.0,nock-ten
PH05051700,1426.0,nock-ten
PH05051700,1011.0,nock-ten
PH05051800,1518.0,nock-ten
PH05160100,1132.0,nock-ten
PH05160200,640.0,nock-ten
PH05160200,592.0,nock-ten
PH05160300,781.0,nock-ten
PH05160300,781.0,nock-ten
PH05160400,825.0,nock-ten
PH05160500,694.0,nock-ten
PH05160500,728.0,nock-ten
PH05160500,769.0,nock-ten
PH05160500,694.0,nock-ten
PH05160500,694.0,nock-ten
PH05160500,728.0,nock-ten
PH05160500,728.0,nock-ten
PH05160600,876.0,nock-ten
PH05160700,1224.0,nock-ten
PH05160700,1065.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,1065.0,nock-ten
PH05160700,920.0,nock-ten
PH05160700,920.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,872.0,nock-ten
PH05160700,872.0,nock-ten
PH05160800,419.0,nock-ten
PH05160800,660.0,nock-ten
PH05160800,716.0,nock-ten
PH05160900,825.0,nock-ten
PH05161000,659.0,nock-ten
PH05161100,781.0,nock-ten
PH05161100,781.0,nock-ten
PH05161200,527.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,368.0,nock-ten
PH05161200,368.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,407.0,nock-ten
PH05161200,780.0,nock-ten
PH05161200,781.0,nock-ten
PH05161200,781.0,nock-ten
PH05161200,780.0,nock-ten
PH05161200,781.0,nock-ten
PH05161200,756.0,nock-ten
PH05161200,780.0,nock-ten
PH05161200,780.0,nock-ten
PH05161200,780.0,nock-ten
PH05170100,1491.0,nock-ten
PH05170200,1804.0,nock-ten
PH05170200,1804.0,nock-ten
PH05170300,1632.0,nock-ten
PH05170400,1529.0,nock-ten
PH05170500,1481.0,nock-ten
PH05170600,1734.0,nock-ten
PH05170700,1369.0,nock-ten
PH05170800,1518.0,nock-ten
PH05170800,1518.0,nock-ten
PH05170800,1518.0,nock-ten
PH05170800,1518.0,nock-ten
PH05170800,1518.0,nock-ten
PH05170900,1312.0,nock-ten
PH05171000,1312.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1901.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1904.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1904.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1904.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1712.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1650.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1556.0,nock-ten
PH05171100,1650.0,nock-ten
PH05171100,1618.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1929.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1929.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1929.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171100,1929.0,nock-ten
PH05171100,1873.0,nock-ten
PH05171200,1376.0,nock-ten
PH05171200,1031.0,nock-ten
PH05171300,1312.0,nock-ten
PH05171400,1654.0,nock-ten
PH05171400,1654.0,nock-ten
PH05171400,1654.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1249.0,nock-ten
PH05171400,1650.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1654.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1200.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1436.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171400,1330.0,nock-ten
PH05171500,1488.0,nock-ten
PH05171600,1469.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1330.0,nock-ten
PH05171700,1330.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1249.0,nock-ten
PH05171700,1543.0,nock-ten
PH05171800,1585.0,nock-ten
PH05171900,1146.0,nock-ten
PH05172000,1312.0,nock-ten
PH05172100,1676.0,nock-ten
PH05172200,1676.0,nock-ten
PH05172300,1632.0,nock-ten
PH05172400,1529.0,nock-ten
PH05172500,1750.0,nock-ten
PH05172600,1736.0,nock-ten
PH05172700,1879.0,nock-ten
PH05172800,1747.0,nock-ten
PH05172900,1497.0,nock-ten
PH05172900,1562.0,nock-ten
PH05172900,1562.0,nock-ten
PH05173000,1512.0,nock-ten
PH05173000,1512.0,nock-ten
PH05173000,1512.0,nock-ten
PH05173000,1512.0,nock-ten
PH05173000,1512.0,nock-ten
PH05173000,1512.0,nock-ten
PH05173000,1229.0,nock-ten
PH05173000,1229.0,nock-ten
PH05173100,1601.0,nock-ten
PH05173100,1601.0,nock-ten
PH05173200,1676.0,nock-ten
PH05173300,1497.0,nock-ten
PH05173300,1655.0,nock-ten
PH05173400,1423.0,nock-ten
PH05173400,1815.0,nock-ten
PH05173500,1020.0,nock-ten
PH05173500,1020.0,nock-ten
PH05173500,1020.0,nock-ten
PH05173500,1020.0,nock-ten
PH05173500,972.0,nock-ten
PH05173500,1020.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173500,1334.0,nock-ten
PH05173600,1646.0,nock-ten
PH05173700,1231.0,nock-ten
PH05173700,1249.0,nock-ten
PH05173700,1249.0,nock-ten
PH05173700,1231.0,nock-ten
PH05173700,1249.0,nock-ten
PH05173700,1249.0,nock-ten
PH05173700,1466.0,nock-ten
PH05173700,1231.0,nock-ten
PH05173700,1231.0,nock-ten
PH05173700,1249.0,nock-ten
PH05173700,1158.0,nock-ten
PH05173700,1066.0,nock-ten
PH05173700,1066.0,nock-ten
PH05200100,1989.0,nock-ten
PH05200100,1428.0,nock-ten
PH05200100,1428.0,nock-ten
PH05200100,1489.0,nock-ten
PH05200100,1428.0,nock-ten
PH05200200,2447.0,nock-ten
PH05200200,2447.0,nock-ten
PH05200200,2447.0,nock-ten
PH05200200,2447.0,nock-ten
PH05200200,2447.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,1988.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2206.0,nock-ten
PH05200200,2447.0,nock-ten
PH05200300,2206.0,nock-ten
PH05200300,3048.0,nock-ten
PH05200300,3048.0,nock-ten
PH05200300,2206.0,nock-ten
PH05200300,3048.0,nock-ten
PH05200400,1756.0,nock-ten
PH05200400,1980.0,nock-ten
PH05200400,1936.0,nock-ten
PH05200400,2125.0,nock-ten
PH05200400,2125.0,nock-ten
PH05200400,2125.0,nock-ten
PH05200400,2125.0,nock-ten
PH05200400,2125.0,nock-ten
PH05200500,1761.0,nock-ten
PH05200500,1761.0,nock-ten
PH05200500,1761.0,nock-ten
PH05200500,1761.0,nock-ten
PH05200500,1761.0,nock-ten
