"","GEN_mun_code","impact","impact_threshold_passed","WEA_dist_track.x"
"592","PH045615000",NA,NA,358.051960968527
"593","PH051727000",NA,NA,358.222335708437
"594","PH041031000",NA,NA,358.306264863473
"595","PH045634000",NA,NA,359.208487590486
"596","PH043401000",NA,NA,359.250548380634
"597","PH051706000",NA,NA,359.404526521989
"598","PH042119000",NA,NA,359.83379011347
"599","PH045624000",NA,NA,359.964461532704
"600","PH042114000",NA,NA,360.196154521327
"601","PH041030000",NA,NA,360.560043196514
"602","PH042112000",NA,NA,360.9397225617
"603","PH045625000",NA,NA,361.800159617549
"604","PH051723000",NA,NA,362.91852118295
"605","PH050516000",NA,NA,363.01539166588
"606","PH042101000",NA,NA,363.076646603406
"607","PH041017000",NA,NA,363.406847970135
"608","PH045645000",NA,NA,363.882022036125
"609","PH050514000",NA,NA,364.942461481129
"610","PH045608000",NA,NA,365.687000799403
"611","PH056214000",NA,NA,366.315799096405
"612","PH041004000",NA,NA,366.931315826478
"613","PH045616000",NA,NA,367.240906071394
"614","PH041019000",NA,NA,367.267370496837
"615","PH045648000",NA,NA,367.945023740998
"616","PH041011000",NA,NA,368.297635678291
"617","PH045610000",NA,NA,370.288314185747
"618","PH041018000",NA,NA,370.760330790763
"619","PH051702000",NA,NA,371.169522435708
"620","PH051703000",NA,NA,371.980086126302
"621","PH041014000",NA,NA,372.367325560268
"622","PH045644000",NA,NA,372.865111018169
"623","PH045641000",NA,NA,373.103612381095
"624","PH050511000",NA,NA,374.035373330471
"625","PH056216000",NA,NA,375.587120095039
"626","PH041034000",NA,NA,375.64155147179
"627","PH041025000",NA,NA,375.76453631792
"628","PH041001000",NA,NA,376.563644733053
"629","PH050507000",NA,NA,377.273457019006
"630","PH041020000",NA,NA,377.384121651811
"631","PH050504000",NA,NA,377.583565004887
"632","PH050506000",NA,NA,377.881328850982
"633","PH045628000",NA,NA,378.529348934409
"634","PH050502000",NA,NA,378.641344578071
"635","PH041007000",NA,NA,378.706462464468
"636","PH041012000",NA,NA,379.157274981219
"637","PH050503000",NA,NA,379.162909868481
"638","PH020902000",NA,NA,379.384750335666
"639","PH050508000",NA,NA,379.587040477543
"640","PH041009000",NA,NA,379.662616925878
"641","PH056208000",NA,NA,379.80054030832
"642","PH041022000",NA,NA,381.487140258631
"643","PH041013000",NA,NA,381.939327259405
"644","PH041003000",NA,NA,382.327354908372
"645","PH084814000",NA,NA,383.205877706722
"646","PH084808000",NA,NA,383.393048643152
"647","PH041021000",NA,NA,383.992633569678
"648","PH050512000",NA,NA,384.73524943276
"649","PH041027000",NA,NA,384.800702760246
"650","PH041029000",NA,NA,384.955733631083
"651","PH041002000",NA,NA,385.019888824892
"652","PH041023000",NA,NA,385.482955594907
"653","PH041010000",NA,NA,386.204293921863
"654","PH056202000",NA,NA,388.584358120768
"655","PH056205000",NA,NA,389.258870768852
"656","PH041026000",NA,NA,389.69237877461
"657","PH084812000",NA,NA,390.008770975797
"658","PH050505000",NA,NA,390.080598498085
"659","PH041024000",NA,NA,390.259024026794
"660","PH056206000",NA,NA,390.513704658753
"661","PH041032000",NA,NA,390.955500815239
"662","PH045640000",NA,NA,392.271434171255
"663","PH084802000",NA,NA,392.919288314651
"664","PH041006000",NA,NA,393.096770328017
"665","PH050513000",NA,NA,393.363368119958
"666","PH084815000",NA,NA,394.44654525005
"667","PH084807000",NA,NA,394.665903775912
"668","PH056213000",NA,NA,395.486002250039
"669","PH041008000",NA,NA,395.498238582113
"670","PH084820000",NA,NA,395.742591910378
"671","PH056204000",NA,NA,396.677729035572
"672","PH056210000",NA,NA,397.337098805251
"673","PH084806000",NA,NA,397.730924473762
"674","PH174005000",NA,NA,398.33864562085
"675","PH056207000",NA,NA,398.509684434184
"676","PH174004000",NA,NA,398.701003380693
"677","PH041005000",NA,NA,399.065502044038
"678","PH045642000",NA,NA,399.258174317901
"679","PH041015000",NA,NA,399.263221457239
"680","PH056211000",NA,NA,401.702495026633
"681","PH041016000",NA,NA,402.38876856961
"682","PH084809000",NA,NA,402.549356303085
"683","PH084813000",NA,NA,404.26153831466
"684","PH056209000",NA,NA,404.934522027225
"685","PH084819000",NA,NA,406.182807940382
"686","PH084816000",NA,NA,406.566587656571
"687","PH084811000",NA,NA,406.868496159108
"688","PH056215000",NA,NA,407.612923618854
"689","PH082611000",NA,NA,407.660768847454
"690","PH084805000",NA,NA,408.070960817763
"691","PH174001000",NA,NA,408.903935481178
"692","PH084810000",NA,NA,409.167616171495
"693","PH082601000",NA,NA,409.199317462373
"694","PH054120000",NA,NA,409.77025677753
"695","PH084803000",NA,NA,409.834988637509
"696","PH082621000",NA,NA,410.426000267323
"697","PH041033000",NA,NA,411.76585942061
"698","PH084801000",NA,NA,411.847487162994
"699","PH174006000",NA,NA,412.003013514833
"700","PH056203000",NA,NA,412.449389804353
"701","PH084822000",NA,NA,415.557557702068
"702","PH084823000",NA,NA,415.837106509557
"703","PH175104000",NA,NA,416.262140941889
"704","PH056212000",NA,NA,416.80597067995
"705","PH174003000",NA,NA,417.393509249534
"706","PH082617000",NA,NA,417.412955008272
"707","PH084824000",NA,NA,418.958634790869
"708","PH175103000",NA,NA,419.173038486604
"709","PH086011000",NA,NA,421.022816707827
"710","PH174002000",NA,NA,422.27274108451
"711","PH054107000",NA,NA,422.667315208199
"712","PH084817000",NA,NA,423.987186493015
"713","PH084818000",NA,NA,424.597218772429
"714","PH082614000",NA,NA,424.811542539409
"715","PH084804000",NA,NA,426.729411564743
"716","PH082606000",NA,NA,428.944381075402
"717","PH175211000",NA,NA,430.863729099374
"718","PH054114000",NA,NA,430.998195175638
"719","PH086014000",NA,NA,433.588894453764
"720","PH086003000",NA,NA,434.015672970984
"721","PH175205000",NA,NA,435.05801614028
"722","PH054119000",NA,NA,435.77796985277
"723","PH175213000",NA,NA,438.816715071433
"724","PH086007000",NA,NA,439.370596252275
"725","PH082605000",NA,NA,439.790188271093
"726","PH084821000",NA,NA,440.288017705518
"727","PH054118000",NA,NA,442.330755458618
"728","PH175101000",NA,NA,443.633034722042
"729","PH086016000",NA,NA,443.883812943472
"730","PH175201000",NA,NA,445.982841236019
"731","PH086025000",NA,NA,446.618048438862
"732","PH054104000",NA,NA,448.441128788278
"733","PH175208000",NA,NA,448.44266326977
"734","PH175107000",NA,NA,448.856827321995
"735","PH082623000",NA,NA,450.097825806879
"736","PH175210000",NA,NA,451.165679896583
"737","PH086026000",NA,NA,452.754991451858
"738","PH175902000",NA,NA,452.83698340613
"739","PH086012000",NA,NA,453.112951067964
"740","PH086022000",NA,NA,453.547942741979
"741","PH175215000",NA,NA,455.744250366002
"742","PH086020000",NA,NA,457.810475487277
"743","PH082622000",NA,NA,458.092291614692
"744","PH054102000",NA,NA,458.503170172091
"745","PH086009000",NA,NA,459.245902816556
"746","PH175106000",NA,NA,461.517732076526
"747","PH086024000",NA,NA,462.545809003961
"748","PH175214000",NA,NA,462.705747105187
"749","PH054101000",NA,NA,462.781944543644
"750","PH086005000",NA,NA,462.823890094046
"751","PH054111000",NA,NA,463.921310719528
"752","PH175209000",NA,NA,464.144563818538
"753","PH082620000",NA,NA,465.167482127772
"754","PH175905000",NA,NA,465.389730016468
"755","PH054113000",NA,NA,465.761415835002
"756","PH086018000",NA,NA,467.226108835293
"757","PH175906000",NA,NA,467.689848605861
"758","PH054108000",NA,NA,468.899825109669
"759","PH086008000",NA,NA,469.343275850662
"760","PH175111000",NA,NA,470.485720432572
"761","PH054121000",NA,NA,471.4599669636
"762","PH086001000",NA,NA,471.509721341472
"763","PH054115000",NA,NA,472.64895741031
"764","PH175206000",NA,NA,474.572954155821
"765","PH086015000",NA,NA,474.933841875014
"766","PH054112000",NA,NA,479.304450848724
"767","PH054105000",NA,NA,479.468654502168
"768","PH082604000",NA,NA,481.602501142233
"769","PH086023000",NA,NA,482.75246281779
"770","PH086004000",NA,NA,483.791356153911
"771","PH087807000",NA,NA,485.626501874964
"772","PH054110000",NA,NA,485.972141333818
"773","PH175202000",NA,NA,486.274461367398
"774","PH054106000",NA,NA,487.182577493218
"775","PH086006000",NA,NA,487.894825391931
"776","PH175910000",NA,NA,487.921881736985
"777","PH175904000",NA,NA,488.080956874309
"778","PH175908000",NA,NA,488.38909863094
"779","PH175109000",NA,NA,489.222576947257
"780","PH054117000",NA,NA,489.621535817463
"781","PH175903000",NA,NA,490.244769874204
"782","PH054116000",NA,NA,490.510266568144
"783","PH086013000",NA,NA,491.144493840509
"784","PH175911000",NA,NA,492.958936333186
"785","PH086021000",NA,NA,493.901847617709
"786","PH087806000",NA,NA,493.911179866294
"787","PH082615000",NA,NA,494.930832715407
"788","PH087805000",NA,NA,495.474313567927
"789","PH054109000",NA,NA,495.871140603716
"790","PH175912000",NA,NA,496.378000070016
"791","PH175913000",NA,NA,496.993220820154
"792","PH175203000",NA,NA,498.276200955561
"793","PH087801000",NA,NA,498.930714151448
"794","PH086019000",NA,NA,499.484716305742
"795","PH082603000",NA,NA,501.218416387273
"796","PH087804000",NA,NA,501.774146594275
"797","PH086017000",NA,NA,504.093460319422
"798","PH087808000",NA,NA,504.784972184262
"799","PH175212000",NA,NA,505.606087800752
"800","PH086002000",NA,NA,506.138862510744
"801","PH082613000",NA,NA,506.444320276382
"802","PH087803000",NA,NA,507.558761393727
"803","PH082610000",NA,NA,508.482370411135
"804","PH175917000",NA,NA,509.362106469239
"805","PH087802000",NA,NA,510.050721090779
"806","PH054103000",NA,NA,510.394310333273
"807","PH083705000",NA,NA,511.465619996165
"808","PH175909000",NA,NA,512.223145931778
"809","PH082607000",NA,NA,514.804093050467
"810","PH083713000",NA,NA,516.549634748612
"811","PH175207000",NA,NA,516.894771826505
"812","PH175102000",NA,NA,518.55583195943
"813","PH083743000",NA,NA,519.910253780625
"814","PH175901000",NA,NA,521.495598366395
"815","PH175916000",NA,NA,521.939767855225
"816","PH083742000",NA,NA,521.990197369855
"817","PH083747000",NA,NA,522.94088183714
"818","PH083706000",NA,NA,523.220311739271
"819","PH175108000",NA,NA,523.837117126428
"820","PH082602000",NA,NA,524.477731891673
"821","PH082618000",NA,NA,525.192182928476
"822","PH086010000",NA,NA,525.458796282661
"823","PH082612000",NA,NA,525.468914388371
"824","PH082619000",NA,NA,526.570523278397
"825","PH175907000",NA,NA,526.582812100779
"826","PH083729000",NA,NA,527.223037793772
"827","PH082608000",NA,NA,527.302040189941
"828","PH083750000",NA,NA,529.353626434816
"829","PH083714000",NA,NA,530.230575489489
"830","PH083702000",NA,NA,530.447247628096
"831","PH083715000",NA,NA,530.884339459079
"832","PH083745000",NA,NA,531.980731641844
"833","PH175110000",NA,NA,532.72537103122
"834","PH083744000",NA,NA,533.182223537694
"835","PH082616000",NA,NA,533.751727449479
"836","PH083739000",NA,NA,534.786669170813
"837","PH175204000",NA,NA,536.177293328102
"838","PH175915000",NA,NA,537.558134716097
"839","PH083723000",NA,NA,539.30426117365
"840","PH083741000",NA,NA,540.475308734806
"841","PH083726000",NA,NA,541.071298955342
"842","PH083748000",NA,NA,542.61256530893
"843","PH083751000",NA,NA,542.637924190478
"844","PH175105000",NA,NA,544.055282561609
"845","PH083717000",NA,NA,546.693055681583
"846","PH083749000",NA,NA,547.425328493866
"847","PH083746000",NA,NA,548.429228103334
"848","PH083733000",NA,NA,550.052039385076
"849","PH175914000",NA,NA,550.527114369034
"850","PH083738000",NA,NA,553.547844562196
"851","PH083718000",NA,NA,555.474346661232
"852","PH072221000",NA,NA,555.692788296183
"853","PH083725000",NA,NA,555.766169977059
"854","PH082609000",NA,NA,559.906650719593
"855","PH083710000",NA,NA,562.180412984368
"856","PH083740000",NA,NA,562.707189503806
"857","PH072228000",NA,NA,563.81444984768
"858","PH063014000",NA,NA,563.825813331374
"859","PH072244000",NA,NA,564.792835599169
"860","PH083735000",NA,NA,564.950700610956
"861","PH083728000",NA,NA,565.972201734144
"862","PH083703000",NA,NA,566.133272083927
"863","PH072231000",NA,NA,566.381086209283
"864","PH083736000",NA,NA,568.08119621246
"865","PH060412000",NA,NA,568.338096867558
"866","PH060414000",NA,NA,570.962778095527
"867","PH083730000",NA,NA,572.148522678486
"868","PH072209000",NA,NA,572.193240385166
"869","PH063019000",NA,NA,572.842138853413
"870","PH083722000",NA,NA,573.277964461993
"871","PH060416000",NA,NA,574.68034151793
"872","PH063005000",NA,NA,574.828286989054
"873","PH060605000",NA,NA,575.352493440101
"874","PH060417000",NA,NA,575.519954165319
"875","PH060405000",NA,NA,575.882859794806
"876","PH060407000",NA,NA,575.983470012761
"877","PH061909000",NA,NA,576.616633370143
"878","PH061911000",NA,NA,577.077932591802
"879","PH060406000",NA,NA,577.32797752487
"880","PH060411000",NA,NA,577.471944730634
"881","PH061914000",NA,NA,577.764280805188
"882","PH072211000",NA,NA,578.509878678332
"883","PH063009000",NA,NA,579.356012720857
"884","PH060610000",NA,NA,579.47430080435
"885","PH060408000",NA,NA,579.576137884493
"886","PH060611000",NA,NA,579.832616549308
"887","PH060415000",NA,NA,580.849781878451
"888","PH083724000",NA,NA,580.972351351853
"889","PH061905000",NA,NA,583.709458841222
"890","PH061913000",NA,NA,584.366035793402
"891","PH072243000",NA,NA,584.886412924734
"892","PH060404000",NA,NA,585.50992688944
"893","PH061912000",NA,NA,585.576583457712
"894","PH072248000",NA,NA,587.323386999731
"895","PH072236000",NA,NA,587.394801570015
"896","PH060403000",NA,NA,587.67532068681
"897","PH063038000",NA,NA,588.316964120115
"898","PH061910000",NA,NA,588.592701623124
"899","PH061915000",NA,NA,589.340081672196
"900","PH083701000",NA,NA,589.879515890255
"901","PH060413000",NA,NA,590.262581872358
"902","PH083708000",NA,NA,590.570379730226
"903","PH060401000",NA,NA,592.004491983684
"904","PH060402000",NA,NA,593.633839471277
"905","PH061916000",NA,NA,593.987626096727
"906","PH063044000",NA,NA,594.330115105127
"907","PH061907000",NA,NA,595.187871637142
"908","PH060615000",NA,NA,595.52573647014
"909","PH072213000",NA,NA,596.277920979279
"910","PH061908000",NA,NA,596.635310720735
"911","PH175307000",NA,NA,597.198633585683
"912","PH063015000",NA,NA,597.710609791038
"913","PH061902000",NA,NA,598.238516302578
"914","PH083731000",NA,NA,598.24288495486
"915","PH072253000",NA,NA,600.396671155302
"916","PH072238000",NA,NA,600.707228350916
"917","PH072249000",NA,NA,600.725361736084
"918","PH061901000",NA,NA,602.660611700955
"919","PH086416000",NA,NA,603.114995155262
"920","PH175309000",NA,NA,603.708711404753
"921","PH060410000",NA,NA,605.021083957028
"922","PH063027000",NA,NA,605.212271888264
"923","PH072242000",NA,NA,606.297036044677
"924","PH072247000",NA,NA,606.606073635593
"925","PH061903000",NA,NA,608.085512241571
"926","PH060409000",NA,NA,608.121042005216
"927","PH083721000",NA,NA,608.474345344362
"928","PH061906000",NA,NA,609.578065655786
"929","PH061904000",NA,NA,609.893385727681
"930","PH063001000",NA,NA,610.379508985876
"931","PH086417000",NA,NA,612.334656775017
"932","PH060606000",NA,NA,613.575258788057
"933","PH168505000",NA,NA,614.571796126139
"934","PH072216000",NA,NA,615.783545520506
"935","PH083720000",NA,NA,615.857518427714
"936","PH063042000",NA,NA,616.731159496885
"937","PH086403000",NA,NA,616.925261441512
"938","PH072252000",NA,NA,617.966771157545
"939","PH083719000",NA,NA,619.21068239658
"940","PH086404000",NA,NA,620.305106547901
"941","PH063010000",NA,NA,620.456338623865
"942","PH061917000",NA,NA,620.920240053312
"943","PH086402000",NA,NA,620.923810434973
"944","PH184523000",NA,NA,621.320459610428
"945","PH063035000",NA,NA,621.4704556955
"946","PH063008000",NA,NA,621.476992736537
"947","PH184509000",NA,NA,622.57903243984
"948","PH072215000",NA,NA,623.244968601102
"949","PH168507000",NA,NA,624.182418099521
"950","PH086405000",NA,NA,624.415789116947
"951","PH086412000",NA,NA,624.996010716806
"952","PH060617000",NA,NA,625.889880551341
"953","PH063039000",NA,NA,626.063282032007
"954","PH086401000",NA,NA,626.500427957019
"955","PH184518000",NA,NA,626.866603589087
"956","PH083707000",NA,NA,627.577025064707
"957","PH184504000",NA,NA,627.887826990835
"958","PH086414000",NA,NA,628.878861505505
"959","PH063013000",NA,NA,629.314750927163
"960","PH063006000",NA,NA,629.618443323561
"961","PH072223000",NA,NA,630.526784172361
"962","PH060602000",NA,NA,630.805218906315
"963","PH184529000",NA,NA,631.63858500877
"964","PH072206000",NA,NA,631.948550394744
"965","PH086418000",NA,NA,632.15052074986
"966","PH175322000",NA,NA,632.999872100681
"967","PH168504000",NA,NA,634.52402823388
"968","PH184531000",NA,NA,634.709159018031
"969","PH063003000",NA,NA,635.971820825054
"970","PH063017000",NA,NA,636.07854027209
"971","PH083734000",NA,NA,636.182211753168
"972","PH072218000",NA,NA,636.61799779612
"973","PH063025000",NA,NA,637.208769438399
"974","PH063016000",NA,NA,637.675527484955
"975","PH184508000",NA,NA,638.24506289183
"976","PH060609000",NA,NA,641.539829579449
"977","PH072227000",NA,NA,642.102990085739
"978","PH184505000",NA,NA,642.265954300158
"979","PH072208000",NA,NA,642.82492511554
"980","PH086407000",NA,NA,643.863189938442
"981","PH086409000",NA,NA,643.968626595795
"982","PH184526000",NA,NA,644.464409853006
"983","PH086406000",NA,NA,644.632022580564
"984","PH063004000",NA,NA,644.699086289019
"985","PH072219000",NA,NA,645.333761957516
"986","PH168501000",NA,NA,645.69877897901
"987","PH063007000",NA,NA,646.008056295426
"988","PH063037000",NA,NA,647.374644704956
"989","PH060604000",NA,NA,647.489097110905
"990","PH063023000",NA,NA,648.092956772648
"991","PH063031000",NA,NA,649.246827749363
"992","PH072217000",NA,NA,650.337176109265
"993","PH072230000",NA,NA,651.063426076165
"994","PH184528000",NA,NA,651.111247160795
"995","PH086413000",NA,NA,651.706339065912
"996","PH060618000",NA,NA,651.988870748122
"997","PH168502000",NA,NA,652.093728037614
"998","PH086408000",NA,NA,652.387085814571
"999","PH168506000",NA,NA,653.431730459239
"1000","PH166721000",NA,NA,653.466345439513
"1001","PH063018000",NA,NA,654.052643531442
"1002","PH086410000",NA,NA,654.108882271221
"1003","PH184532000",NA,NA,654.236040168631
"1004","PH166704000",NA,NA,655.090355860571
"1005","PH072226000",NA,NA,655.476518283663
"1006","PH063032000",NA,NA,655.683658870165
"1007","PH063029000",NA,NA,656.520171641871
"1008","PH063012000",NA,NA,657.70075600053
"1009","PH168503000",NA,NA,658.324810186027
"1010","PH063047000",NA,NA,658.469227960935
"1011","PH071235000",NA,NA,658.801433879563
"1012","PH072251000",NA,NA,658.833542223363
"1013","PH086415000",NA,NA,659.364588530313
"1014","PH072220000",NA,NA,659.800685345078
"1015","PH184501000",NA,NA,660.752943220293
"1016","PH071248000",NA,NA,660.867268431854
"1017","PH086411000",NA,NA,661.137920318373
"1018","PH166718000",NA,NA,661.679240574551
"1019","PH072250000",NA,NA,661.767534255241
"1020","PH063043000",NA,NA,661.935301824684
"1021","PH184524000",NA,NA,662.00039242806
"1022","PH184520000",NA,NA,662.37928660174
"1023","PH166720000",NA,NA,662.433767159341
"1024","PH063026000",NA,NA,663.497200828998
"1025","PH072232000",NA,NA,663.97278137131
"1026","PH063002000",NA,NA,664.475214447276
"1027","PH071243000",NA,NA,664.91829601362
"1028","PH071226000",NA,NA,666.468150876921
"1029","PH060614000",NA,NA,666.971401956938
"1030","PH175302000",NA,NA,667.654680025428
"1031","PH063036000",NA,NA,667.849906624122
"1032","PH086419000",NA,NA,668.170134817893
"1033","PH063041000",NA,NA,668.515500112651
"1034","PH060612000",NA,NA,668.903935234255
"1035","PH063028000",NA,NA,668.912480124482
"1036","PH072234000",NA,NA,669.776277350516
"1037","PH166708000",NA,NA,670.673386043619
"1038","PH067901000",NA,NA,671.171351015549
"1039","PH166716000",NA,NA,671.258648579064
"1040","PH071244000",NA,NA,671.280267347457
"1041","PH072237000",NA,NA,671.64048496724
"1042","PH063022000",NA,NA,672.018620522254
"1043","PH071246000",NA,NA,672.971813563567
"1044","PH063046000",NA,NA,673.540563553529
"1045","PH063034000",NA,NA,675.187755758299
"1046","PH071209000",NA,NA,675.741077924333
"1047","PH184502000",NA,NA,676.018569547371
"1048","PH072241000",NA,NA,677.732733479234
"1049","PH184608000",NA,NA,677.914564580859
"1050","PH071238000",NA,NA,678.130377360826
"1051","PH060603000",NA,NA,678.403939503281
"1052","PH166710000",NA,NA,678.911897846969
"1053","PH063045000",NA,NA,679.487733951986
"1054","PH063021000",NA,NA,679.909846636038
"1055","PH067904000",NA,NA,680.539890239989
"1056","PH166724000",NA,NA,680.661725011389
"1057","PH072204000",NA,NA,680.698831843295
"1058","PH175313000",NA,NA,681.269674215233
"1059","PH071231000",NA,NA,681.614180200763
"1060","PH184522000",NA,NA,681.925985434573
"1061","PH071224000",NA,NA,682.676540462765
"1062","PH166707000",NA,NA,682.81400385127
"1063","PH067902000",NA,NA,683.290687434281
"1064","PH071218000",NA,NA,683.57735877165
"1065","PH060616000",NA,NA,683.699067701099
"1066","PH063020000",NA,NA,683.892455992586
"1067","PH184516000",NA,NA,684.623681946939
"1068","PH071202000",NA,NA,685.210637188416
"1069","PH184530000",NA,NA,685.92811200227
"1070","PH072214000",NA,NA,686.149233118515
"1071","PH184517000",NA,NA,687.459000948664
"1072","PH071217000",NA,NA,687.524312444751
"1073","PH060613000",NA,NA,687.566466876834
"1074","PH166725000",NA,NA,688.066440977161
"1075","PH166719000",NA,NA,688.445133124792
"1076","PH063030000",NA,NA,689.212521524458
"1077","PH184525000",NA,NA,689.416355739416
"1078","PH071214000",NA,NA,690.206673950186
"1079","PH072210000",NA,NA,690.692361022304
"1080","PH071211000",NA,NA,690.693895501399
"1081","PH067905000",NA,NA,691.291119891982
"1082","PH071234000",NA,NA,691.974019677097
"1083","PH071236000",NA,NA,692.298612660225
"1084","PH184519000",NA,NA,692.787745619603
"1085","PH166723000",NA,NA,693.080434603512
"1086","PH184521000",NA,NA,693.303549187031
"1087","PH071245000",NA,NA,694.455467402539
"1088","PH166722000",NA,NA,695.307686353244
"1089","PH184611000",NA,NA,695.524563680314
"1090","PH071203000",NA,NA,695.606205568898
"1091","PH166717000",NA,NA,695.677936536235
"1092","PH060608000",NA,NA,696.889240248606
"1093","PH071212000",NA,NA,697.403416563437
"1094","PH071223000",NA,NA,697.410919845331
"1095","PH072246000",NA,NA,698.259977839141
"1096","PH067903000",NA,NA,698.900737480289
"1097","PH072224000",NA,NA,700.559062737163
"1098","PH071213000",NA,NA,700.764984171741
"1099","PH071240000",NA,NA,700.951335804575
"1100","PH071210000",NA,NA,701.979745507953
"1101","PH063040000",NA,NA,702.324041942387
"1102","PH071237000",NA,NA,702.654647993407
"1103","PH071221000",NA,NA,702.794335369302
"1104","PH166702000",NA,NA,702.832715728121
"1105","PH071207000",NA,NA,702.863790717615
"1106","PH184511000",NA,NA,702.969716501562
"1107","PH166727000",NA,NA,703.008679612867
"1108","PH184514000",NA,NA,703.094641019637
"1109","PH175314000",NA,NA,703.141239459238
"1110","PH175310000",NA,NA,703.207053312872
"1111","PH166714000",NA,NA,704.68968434443
"1112","PH166715000",NA,NA,704.725716071824
"1113","PH072239000",NA,NA,706.230791868125
"1114","PH071225000",NA,NA,708.788381933203
"1115","PH072201000",NA,NA,709.635926227645
"1116","PH166711000",NA,NA,709.949631806243
"1117","PH072205000",NA,NA,710.564988525986
"1118","PH071230000",NA,NA,710.783000635895
"1119","PH071204000",NA,NA,710.863375880205
"1120","PH071206000",NA,NA,710.869414965885
"1121","PH184503000",NA,NA,712.318023188066
"1122","PH166701000",NA,NA,712.709308118396
"1123","PH072233000",NA,NA,713.238345506368
"1124","PH166706000",NA,NA,713.269734142818
"1125","PH071222000",NA,NA,713.588468558195
"1126","PH060607000",NA,NA,713.606442657284
"1127","PH071208000",NA,NA,713.670607761599
"1128","PH071239000",NA,NA,713.839584012437
"1129","PH071247000",NA,NA,715.36142816461
"1130","PH175312000",NA,NA,716.612096310575
"1131","PH071232000",NA,NA,716.766671207239
"1132","PH071220000",NA,NA,718.53959027535
"1133","PH071216000",NA,NA,718.737960298231
"1134","PH071241000",NA,NA,718.877138837741
"1135","PH160206000",NA,NA,720.700859595418
"1136","PH071215000",NA,NA,720.969953106196
"1137","PH060601000",NA,NA,721.809914933897
"1138","PH071229000",NA,NA,722.384509533393
"1139","PH072207000",NA,NA,722.751661471807
"1140","PH184510000",NA,NA,722.977932539874
"1141","PH166807000",NA,NA,722.990513160502
"1142","PH071227000",NA,NA,724.482276746061
"1143","PH072222000",NA,NA,725.17877062631
"1144","PH071242000",NA,NA,725.347569023968
"1145","PH071201000",NA,NA,725.573319547509
"1146","PH071228000",NA,NA,726.819634403893
"1147","PH071205000",NA,NA,727.252736872874
"1148","PH160205000",NA,NA,728.169675517435
"1149","PH071219000",NA,NA,732.606700103416
"1150","PH166805000",NA,NA,732.675310021679
"1151","PH072203000",NA,NA,734.938461936816
"1152","PH072202000",NA,NA,735.222304883548
"1153","PH160210000",NA,NA,737.683149627305
"1154","PH071233000",NA,NA,737.890149096472
"1155","PH184602000",NA,NA,738.996005410415
"1156","PH166813000",NA,NA,739.243052708048
"1157","PH160211000",NA,NA,743.090569633506
"1158","PH166808000",NA,NA,743.248247030228
"1159","PH072212000",NA,NA,743.288496211628
"1160","PH072229000",NA,NA,744.862523999639
"1161","PH166806000",NA,NA,745.70105923756
"1162","PH184607000",NA,NA,746.249569141287
"1163","PH184515000",NA,NA,748.195232855098
"1164","PH166810000",NA,NA,748.290666732578
"1165","PH160203000",NA,NA,750.44124445529
"1166","PH101804000",NA,NA,752.305945641798
"1167","PH072225000",NA,NA,753.647817441696
"1168","PH072235000",NA,NA,755.461817205762
"1169","PH184513000",NA,NA,755.559606118753
"1170","PH184507000",NA,NA,755.702214693838
"1171","PH175320000",NA,NA,756.267815247369
"1172","PH101803000",NA,NA,757.126696878747
"1173","PH166819000",NA,NA,758.297764141359
"1174","PH101801000",NA,NA,758.642442420332
"1175","PH160212000",NA,NA,759.230960098494
"1176","PH072240000",NA,NA,761.811607579518
"1177","PH101805000",NA,NA,762.048989765724
"1178","PH101802000",NA,NA,762.231407025106
"1179","PH160208000",NA,NA,763.8247938524
"1180","PH184604000",NA,NA,765.784018694503
"1181","PH184506000",NA,NA,766.846474609523
"1182","PH072245000",NA,NA,768.56682622312
"1183","PH175303000",NA,NA,769.485674639426
"1184","PH160314000",NA,NA,769.607453076968
"1185","PH166818000",NA,NA,772.282274067996
"1186","PH166802000",NA,NA,772.485399149261
"1187","PH104317000",NA,NA,772.793136514651
"1188","PH166816000",NA,NA,774.168891321282
"1189","PH160204000",NA,NA,774.292313294596
"1190","PH184527000",NA,NA,775.451976552286
"1191","PH184601000",NA,NA,776.037529574684
"1192","PH076101000",NA,NA,776.305454027444
"1193","PH160209000",NA,NA,776.352813910679
"1194","PH160202000",NA,NA,777.578490993675
"1195","PH104325000",NA,NA,777.780099182667
"1196","PH166804000",NA,NA,778.938592622977
"1197","PH076102000",NA,NA,779.554463972049
"1198","PH104312000",NA,NA,779.672916177639
"1199","PH104303000",NA,NA,780.876885973266
"1200","PH175311000",NA,NA,782.545298926399
"1201","PH104323000",NA,NA,782.806707488315
"1202","PH184606000",NA,NA,783.561508294376
"1203","PH104304000",NA,NA,784.011686372899
"1204","PH076104000",NA,NA,784.421815260158
"1205","PH184610000",NA,NA,784.694784243277
"1206","PH104319000",NA,NA,784.843370867341
"1207","PH160201000",NA,NA,785.250215374684
"1208","PH166814000",NA,NA,786.341961001389
"1209","PH076106000",NA,NA,786.952392341207
"1210","PH184512000",NA,NA,787.271023343052
"1211","PH104322000",NA,NA,789.760099935692
"1212","PH076103000",NA,NA,790.133785180735
"1213","PH184603000",NA,NA,791.094548088693
"1214","PH076105000",NA,NA,791.522853980015
"1215","PH160301000",NA,NA,792.953592255085
