gridid,glat,glon
PH051612000,14.430,122.951
PH051612000,14.440,122.943
PH051612000,14.451,122.976
PH051612000,14.452,122.982
PH051612000,14.472,122.923
PH051612000,14.496,122.901
PH051612000,14.5000,122.930
PH051612000,14.501,122.929
PH051612000,14.489,122.935
PH051612000,14.492,122.907
PH051612000,14.493,122.935
PH051612000,14.495,122.953
PH051612000,14.492,122.930
PH051612000,14.496,122.904
PH051612000,14.443,122.939
PH051612000,14.448,122.979
PH051612000,14.449,122.983
PH051612000,14.450,122.971
PH051612000,14.466,122.933
PH051612000,14.203,122.950
PH051612000,14.2000,122.914
PH051612000,14.194,122.927
PH051612000,14.204,122.923
PH051612000,14.193,122.913
PH051612000,14.192,122.890
PH051612000,14.211,122.916
PH051612000,14.223,122.915
PH051612000,14.217,122.912
PH051701000,13.482,123.367
PH051702000,13.354,123.208
PH051702000,13.348,123.253
PH051703000,13.320,123.313
PH051704000,13.684,123.207
PH051705000,13.430,123.518
PH051706000,13.456,123.262
PH051707000,13.741,123.075
PH051708000,13.709,123.270
PH051708000,13.746,123.244
PH051708000,13.745,123.256
PH051708000,13.770,123.269
PH051708000,13.775,123.273
PH051709000,13.624,123.159
PH051710000,13.644,123.133
PH051711000,13.712,123.997
PH051711000,13.713,124.001
PH051711000,13.720,123.981
PH051711000,13.771,123.992
PH051711000,13.784,123.986
PH051711000,13.787,123.987
PH051711000,13.774,123.992
PH051711000,13.726,123.981
PH051711000,13.805,123.891
PH051711000,13.807,123.907
PH051711000,13.808,123.888
PH051711000,13.810,123.909
PH051711000,13.808,123.890
PH051711000,13.811,123.895
PH051711000,13.812,123.907
PH051711000,13.822,123.855
PH051711000,13.844,123.805
PH051711000,13.845,123.840
PH051711000,13.836,123.848
PH051711000,13.714,123.973
PH051711000,13.716,123.973
PH051711000,13.723,123.962
PH051711000,13.754,123.960
PH051711000,13.775,123.950
PH051711000,13.725,123.974
PH051711000,13.726,123.951
PH051711000,13.949,123.848
PH051711000,13.957,123.862
PH051711000,13.962,123.780
PH051711000,13.960,123.813
PH051711000,13.967,123.813
PH051711000,13.981,123.818
PH051711000,13.984,123.826
PH051711000,13.935,123.826
PH051711000,13.974,123.774
PH051711000,13.785,123.832
PH051711000,13.850,123.840
PH051711000,13.873,123.807
PH051711000,13.874,123.784
PH051711000,13.882,123.838
PH051711000,13.885,123.853
PH051711000,13.864,123.870
PH051711000,13.869,123.763
PH051711000,13.862,123.821
PH051711000,13.864,123.857
PH051711000,13.860,123.812
PH051711000,13.861,123.799
PH051711000,13.871,123.839
PH051711000,13.869,123.848
PH051711000,13.879,123.788
PH051711000,13.875,123.831
PH051712000,13.920,122.559
PH051712000,13.949,122.682
PH051713000,13.602,123.134
PH051714000,13.895,123.610
PH051714000,13.897,123.627
PH051714000,13.9000,123.630
PH051714000,13.902,123.626
PH051714000,13.906,123.637
PH051714000,13.942,123.480
PH051714000,13.966,123.703
PH051714000,13.956,123.513
PH051714000,13.957,123.538
PH051714000,13.847,123.643
PH051714000,13.907,123.639
PH051714000,13.925,123.589
PH051714000,13.983,123.645
PH051714000,13.987,123.572
PH051714000,13.989,123.640
PH051714000,13.999,123.513
PH051714000,14.001,123.516
PH051714000,13.990,123.568
PH051714000,13.991,123.633
PH051714000,13.992,123.523
PH051714000,13.993,123.537
PH051714000,13.994,123.557
PH051714000,13.988,123.522
PH051714000,13.989,123.530
PH051714000,13.940,123.637
PH051714000,13.965,123.521
PH051714000,13.953,123.570
PH051714000,13.968,123.564
PH051714000,13.973,123.553
PH051714000,13.976,123.544
PH051714000,13.980,123.520
PH051714000,13.982,123.570
PH051715000,13.731,123.433
PH051716000,13.451,123.437
PH051717000,13.969,123.449
PH051717000,13.969,123.448
PH051717000,13.915,123.577
PH051717000,13.932,123.552
PH051717000,13.936,123.445
PH051717000,13.941,123.445
PH051717000,13.951,123.444
PH051717000,13.932,123.446
PH051717000,13.963,123.461
PH051717000,13.964,123.445
PH051717000,13.966,123.451
PH051717000,13.968,123.448
PH051717000,13.822,123.515
PH051718000,13.665,122.979
PH051719000,13.853,122.890
PH051720000,13.672,123.163
PH051721000,13.595,123.194
PH051722000,13.515,123.198
PH051723000,13.396,123.341
PH051724000,13.643,123.259
PH051725000,13.581,123.383
PH051726000,13.589,123.076
PH051727000,13.555,122.993
PH051728000,13.589,123.295
PH051729000,13.703,123.671
PH051729000,13.747,123.727
PH051729000,13.712,123.707
PH051730000,13.780,122.735
PH051730000,13.784,122.757
PH051730000,13.785,122.763
PH051730000,13.786,122.765
PH051730000,13.787,122.760
PH051730000,13.787,122.760
PH051730000,13.802,122.744
PH051730000,13.866,122.776
PH051731000,13.585,123.570
PH051731000,13.561,123.517
PH051732000,13.524,123.126
PH051733000,13.731,123.695
PH051733000,13.686,123.532
PH051734000,13.794,122.960
PH051734000,13.682,122.857
PH051735000,14.009,123.262
PH051735000,14.001,123.246
PH051735000,14.001,123.246
PH051735000,14.027,123.215
PH051735000,14.113,123.311
PH051735000,14.010,123.297
PH051735000,13.956,123.250
PH051735000,13.959,123.252
PH051735000,13.962,123.253
PH051735000,13.966,123.229
PH051735000,13.993,123.235
PH051735000,13.995,123.233
PH051735000,13.995,123.233
PH051736000,13.626,123.468
PH051737000,13.941,123.317
PH051737000,13.942,123.422
PH051737000,13.943,123.423
PH051737000,13.948,123.319
PH051737000,13.949,123.420
PH051737000,13.949,123.416
PH051737000,13.867,123.359
PH051737000,13.953,123.331
PH051737000,13.956,123.326
PH051737000,13.981,123.401
PH051737000,14.009,123.404
PH051737000,14.024,123.394
PH051737000,14.030,123.392
PH052001000,14.021,124.268
PH052001000,13.964,124.346
PH052001000,13.960,124.302
PH052001000,13.961,124.258
PH052001000,13.965,124.325
PH052002000,13.667,124.417
PH052002000,13.664,124.416
PH052002000,13.688,124.405
PH052002000,13.689,124.408
PH052002000,13.689,124.404
PH052002000,13.691,124.395
PH052002000,13.692,124.393
PH052002000,13.692,124.394
PH052002000,13.704,124.397
PH052002000,13.709,124.398
PH052002000,13.715,124.396
PH052002000,13.716,124.397
PH052002000,13.716,124.395
PH052002000,13.719,124.398
PH052002000,13.716,124.396
PH052002000,13.694,124.364
PH052002000,13.649,124.383
PH052002000,13.652,124.389
PH052002000,13.652,124.388
PH052002000,13.652,124.388
PH052002000,13.653,124.388
PH052002000,13.653,124.397
PH052002000,13.659,124.405
PH052003000,13.602,124.349
PH052003000,13.561,124.314
PH052003000,13.562,124.338
PH052003000,13.605,124.310
PH052003000,13.562,124.335
PH052004000,13.922,124.143
PH052004000,13.782,124.129
PH052004000,13.871,124.183
PH052004000,14.026,124.062
PH052004000,14.031,124.017
PH052004000,14.024,124.043
PH052004000,14.032,124.044
PH052004000,14.020,124.020
PH052005000,13.790,124.420
PH052005000,13.790,124.420
PH052005000,13.797,124.423
PH052005000,13.797,124.423
PH052005000,13.797,124.424
PH052005000,13.798,124.421
PH052005000,13.805,124.423
PH052005000,13.826,124.415
PH052005000,13.829,124.415
PH052005000,13.831,124.415
PH052005000,13.842,124.405
PH052005000,13.842,124.404
PH052005000,13.749,124.409
PH052005000,13.750,124.408
PH052005000,13.751,124.409
PH052005000,13.752,124.410
PH052005000,13.761,124.405
PH052005000,13.762,124.405
PH052005000,13.770,124.413
PH052005000,13.777,124.424
PH052005000,13.782,124.421
PH052005000,13.782,124.420
PH052005000,13.778,124.423
PH052005000,13.770,124.408
PH052005000,13.772,124.409
PH052005000,13.784,124.421
PH052005000,13.783,124.421
PH052005000,13.785,124.419
PH052005000,13.786,124.418
PH052005000,13.786,124.418
PH052005000,13.785,124.359
PH052006000,14.022,124.267
PH052006000,14.031,124.196
PH052007000,13.899,124.317
PH052007000,13.906,124.296
PH052007000,13.922,124.305
PH052007000,13.936,124.328
PH052007000,13.952,124.341
PH052007000,13.950,124.339
PH052007000,13.958,124.352
PH052008000,13.662,124.110
PH052009000,13.704,124.256
PH052010000,13.859,124.414
PH052010000,13.859,124.415
PH052010000,13.861,124.407
PH052010000,13.865,124.414
PH052010000,13.865,124.415
PH052010000,13.867,124.414
PH052010000,13.885,124.404
PH052010000,13.846,124.309
PH052010000,13.885,124.403
PH052010000,13.899,124.396
PH052010000,13.897,124.394
PH052010000,13.899,124.396
PH052010000,13.899,124.395
PH052011000,13.557,124.147
PH052011000,13.601,124.195
PH054101000,12.440,123.208
PH054101000,12.457,123.349
PH054101000,12.466,123.377
PH054101000,12.476,123.373
PH054101000,12.476,123.371
PH054101000,12.368,123.241
PH054101000,12.390,123.243
PH054101000,12.405,123.251
PH054101000,12.440,123.347
PH054101000,12.447,123.349
PH054101000,12.447,123.348
PH054101000,12.450,123.345
PH054101000,12.431,123.253
PH054101000,12.456,123.347
PH054101000,12.440,123.342
PH054102000,12.449,123.536
PH054102000,12.449,123.536
PH054102000,12.424,123.480
PH054103000,11.730,122.988
PH054103000,11.758,123.024
PH054103000,11.849,123.128
PH054103000,12.026,123.236
PH054104000,12.322,123.804
PH054104000,12.402,123.762
PH054105000,12.001,123.956
PH054106000,11.889,123.667
PH054106000,11.912,123.605
PH054106000,11.955,123.554
PH054106000,11.988,123.577
PH054106000,11.994,123.566
PH054106000,12.019,123.630
PH054106000,12.020,123.635
PH054106000,12.022,123.760
PH054106000,11.936,123.588
PH054106000,11.969,123.723
PH054106000,11.955,123.621
PH054107000,12.868,123.222
PH054107000,12.696,123.359
PH054108000,12.242,123.857
PH054108000,12.265,123.834
PH054108000,12.253,123.837
PH054108000,12.256,123.840
PH054108000,12.150,123.852
PH054109000,11.812,124.010
PH054110000,12.177,123.249
PH054110000,12.164,123.229
PH054110000,12.226,123.311
PH054110000,12.284,123.217
PH054110000,12.283,123.223
PH054110000,12.283,123.223
PH054111000,12.337,123.564
PH054112000,12.037,123.547
PH054112000,12.203,123.524
PH054112000,12.093,123.338
PH054113000,12.274,123.664
PH054114000,12.659,123.584
PH054114000,12.674,123.599
PH054114000,12.708,123.600
PH054114000,12.712,123.599
PH054114000,12.715,123.594
PH054114000,12.682,123.595
PH054114000,12.693,123.611
PH054114000,12.699,123.609
PH054114000,12.628,123.639
PH054115000,12.098,123.898
PH054116000,11.856,124.031
PH054116000,11.834,124.102
PH054116000,11.875,124.088
PH054117000,11.813,123.910
PH054117000,11.818,123.845
PH054117000,11.857,123.769
PH054117000,11.928,123.893
PH054118000,12.479,123.725
PH054119000,12.557,123.691
PH054120000,13.084,122.957
PH054120000,12.957,123.094
PH054120000,13.146,122.842
PH054120000,13.152,122.801
PH054120000,13.178,122.937
PH054120000,13.143,122.845
PH054120000,13.153,122.876
PH054120000,13.127,122.967
PH054120000,13.128,122.975
PH054120000,13.055,123.032
PH054120000,13.128,122.975
PH054120000,13.128,122.957
PH054120000,13.142,122.965
PH054121000,12.171,123.760
PH056202000,12.832,124.115
PH056202000,12.855,124.155
PH056202000,12.856,124.156
PH056202000,12.863,124.152
PH056202000,12.874,124.141
PH056203000,12.684,123.926
PH056204000,12.757,124.105
PH056205000,12.859,124.042
PH056206000,12.842,123.767
PH056206000,12.866,123.812
PH056206000,12.874,123.837
PH056206000,12.870,123.831
PH056206000,12.871,123.812
PH056206000,12.882,123.843
PH056206000,12.881,123.840
PH056206000,12.882,123.838
PH056206000,12.951,123.817
PH056207000,12.897,123.620
PH056207000,12.899,123.611
PH056207000,12.971,123.577
PH056208000,12.876,124.140
PH056208000,12.925,124.105
PH056208000,12.874,124.140
PH056209000,12.712,124.029
PH056210000,12.878,123.891
PH056210000,12.862,123.905
PH056210000,12.809,123.976
PH056210000,12.856,123.921
PH056210000,12.878,123.990
PH056210000,12.876,123.985
PH056210000,12.863,123.997
PH056210000,12.865,123.990
PH056210000,12.865,123.996
PH056210000,12.866,123.992
PH056211000,12.808,123.886
PH056211000,12.830,123.811
PH056211000,12.838,123.827
PH056211000,12.856,123.911
PH056212000,12.581,124.126
PH056212000,12.542,124.023
PH056212000,12.547,124.089
PH056212000,12.567,124.098
PH056212000,12.569,124.098
PH056212000,12.536,124.100
PH056212000,12.546,124.101
PH056212000,12.555,124.115
PH056212000,12.547,124.103
PH056212000,12.548,124.102
PH056212000,12.570,124.099
PH056212000,12.591,124.034
PH056213000,12.857,123.725
PH056213000,12.952,123.699
PH056214000,13.036,124.157
PH056214000,13.007,124.168
PH056214000,13.007,124.168
PH056215000,12.657,124.088
PH056216000,13.018,123.990
PH060401000,11.561,122.488
PH060401000,11.561,122.488
PH060401000,11.514,122.461
PH060402000,11.527,122.375
PH060403000,11.599,122.329
PH060404000,11.557,122.527
PH060404000,11.585,122.430
PH060404000,11.563,122.477
PH060404000,11.577,122.535
PH060404000,11.597,122.440
PH060404000,11.597,122.440
PH060404000,11.599,122.429
PH060404000,11.601,122.439
PH060405000,11.832,121.915
PH060406000,11.745,122.169
PH060407000,11.694,122.374
PH060408000,11.678,122.317
PH060409000,11.416,122.294
PH060410000,11.466,122.222
PH060411000,11.710,122.274
PH060412000,11.939,121.933
PH060412000,11.945,121.958
PH060412000,11.950,121.952
PH060412000,11.968,121.919
PH060412000,11.975,121.930
PH060412000,11.995,121.927
PH060412000,11.996,121.928
PH060412000,11.997,121.928
PH060412000,11.949,121.949
PH060412000,11.956,121.937
PH060412000,11.940,121.934
PH060412000,11.971,121.925
PH060412000,11.881,121.950
PH060412000,11.939,121.934
PH060413000,11.605,122.229
PH060414000,11.939,121.962
PH060414000,11.939,121.960
PH060414000,11.942,121.957
PH060414000,11.943,121.962
PH060414000,11.943,121.962
PH060414000,11.945,121.959
PH060414000,11.844,122.037
PH060415000,11.624,122.417
PH060415000,11.630,122.425
PH060415000,11.639,122.405
PH060415000,11.647,122.408
PH060415000,11.647,122.410
PH060415000,11.647,122.409
PH060415000,11.650,122.409
PH060415000,11.650,122.410
PH060415000,11.652,122.424
PH060415000,11.649,122.410
PH060415000,11.652,122.414
PH060415000,11.595,122.483
PH060415000,11.595,122.481
PH060415000,11.595,122.481
PH060415000,11.605,122.478
PH060415000,11.611,122.436
PH060415000,11.619,122.430
PH060415000,11.630,122.436
PH060415000,11.636,122.407
PH060416000,11.718,122.336
PH060417000,11.741,122.233
PH060601000,10.418,121.920
PH060601000,10.447,121.965
PH060602000,11.254,122.125
PH060603000,10.849,121.984
PH060604000,11.094,122.133
PH060605000,11.854,121.323
PH060605000,11.859,121.319
PH060605000,11.862,121.290
PH060605000,11.848,121.474
PH060605000,11.862,121.500
PH060605000,11.863,121.502
PH060605000,11.865,121.478
PH060605000,11.865,121.479
PH060605000,11.923,121.559
PH060605000,11.928,121.573
PH060605000,11.968,121.557
PH060605000,11.981,121.561
PH060605000,12.067,121.361
PH060605000,12.051,121.408
PH060605000,12.155,121.396
PH060605000,12.201,121.430
PH060605000,12.057,121.386
PH060605000,12.075,121.359
PH060605000,12.070,121.362
PH060605000,12.070,121.359
PH060605000,12.071,121.361
PH060605000,12.081,121.360
PH060605000,12.085,121.344
PH060605000,12.093,121.344
PH060605000,12.093,121.345
PH060605000,12.094,121.344
PH060605000,12.095,121.345
PH060605000,12.101,121.348
PH060605000,12.102,121.577
PH060605000,12.101,121.348
PH060606000,11.471,121.912
PH060606000,11.601,121.693
PH060606000,11.420,122.116
PH060606000,11.411,122.015
PH060606000,11.414,122.021
PH060607000,10.521,121.978
PH060608000,10.666,122.010
PH060609000,11.156,122.110
PH060610000,11.787,121.950
PH060611000,11.743,122.091
PH060612000,10.923,122.036
PH060613000,10.772,121.957
PH060614000,10.898,122.176
PH060615000,11.589,122.118
PH060616000,10.772,122.072
PH060617000,11.313,122.084
PH060618000,11.030,122.204
PH061901000,11.311,122.764
PH061902000,11.375,122.706
PH061903000,11.312,122.618
PH061904000,11.249,122.747
PH061905000,11.522,122.634
PH061905000,11.520,122.682
PH061906000,11.367,122.400
PH061907000,11.353,122.849
PH061908000,11.431,122.583
PH061909000,11.617,122.826
PH061909000,11.535,122.832
PH061910000,11.442,122.771
PH061911000,11.474,122.939
PH061911000,11.462,123.017
PH061912000,11.438,122.867
PH061913000,11.419,122.949
PH061914000,11.546,122.684
PH061914000,11.607,122.805
PH061914000,11.626,122.744
PH061914000,11.636,122.826
PH061914000,11.639,122.837
PH061914000,11.646,122.842
PH061914000,11.555,122.744
PH061915000,11.5000,122.589
PH061916000,11.429,122.669
PH061917000,11.257,122.415
PH063001000,11.096,123.155
PH063001000,11.121,123.122
PH063001000,11.133,123.048
PH063001000,11.078,123.021
PH063001000,11.074,123.013
PH063001000,11.146,122.990
PH063001000,11.145,123.049
PH063002000,10.854,122.388
PH063003000,11.002,122.739
PH063004000,10.991,122.531
PH063005000,11.455,123.083
PH063006000,11.040,122.793
PH063007000,10.909,122.722
PH063008000,11.028,122.891
PH063008000,11.087,122.870
PH063009000,11.387,123.163
PH063009000,11.401,123.147
PH063009000,11.411,123.143
PH063009000,11.402,123.100
PH063010000,11.178,122.510
PH063010000,11.208,122.578
PH063012000,10.881,122.495
PH063013000,11.151,122.496
PH063014000,11.456,123.282
PH063014000,11.446,123.259
PH063014000,11.473,123.188
PH063014000,11.486,123.255
PH063014000,11.488,123.197
PH063014000,11.553,123.232
PH063014000,11.543,123.194
PH063014000,11.557,123.346
PH063014000,11.572,123.359
PH063014000,11.604,123.178
PH063014000,11.637,123.372
PH063014000,11.610,123.361
PH063014000,11.624,123.349
PH063014000,11.568,123.348
PH063014000,11.587,123.210
PH063014000,11.583,123.280
PH063014000,11.588,123.337
PH063014000,11.509,123.129
PH063014000,11.517,123.198
PH063014000,11.494,123.176
PH063014000,11.485,123.188
PH063014000,11.492,123.184
PH063014000,11.484,123.217
PH063014000,11.501,123.184
PH063014000,11.496,123.185
PH063014000,11.515,123.176
PH063014000,11.535,123.120
PH063014000,11.534,123.197
PH063015000,11.142,123.133
PH063015000,11.2000,123.340
PH063015000,11.181,123.169
PH063015000,11.186,123.176
PH063015000,11.183,123.158
PH063015000,11.305,123.154
PH063015000,11.315,123.169
PH063015000,11.318,123.177
PH063015000,11.325,123.181
PH063015000,11.325,123.180
PH063015000,11.205,123.087
PH063015000,11.209,123.173
PH063015000,11.227,123.195
PH063015000,11.231,123.159
PH063015000,11.242,123.209
PH063015000,11.261,123.176
PH063015000,11.283,123.166
PH063015000,11.237,123.195
PH063016000,11.012,122.666
PH063017000,11.056,122.586
PH063018000,10.835,122.711
PH063019000,11.424,123.180
PH063019000,11.434,123.183
PH063019000,11.437,123.175
PH063019000,11.438,123.168
PH063019000,11.443,123.153
PH063019000,11.438,123.159
PH063019000,11.454,123.133
PH063019000,11.462,123.171
PH063020000,10.658,122.280
PH063020000,10.693,122.310
PH063021000,10.754,122.242
PH063022000,10.724,122.555
PH063022000,10.699,122.590
PH063022000,10.699,122.591
PH063023000,10.996,122.420
PH063025000,11.109,122.390
PH063026000,10.790,122.599
PH063027000,11.229,122.914
PH063028000,10.825,122.345
PH063029000,10.926,122.396
PH063030000,10.685,122.184
PH063031000,10.930,122.580
PH063032000,10.872,122.578
PH063034000,10.725,122.467
PH063035000,11.167,122.668
PH063036000,10.770,122.534
PH063037000,10.930,122.632
PH063038000,11.307,123.150
PH063038000,11.268,123.104
PH063038000,11.327,123.076
PH063038000,11.273,123.107
PH063039000,11.105,122.717
PH063040000,10.596,122.078
PH063041000,10.785,122.470
PH063042000,11.153,122.827
PH063043000,10.823,122.540
PH063044000,11.302,122.997
PH063045000,10.715,122.377
PH063046000,10.801,122.286
PH063047000,10.827,122.628
PH067901000,10.725,122.696
PH067901000,10.735,122.655
PH067901000,10.675,122.605
PH067901000,10.675,122.605
PH067901000,10.675,122.605
PH067901000,10.675,122.605
PH067901000,10.689,122.663
PH067901000,10.651,122.719
PH067902000,10.568,122.511
PH067902000,10.546,122.518
PH067902000,10.549,122.539
PH067902000,10.607,122.574
PH067902000,10.560,122.518
PH067902000,10.560,122.517
PH067902000,10.562,122.514
PH067902000,10.550,122.539
PH067902000,10.550,122.539
PH067903000,10.393,122.610
PH067903000,10.404,122.506
PH067903000,10.474,122.489
PH067903000,10.476,122.481
PH067903000,10.449,122.504
PH067903000,10.447,122.504
PH067903000,10.414,122.587
PH067903000,10.405,122.507
PH067903000,10.406,122.554
PH067903000,10.406,122.511
PH067903000,10.421,122.501
PH067903000,10.420,122.507
PH067903000,10.419,122.502
PH067903000,10.413,122.506
PH067903000,10.407,122.577
PH067903000,10.414,122.581
PH067903000,10.418,122.504
PH067903000,10.416,122.507
PH067903000,10.421,122.506
PH067903000,10.421,122.503
PH067903000,10.424,122.500
PH067903000,10.472,122.545
PH067903000,10.479,122.480
PH067904000,10.490,122.720
PH067904000,10.497,122.721
PH067904000,10.501,122.726
PH067904000,10.504,122.741
PH067904000,10.504,122.721
PH067904000,10.511,122.737
PH067904000,10.596,122.671
PH067905000,10.542,122.543
PH067905000,10.459,122.652
PH067905000,10.463,122.678
PH067905000,10.459,122.703
PH067905000,10.519,122.612
PH067905000,10.430,122.664
PH067905000,10.436,122.651
PH067905000,10.443,122.645
PH067905000,10.451,122.646
PH071201000,9.637,123.966
PH071202000,9.892,124.427
PH071203000,9.768,124.553
PH071204000,9.790,123.913
PH071205000,9.493,123.924
PH071205000,9.643,123.917
PH071206000,9.766,123.996
PH071207000,9.804,124.126
PH071208000,9.706,124.116
PH071209000,10.108,124.132
PH071209000,10.158,124.043
PH071209000,10.046,124.164
PH071209000,10.064,124.083
PH071210000,9.882,123.849
PH071210000,9.884,123.848
PH071210000,9.947,123.872
PH071210000,9.942,123.853
PH071210000,9.945,123.855
PH071210000,9.880,123.893
PH071210000,9.924,123.868
PH071210000,9.9000,123.831
PH071210000,9.907,123.867
PH071210000,9.908,123.867
PH071211000,9.830,124.561
PH071211000,9.833,124.552
PH071211000,9.834,124.563
PH071211000,9.836,124.554
PH071211000,9.828,124.481
PH071212000,9.836,124.199
PH071213000,9.849,124.032
PH071214000,9.945,124.040
PH071215000,9.689,123.932
PH071216000,9.719,123.904
PH071217000,9.907,124.273
PH071218000,9.962,124.204
PH071219000,9.610,123.831
PH071220000,9.650,124.159
PH071221000,9.739,124.385
PH071222000,9.663,124.282
PH071223000,9.775,124.449
PH071224000,10.043,124.018
PH071224000,10.071,124.023
PH071224000,10.082,124.057
PH071224000,10.113,123.988
PH071224000,10.0000,124.098
PH071225000,9.693,124.343
PH071226000,10.114,124.184
PH071226000,10.170,124.112
PH071226000,10.174,124.189
PH071226000,10.179,124.083
PH071226000,10.186,124.141
PH071226000,10.180,124.135
PH071226000,10.183,124.130
PH071226000,10.197,124.230
PH071226000,10.197,124.230
PH071226000,10.212,124.197
PH071226000,10.2000,124.166
PH071226000,10.196,124.152
PH071226000,10.197,124.230
PH071226000,10.167,124.176
PH071226000,10.187,124.219
PH071227000,9.608,124.106
PH071228000,9.596,124.003
PH071228000,9.596,124.002
PH071228000,9.611,124.016
PH071229000,9.644,124.041
PH071230000,9.821,123.798
PH071230000,9.812,123.831
PH071230000,9.843,123.812
PH071230000,9.843,123.812
PH071230000,9.852,123.799
PH071230000,9.879,123.772
PH071231000,9.927,124.556
PH071231000,9.906,124.518
PH071231000,9.859,124.564
PH071232000,9.753,123.854
PH071233000,9.517,123.684
PH071233000,9.559,123.721
PH071233000,9.581,123.739
PH071233000,9.584,123.732
PH071233000,9.580,123.776
PH071233000,9.587,123.719
PH071233000,9.591,123.745
PH071234000,9.846,124.350
PH071235000,10.123,124.643
PH071235000,10.065,124.529
PH071235000,10.072,124.526
PH071235000,10.129,124.542
PH071235000,10.135,124.537
PH071235000,10.135,124.575
PH071235000,10.159,124.505
PH071235000,10.164,124.500
PH071235000,10.192,124.563
PH071235000,10.102,124.565
PH071235000,10.138,124.548
PH071235000,10.145,124.589
PH071235000,10.148,124.583
PH071235000,10.144,124.580
PH071236000,9.911,124.098
PH071237000,9.855,123.950
PH071238000,9.979,124.333
PH071239000,9.721,124.050
PH071240000,9.780,124.284
PH071241000,9.691,123.995
PH071242000,9.666,123.871
PH071243000,10.170,124.362
PH071243000,10.111,124.277
PH071243000,10.212,124.353
PH071243000,10.227,124.283
PH071243000,10.220,124.324
PH071243000,10.191,124.279
PH071243000,10.193,124.255
PH071243000,10.182,124.300
PH071243000,10.197,124.247
PH071243000,10.246,124.404
PH071243000,10.248,124.331
PH071243000,10.244,124.295
PH071243000,10.248,124.294
PH071243000,10.250,124.338
PH071243000,10.234,124.382
PH071243000,10.240,124.320
PH071244000,10.045,124.325
PH071245000,9.946,123.910
PH071245000,9.953,123.922
PH071245000,9.954,123.920
PH071245000,9.958,123.899
PH071245000,9.976,123.989
PH071245000,9.984,123.994
PH071245000,9.988,123.882
PH071245000,9.991,124.003
PH071245000,9.995,124.006
PH071245000,9.923,123.975
PH071245000,9.998,123.941
PH071245000,10.004,124.015
PH071245000,10.026,123.982
PH071245000,10.055,123.899
PH071245000,10.024,123.965
PH071245000,10.025,123.967
PH071245000,10.071,123.928
PH071246000,9.978,124.553
PH071246000,9.959,124.572
PH071246000,9.998,124.458
PH071246000,10.089,124.509
PH071247000,9.664,124.218
PH071248000,10.161,124.442
PH071248000,10.164,124.388
PH071248000,10.177,124.380
PH071248000,10.177,124.460
PH071248000,10.203,124.415
PH071248000,10.240,124.486
PH071248000,10.246,124.457
PH071248000,10.119,124.369
PH071248000,10.114,124.391
PH071248000,10.115,124.391
PH072201000,9.977,123.395
PH072201000,9.977,123.400
PH072201000,9.991,123.402
PH072201000,9.965,123.442
PH072202000,9.711,123.468
PH072203000,9.744,123.382
PH072204000,10.194,123.576
PH072205000,9.965,123.621
PH072205000,9.918,123.548
PH072206000,10.580,123.790
PH072207000,9.849,123.419
PH072207000,9.884,123.379
PH072208000,10.456,123.676
PH072208000,10.456,123.676
PH072208000,10.483,123.776
PH072209000,11.033,123.590
PH072209000,11.035,123.604
PH072209000,11.053,123.628
PH072209000,11.099,123.668
PH072209000,11.131,123.713
PH072209000,11.123,123.705
PH072209000,11.134,123.718
PH072209000,11.145,123.644
PH072209000,11.130,123.696
PH072209000,11.080,123.645
PH072209000,11.152,123.704
PH072209000,11.141,123.702
PH072209000,11.143,123.700
PH072209000,11.148,123.702
PH072209000,11.146,123.705
PH072209000,11.2000,123.737
PH072210000,10.113,123.535
PH072211000,11.019,123.992
PH072212000,9.641,123.445
PH072213000,10.849,123.994
PH072214000,10.127,123.685
PH072214000,10.119,123.630
PH072214000,10.074,123.640
PH072214000,10.074,123.640
PH072215000,10.599,123.970
PH072216000,10.670,123.971
PH072217000,10.379,123.860
PH072217000,10.273,123.904
PH072217000,10.279,123.905
PH072217000,10.285,123.890
PH072217000,10.285,123.890
PH072218000,10.472,123.970
PH072219000,10.358,123.962
PH072219000,10.396,123.950
PH072220000,10.191,124.000
PH072220000,10.207,123.989
PH072220000,10.251,123.916
PH072220000,10.264,123.927
PH072220000,10.272,123.904
PH072220000,10.260,123.950
PH072221000,11.218,124.019
PH072221000,11.306,124.063
PH072221000,11.324,124.109
PH072221000,11.337,124.116
PH072221000,11.347,124.106
PH072221000,11.514,124.098
PH072222000,9.8000,123.489
PH072223000,10.547,124.036
PH072223000,10.547,124.034
PH072223000,10.547,124.035
PH072223000,10.566,124.027
PH072223000,10.540,123.940
PH072223000,10.569,124.033
PH072224000,10.041,123.474
PH072225000,9.579,123.346
PH072226000,10.203,124.019
PH072226000,10.221,124.042
PH072226000,10.223,124.043
PH072226000,10.231,124.039
PH072226000,10.220,124.038
PH072226000,10.226,124.045
PH072226000,10.247,124.027
PH072226000,10.278,123.916
PH072226000,10.286,124.176
PH072226000,10.278,124.169
PH072226000,10.296,123.975
PH072226000,10.237,124.011
PH072226000,10.235,124.032
PH072226000,10.237,124.047
PH072226000,10.237,124.026
PH072226000,10.242,124.027
PH072226000,10.244,124.027
PH072226000,10.262,124.052
PH072227000,10.420,123.974
PH072228000,11.266,123.732
PH072229000,9.656,123.365
PH072230000,10.345,123.941
